chr,start,end,annotation,geneName,transcript,distanceToTSS
chr1,110034528,110034528,promoter-TSS,,ENST00000369795.8;ENST00000489059.1;ENST00000485775.5,95;97;103
chr1,110339456,110339456,promoter-TSS,,ENST00000369784.9;ENST00000650953.2;ENST00000652342.2;ENST00000654015.1;ENST00000617047.1;ENST00000449169.1;ENST00000686992.1,78;33;30;30;9;284;302
chr18,54224766,54224766,promoter-TSS,,ENST00000256429.8;ENST00000398398.6;ENST00000583046.1,96;118;148
chr18,54357902,54357902,promoter-TSS,,ENST00000620105.5;ENST00000578138.5;ENST00000648616.1;ENST00000382911.8;ENST00000300091.5;ENST00000686109.1;ENST00000581310.5;ENST00000307844.4;ENST00000689888.1;ENST00000584040.2;ENST00000577499.5,3;14;579;682;682;43;61;43;40;41;53
chr18,55589911,55589911,promoter-TSS,,ENST00000654829.1;ENST00000636400.2;ENST00000636751.2;ENST00000629387.2;ENST00000537578.5;ENST00000568740.5;ENST00000565018.6;ENST00000564403.6;ENST00000674598.1;ENST00000637941.1,6;132;64;103;74;104;133;71;164;164
chr18,56651193,56651193,promoter-TSS,WDR7,ENST00000589935.1;ENST00000254442.8;ENST00000357574.7;ENST00000593058.1;ENST00000590954.5;ENST00000587807.5;ENST00000589415.1;ENST00000586079.1,149;165;167;481;64;80;82;147
chr18,57586603,57586603,promoter-TSS,,ENST00000262093.11;ENST00000652755.1;ENST00000651787.1;ENST00000382873.8;ENST00000585494.5;ENST00000592699.6;ENST00000585699.1;ENST00000585747.1;ENST00000585878.1;ENST00000592111.1,98;98;211;89;97;86;95;85;50;17
chr18,57621898,57621898,promoter-TSS,,ENST00000256854.10;ENST00000586807.5;ENST00000411676.6;ENST00000540592.5;ENST00000591599.5;ENST00000588661.5;ENST00000587194.1;ENST00000590123.1;ENST00000587366.1,61;112;89;105;97;73;105;160;121
chr18,57630276,57630276,promoter-TSS,,ENST00000689794.2;ENST00000591854.5;ENST00000592201.1,3;25;73
chr18,59359226,59359226,promoter-TSS,,ENST00000251047.6;ENST00000587561.1,38;38
chr18,62526804,62526804,promoter-TSS,ZCCHC2,ENST00000621048.4;ENST00000612025.2,84;10
chr1,111755915,111755915,promoter-TSS,,ENST00000369702.5;ENST00000679381.1;ENST00000681529.1;ENST00000680038.1;ENST00000680415.1;ENST00000681559.1;ENST00000680627.1;ENST00000680383.1;ENST00000680317.1;ENST00000680936.1;ENST00000679576.1;ENST00000680518.1;ENST00000681747.1;ENST00000680983.1;ENST00000524894.2;ENST00000444059.2;ENST00000412270.1;ENST00000625113.1,13;11;11;11;11;11;11;9;0;2;9;14;117;278;753;90;405;377
chr18,79069417,79069417,promoter-TSS,ATP9B,ENST00000586366.5;ENST00000426216.6;ENST00000307671.12;ENST00000586672.5;ENST00000586722.5;ENST00000591464.5,24;22;19;10;8;64
chr19,507470,507470,promoter-TSS,TPGS1,ENST00000359315.6;ENST00000588278.1,26;29
chr19,572622,572622,promoter-TSS,,ENST00000679472.1;ENST00000680552.1;ENST00000680065.1;ENST00000613627.5;ENST00000573216.5;ENST00000576925.4;ENST00000572899.6;ENST00000590218.4;ENST00000333511.9;ENST00000353555.9;ENST00000680326.1;ENST00000618006.4;ENST00000614867.2;ENST00000618112.4;ENST00000690830.1;ENST00000688427.2;ENST00000590292.6;ENST00000588908.6;ENST00000589457.4;ENST00000588290.3,92;92;92;50;49;49;27;25;25;25;11;2;0;12;893;867;847;867;863;393
chr19,797027,797027,promoter-TSS,PTBP1,ENST00000635647.1;ENST00000627714.2;ENST00000592804.2;ENST00000677277.1;ENST00000676227.1;ENST00000590887.5;ENST00000349038.8;ENST00000586481.5;ENST00000586944.5;ENST00000677717.1;ENST00000356948.11;ENST00000394601.8;ENST00000589575.5;ENST00000587191.3,47;364;370;370;370;397;397;399;400;424;424;424;434;462
chr19,893146,893146,promoter-TSS,RNU6-9,ENST00000384776.1;ENST00000395808.7;ENST00000312090.10;ENST00000325464.6;ENST00000606248.5;ENST00000592373.1;ENST00000586342.1,337;71;46;40;69;11;330
chr19,984362,984362,promoter-TSS,WDR18,ENST00000587001.6;ENST00000586317.2;ENST00000590397.5;ENST00000585809.6;ENST00000591985.6;ENST00000251289.9;ENST00000607440.5;ENST00000591997.2,29;20;16;16;3;3;3;15
chr19,1021114,1021114,promoter-TSS,RNU6-2,ENST00000384627.1;ENST00000593068.7;ENST00000333175.9;ENST00000586704.5;ENST00000356663.8,407;64;0;262;8
chr19,1174269,1174269,promoter-TSS,,ENST00000361757.8;ENST00000587024.5;ENST00000590176.5,0;12;494
chr19,1205780,1205780,promoter-TSS,,ENST00000326873.12;ENST00000652231.1,1;405
chr19,1383888,1383888,promoter-TSS,NDUFS7,ENST00000545446.5;ENST00000543289.5;ENST00000538662.5;ENST00000539480.5;ENST00000436115.6;ENST00000313408.11;ENST00000534853.5;ENST00000233627.14;ENST00000546172.7;ENST00000414651.3;ENST00000538929.5,12;1;11;11;15;15;18;18;29;33;162
chr19,1848502,1848502,promoter-TSS,,ENST00000170168.9;ENST00000587524.1,18;55
chr19,2015708,2015708,promoter-TSS,,ENST00000255608.9;ENST00000589200.3,5;165
chr19,2151557,2151557,promoter-TSS,AP3D1,ENST00000345016.9;ENST00000643116.3;ENST00000700387.1,0;8;16
chr19,2163961,2163961,promoter-TSS,,ENST00000686010.1;ENST00000398665.8;ENST00000452696.5;ENST00000478937.3,27;27;223;236
chr19,2269511,2269511,promoter-TSS,OAZ1,ENST00000590943.6;ENST00000592787.2;ENST00000581150.6;ENST00000602676.6;ENST00000621615.1;ENST00000582888.8;ENST00000593012.1;ENST00000588673.3;ENST00000590976.1,1;3;8;8;13;22;37;779;102
chr19,2270804,2270804,promoter-TSS,OAZ1,ENST00000589361.2;ENST00000592727.3,514;557
chr19,2328567,2328567,promoter-TSS,SPPL2B,ENST00000585725.2;ENST00000586332.5;ENST00000621568.4;ENST00000614794.4;ENST00000613503.5;ENST00000610743.4;ENST00000618220.4;ENST00000587502.2;ENST00000585395.6;ENST00000252622.15;ENST00000585409.2;ENST00000591745.1,47;91;105;116;116;125;128;18;89;18;43;19
chr1,15976077,15976077,promoter-TSS,,ENST00000375743.9;ENST00000537142.5;ENST00000375733.6;ENST00000479282.5,23;1;54;26
chr19,3500671,3500671,promoter-TSS,,ENST00000672935.1;ENST00000427575.6,33;2
chr19,4007752,4007752,promoter-TSS,,ENST00000262971.3;ENST00000599999.5;ENST00000600566.5;ENST00000593518.1,15;1;3;5
chr19,4670322,4670322,promoter-TSS,,ENST00000262947.8;ENST00000599630.1,19;39
chr19,4791710,4791710,promoter-TSS,,ENST00000269856.5;ENST00000598782.2,23;391
chr1,113812264,113812264,promoter-TSS,,ENST00000429398.5;ENST00000664434.1;ENST00000702317.1;ENST00000418238.2;ENST00000476412.5;ENST00000615321.1,114;343;347;382;28;24
chr19,5978064,5978064,promoter-TSS,,ENST00000692109.2;ENST00000685063.2;ENST00000587836.1;ENST00000439268.6;ENST00000340578.10;ENST00000592771.5;ENST00000591092.5;ENST00000034275.12;ENST00000587479.2;ENST00000592621.5;ENST00000590623.5;ENST00000591736.5;ENST00000590953.5;ENST00000588879.5;ENST00000587159.5;ENST00000586117.5;ENST00000589353.5;ENST00000587463.5;ENST00000588010.5;ENST00000585339.5;ENST00000591124.5;ENST00000592133.5;ENST00000591881.5;ENST00000589886.5;ENST00000587263.5;ENST00000587956.5;ENST00000591333.5;ENST00000592266.1,268;278;338;43;75;20;28;21;77;14;31;75;32;75;48;28;28;75;28;28;32;23;20;28;28;23;28;28
chr19,7943651,7943651,promoter-TSS,,ENST00000692440.1;ENST00000690815.2;ENST00000684958.2;ENST00000652364.1;ENST00000270538.8;ENST00000595831.5;ENST00000595876.5;ENST00000597926.1;ENST00000600748.5;ENST00000600000.1,315;318;318;589;14;15;15;0;14;14
chr19,8321368,8321368,promoter-TSS,RPS28,ENST00000602140.1;ENST00000600659.3;ENST00000417088.2;ENST00000598884.1;ENST00000593729.5;ENST00000601101.5;ENST00000595856.5;ENST00000301457.3,126;127;265;10;6;6;6;6
chr19,8445006,8445006,promoter-TSS,HNRNPM,ENST00000597813.5;ENST00000600092.5;ENST00000325495.9;ENST00000600806.5;ENST00000620401.4;ENST00000594907.5;ENST00000596984.5;ENST00000601645.5,85;34;30;28;15;13;12;11
chr19,8514134,8514134,promoter-TSS,,ENST00000393927.9;ENST00000255616.8;ENST00000599379.1;ENST00000600906.1,32;13;18;29
chr19,9584535,9584535,promoter-TSS,,ENST00000320451.7;ENST00000586602.5,30;37
chr19,9675092,9675092,promoter-TSS,,ENST00000453372.7;ENST00000293648.8;ENST00000590155.5;ENST00000585688.5;ENST00000587392.5;ENST00000588653.5;ENST00000589542.1;ENST00000585350.1,7;33;9;11;39;5;11;43
chr19,9835334,9835334,promoter-TSS,PIN1,ENST00000592184.1;ENST00000247970.9;ENST00000587625.5;ENST00000586025.5;ENST00000590540.5;ENST00000588695.5;ENST00000586352.5;ENST00000585442.5;ENST00000589058.5;ENST00000380889.6;ENST00000591174.1,76;15;10;2;5;6;11;12;34;108;320
chr19,10333506,10333506,promoter-TSS,,ENST00000612689.1;ENST00000617231.5;ENST00000592208.5;ENST00000591969.2;ENST00000706673.1;ENST00000706674.1,69;22;4;0;9;21
chr19,10403483,10403483,promoter-TSS,,ENST00000222005.7;ENST00000591248.5;ENST00000589629.5;ENST00000588869.1;ENST00000408639.1,58;46;33;27;54
chr19,10543934,10543934,promoter-TSS,ATG4D,ENST00000586417.5;ENST00000309469.9;ENST00000590096.1;ENST00000588857.5;ENST00000585752.5;ENST00000588667.5;ENST00000586477.1;ENST00000586863.5,38;29;16;16;15;36;348;374
chr19,10653851,10653851,promoter-TSS,ILF3,ENST00000587928.5;ENST00000407004.8;ENST00000589998.6;ENST00000588657.6;ENST00000589600.5;ENST00000591501.2,452;494;494;494;530;23
chr19,10701428,10701428,promoter-TSS,QTRT1,ENST00000589488.5;ENST00000250237.10;ENST00000585885.5;ENST00000590705.5;ENST00000421333.6;ENST00000587599.5;ENST00000592254.1,1;10;25;25;25;37;42
chr19,10836203,10836203,promoter-TSS,C19orf38,ENST00000592854.5;ENST00000214869.7;ENST00000588259.5;ENST00000588289.1;ENST00000591157.1;ENST00000589638.1,371;8;1;570;45;7
chr19,11435493,11435493,promoter-TSS,PRKCSH,ENST00000591946.5;ENST00000589126.5;ENST00000588269.1;ENST00000587509.5;ENST00000593104.5;ENST00000593053.1;ENST00000591462.6;ENST00000592741.5;ENST00000677123.1;ENST00000593101.5;ENST00000587327.5;ENST00000589838.5;ENST00000591345.5;ENST00000356392.9;ENST00000591179.5;ENST00000593281.1,91;125;130;133;136;138;141;141;141;246;251;624;314;371;371;593
chr19,12734658,12734658,promoter-TSS,TRIR,ENST00000591254.1;ENST00000592273.5;ENST00000242784.5;ENST00000588213.1,0;7;25;12
chr19,12737516,12737516,promoter-TSS,ASNA1,ENST00000590633.1;ENST00000357332.8,18;18
chr19,12933804,12933804,promoter-TSS,,ENST00000314606.9;ENST00000423140.6;ENST00000586146.5;ENST00000588965.5;ENST00000593021.1;ENST00000592662.5;ENST00000586280.1;ENST00000587981.1,92;89;107;107;123;105;161;92
chr19,12945880,12945880,promoter-TSS,RAD23A,ENST00000591499.5;ENST00000651137.1;ENST00000586534.6;ENST00000588329.5;ENST00000316856.7;ENST00000592268.5;ENST00000593114.5;ENST00000588826.2,24;20;17;13;3;11;13;124
chr19,12957214,12957214,promoter-TSS,,ENST00000316939.3,8
chr19,13116725,13116725,promoter-TSS,,ENST00000586171.3;ENST00000437766.5;ENST00000221504.12;ENST00000357720.9;ENST00000593157.5;ENST00000588511.5;ENST00000587487.5;ENST00000592814.5;ENST00000587633.1;ENST00000593257.1;ENST00000591717.5;ENST00000588813.5;ENST00000591425.5;ENST00000592729.1;ENST00000588746.5;ENST00000586224.5;ENST00000592892.1;ENST00000585622.1;ENST00000590812.5;ENST00000588229.1;ENST00000592606.1,136;75;67;14;14;0;22;12;697;565;23;7;10;102;10;22;22;3;33;10;33
chr19,13952523,13952523,promoter-TSS,,ENST00000254337.11;ENST00000591802.1,13;6
chr19,15432700,15432700,promoter-TSS,,ENST00000674001.1;ENST00000674089.4,60;60
chr19,16111920,16111920,promoter-TSS,,ENST00000300935.8;ENST00000590899.5;ENST00000588105.1;ENST00000587156.5;ENST00000586682.1;ENST00000589697.1,30;27;24;22;22;4
chr19,17075408,17075408,promoter-TSS,,ENST00000682292.1;ENST00000595618.5;ENST00000594824.5;ENST00000253669.10;ENST00000593360.1;ENST00000598517.5;ENST00000601564.5,368;372;377;43;207;13;35
chr19,17215364,17215364,promoter-TSS,USE1,ENST00000601662.5;ENST00000263897.10;ENST00000600970.5;ENST00000595101.5;ENST00000596136.5;ENST00000601592.5;ENST00000594724.5;ENST00000593597.1;ENST00000594399.1,17;6;10;23;25;27;33;355;464
chr19,17267452,17267452,promoter-TSS,BABAM1,ENST00000447614.6;ENST00000594247.5;ENST00000359435.8;ENST00000596542.1;ENST00000599474.5;ENST00000599057.5;ENST00000595393.5;ENST00000598188.6;ENST00000601043.5;ENST00000601171.5;ENST00000596335.5;ENST00000601436.5;ENST00000448635.2;ENST00000595632.5,75;75;65;33;14;8;8;8;8;4;18;21;25;49
chr19,17719505,17719505,promoter-TSS,MAP1S,ENST00000600608.5;ENST00000600186.5;ENST00000594212.5;ENST00000597735.5;ENST00000324096.9;ENST00000601544.5;ENST00000597681.1;ENST00000594340.5;ENST00000597067.5;ENST00000599494.5;ENST00000544059.2;ENST00000594365.5;ENST00000593593.5;ENST00000596637.5;ENST00000595338.5,24;24;24;24;24;20;7;265;275;630;650;655;658;685;695
chr19,18522038,18522038,promoter-TSS,,ENST00000262809.9;ENST00000594635.6;ENST00000596915.1,31;77;28
chr19,18637053,18637053,promoter-TSS,KLHL26,ENST00000595182.5;ENST00000600657.5;ENST00000599006.5;ENST00000300976.9;ENST00000595423.1,27;24;24;24;3
chr19,18683714,18683714,promoter-TSS,CRTC1,ENST00000338797.10;ENST00000321949.13,35;33
chr19,18919348,18919348,promoter-TSS,,ENST00000629999.3;ENST00000599981.5;ENST00000599373.5;ENST00000594021.5;ENST00000247003.9;ENST00000595858.5;ENST00000593361.5;ENST00000598972.5;ENST00000602113.5;ENST00000262812.9;ENST00000349893.8;ENST00000600932.5;ENST00000351079.8;ENST00000593827.1;ENST00000597646.5;ENST00000599964.1,356;366;366;366;366;378;379;380;389;38;14;31;26;28;16;5
chr19,19320842,19320842,promoter-TSS,,ENST00000262815.13;ENST00000609122.5;ENST00000586189.7;ENST00000247001.10;ENST00000588731.6;ENST00000587119.5;ENST00000585763.5;ENST00000535070.5;ENST00000590439.2;ENST00000591350.5;ENST00000606725.5;ENST00000587716.7;ENST00000588580.6;ENST00000585444.1,12;143;682;332;332;332;332;332;332;332;344;343;371;332
chr19,19516174,19516174,promoter-TSS,,ENST00000507754.9;ENST00000555938.1;ENST00000503283.5;ENST00000586674.1;ENST00000511584.2;ENST00000428459.6;ENST00000511180.4;ENST00000606722.1;ENST00000587522.3;ENST00000585580.4,50;52;53;54;55;55;66;86;625;625
chr19,19663784,19663784,promoter-TSS,,ENST00000357324.11;ENST00000455627.1;ENST00000487364.1,107;551;110
chr19,23687187,23687187,promoter-TSS,ZNF675,ENST00000601935.5;ENST00000600313.5;ENST00000596211.5;ENST00000359788.9;ENST00000599535.1;ENST00000597074.5;ENST00000601010.5;ENST00000599168.1,9;24;24;24;805;46;0;32
chr19,29213150,29213150,promoter-TSS,,ENST00000587859.1;ENST00000590607.2;ENST00000304863.6,84;132;0
chr19,32345620,32345620,promoter-TSS,ZNF507,ENST00000311921.8;ENST00000355898.6;ENST00000587084.5;ENST00000544431.5,25;9;4;51
chr19,33521756,33521756,promoter-TSS,,ENST00000244137.12;ENST00000588328.7;ENST00000698426.1;ENST00000698427.1;ENST00000698428.1;ENST00000698359.1;ENST00000698360.1;ENST00000698361.1;ENST00000397032.8;ENST00000698362.1;ENST00000436370.7;ENST00000651901.2;ENST00000698363.1;ENST00000698364.1;ENST00000698365.1;ENST00000698435.1;ENST00000698436.1;ENST00000651646.2,34;34;17;27;34;34;40;66;34;66;31;34;66;66;66;32;50;3
chr19,35745428,35745428,promoter-TSS,PSENEN,ENST00000591949.1;ENST00000222266.2;ENST00000587708.7;ENST00000591613.2;ENST00000589807.1;ENST00000591057.5;ENST00000591084.5;ENST00000378975.8;ENST00000590135.5;ENST00000585554.5;ENST00000412391.6;ENST00000591855.5;ENST00000594792.5;ENST00000600296.5;ENST00000587987.5;ENST00000589429.5;ENST00000588980.5;ENST00000592913.5;ENST00000292879.9;ENST00000588892.1;ENST00000586476.5;ENST00000601236.1;ENST00000585771.5;ENST00000587886.2;ENST00000588100.1;ENST00000590650.1,171;190;222;249;3;9;728;9;767;30;13;864;270;251;13;740;25;1;16;13;13;11;29;5;12;74
chr19,36528643,36528643,promoter-TSS,,ENST00000523638.6;ENST00000592282.1;ENST00000520608.2,371;374;377
chr19,37210703,37210703,promoter-TSS,,ENST00000590245.5;ENST00000532828.7;ENST00000527838.5;ENST00000591492.5;ENST00000392156.7;ENST00000591273.5;ENST00000526705.1,190;166;218;197;153;171;197
chr19,37218129,37218129,promoter-TSS,ZNF383,ENST00000586658.1;ENST00000590503.5;ENST00000684119.1;ENST00000589413.5;ENST00000534363.1,53;60;84;150;23
chr19,38224141,38224141,promoter-TSS,,ENST00000355526.10;ENST00000420980.8;ENST00000414789.5;ENST00000438060.5;ENST00000438365.5,80;80;842;179;967
chr19,38831880,38831880,promoter-TSS,,ENST00000221418.9;ENST00000601778.5;ENST00000598707.5;ENST00000594164.5;ENST00000600178.5;ENST00000601060.5;ENST00000598316.5;ENST00000595470.1;ENST00000597089.5;ENST00000596118.1;ENST00000601094.5;ENST00000597805.1;ENST00000597205.1;ENST00000595567.1;ENST00000602115.1,85;118;104;97;90;38;125;90;491;467;220;113;104;205;131
chr19,38849977,38849977,promoter-TSS,,ENST00000221419.10;ENST00000647557.2;ENST00000600233.5;ENST00000601813.1,8;8;608;36
chr19,38930713,38930713,promoter-TSS,MRPS12,ENST00000598734.1;ENST00000308018.9;ENST00000407800.2;ENST00000402029.3;ENST00000221431.11;ENST00000594171.5;ENST00000430193.7;ENST00000600042.5;ENST00000455102.6;ENST00000598343.5;ENST00000598598.5;ENST00000593754.1,230;230;240;285;49;579;44;47;46;45;49;45
chr19,39125807,39125807,promoter-TSS,PAK4,ENST00000602004.1;ENST00000599470.5;ENST00000360442.8;ENST00000321944.8;ENST00000593480.5;ENST00000358301.7;ENST00000597766.1;ENST00000593690.5;ENST00000599386.5,36;24;20;8;7;4;5;6;26
chr19,39391417,39391417,promoter-TSS,MED29,ENST00000615911.4;ENST00000315588.11;ENST00000600973.5;ENST00000594368.5;ENST00000596297.1;ENST00000221265.8;ENST00000595564.5;ENST00000416728.3;ENST00000595797.5;ENST00000597365.1;ENST00000598127.1,93;38;28;23;4;310;262;299;334;299;262
chr19,39445495,39445495,promoter-TSS,SUPT5H,ENST00000402194.6;ENST00000601515.5;ENST00000595368.5;ENST00000432763.7;ENST00000594729.5;ENST00000601978.1;ENST00000359191.10;ENST00000598725.5,50;62;86;86;97;112;148;188
chr19,39480849,39480849,promoter-TSS,,ENST00000607714.6;ENST00000599794.5;ENST00000598125.5;ENST00000597666.5;ENST00000601403.5;ENST00000602028.5;ENST00000595286.1;ENST00000597782.5;ENST00000599733.5;ENST00000602265.5;ENST00000594583.2,10;7;2;0;3;6;8;32;78;78;375
chr19,40750501,40750501,promoter-TSS,SNRPA,ENST00000601545.5;ENST00000601253.5;ENST00000597353.5;ENST00000599362.5;ENST00000599570.5;ENST00000243563.8;ENST00000601393.1;ENST00000598923.1;ENST00000600456.1;ENST00000470681.5;ENST00000469741.6;ENST00000596940.5;ENST00000378313.7;ENST00000598485.6;ENST00000597507.1;ENST00000598352.1;ENST00000600139.1,135;365;366;369;373;701;707;772;796;8;51;947;23;198;52;895;906
chr19,41264355,41264355,promoter-TSS,HNRNPUL1,ENST00000378215.8;ENST00000392006.8;ENST00000595196.5;ENST00000617774.1;ENST00000602130.5;ENST00000601336.5;ENST00000593587.5;ENST00000594207.1;ENST00000263367.7,16;16;55;66;95;491;723;745;766
chr19,41397830,41397830,promoter-TSS,BCKDHA,ENST00000538423.5;ENST00000269980.7;ENST00000542943.5;ENST00000457836.6;ENST00000593771.2;ENST00000221233.9;ENST00000602129.2;ENST00000596905.1;ENST00000593523.2,21;11;9;6;479;470;473;487;467
chr19,41439888,41439888,promoter-TSS,DMAC2,ENST00000438807.7;ENST00000221943.14;ENST00000589503.1;ENST00000592922.6;ENST00000301183.15;ENST00000589970.5;ENST00000417807.7;ENST00000590641.6;ENST00000594339.1;ENST00000597457.5;ENST00000595425.5;ENST00000589102.1;ENST00000595407.1,21;23;350;47;348;19;348;311;350;16;19;21;7
chr19,42075812,42075812,promoter-TSS,,ENST00000359044.5;ENST00000685685.1,353;2
chr19,44165116,44165116,promoter-TSS,ZNF226,ENST00000590578.5;ENST00000589160.5;ENST00000586286.5;ENST00000337433.10;ENST00000585560.5;ENST00000586914.5;ENST00000588883.5;ENST00000413984.6;ENST00000588742.5;ENST00000300823.10;ENST00000585678.5;ENST00000586203.5;ENST00000590467.5;ENST00000588795.5;ENST00000588127.5;ENST00000590089.5;ENST00000454662.6;ENST00000590524.1;ENST00000654455.1,42;31;18;15;14;14;14;12;11;11;8;6;3;0;0;38;47;639;160
chr19,44212556,44212556,promoter-TSS,ZNF227,ENST00000391961.6;ENST00000621083.4;ENST00000313040.12;ENST00000588567.5;ENST00000586228.5;ENST00000588219.5;ENST00000589707.5;ENST00000591019.5;ENST00000588394.5;ENST00000589005.5;ENST00000586048.1,27;27;23;17;17;17;8;11;14;18;66
chr19,44500517,44500517,promoter-TSS,ZNF180,ENST00000221327.8;ENST00000592529.6;ENST00000391956.8;ENST00000592095.5;ENST00000590088.5;ENST00000586637.5;ENST00000591064.1;ENST00000587047.1;ENST00000585514.5;ENST00000592140.1;ENST00000590366.1,4;4;2;21;6;4;4;6;4;1;5
chr19,44955407,44955407,promoter-TSS,,ENST00000337392.10;ENST00000591304.1;ENST00000585961.1,26;25;150
chr19,45792756,45792756,promoter-TSS,DMWD,ENST00000377735.7;ENST00000270223.7;ENST00000601370.1;ENST00000598237.1,45;88;16;318
chr19,45863134,45863134,promoter-TSS,FOXA3,ENST00000594297.1;ENST00000245934.12;ENST00000593504.5;ENST00000599460.5;ENST00000598896.5;ENST00000602061.5;ENST00000598059.5;ENST00000594293.5;ENST00000593959.1,854;12;9;3;1;582;30;59;7
chr19,46746076,46746076,promoter-TSS,FKRP,ENST00000596974.5;ENST00000601299.5;ENST00000595570.5;ENST00000593995.5;ENST00000600977.5;ENST00000598271.5;ENST00000597313.5;ENST00000593875.5;ENST00000391909.7;ENST00000318584.10;ENST00000600646.5;ENST00000600681.5;ENST00000600872.5;ENST00000602250.5;ENST00000595868.5;ENST00000600629.5;ENST00000602181.5;ENST00000593800.5;ENST00000600227.5;ENST00000600005.5;ENST00000594467.5;ENST00000597339.5;ENST00000596460.5;ENST00000597403.5;ENST00000600834.5;ENST00000597063.6,29;29;21;18;18;18;18;18;18;18;18;17;17;17;17;17;17;17;17;17;17;17;16;14;833;245
chr19,47113122,47113122,promoter-TSS,SAE1,ENST00000594144.5;ENST00000594526.5;ENST00000594019.5;ENST00000597069.1,151;318;892;874
chr19,47130691,47130691,promoter-TSS,SAE1,ENST00000597808.5;ENST00000413379.7;ENST00000600706.5;ENST00000270225.12;ENST00000598840.5;ENST00000414294.6;ENST00000600753.1;ENST00000660039.1;ENST00000596995.1;ENST00000664120.1;ENST00000392776.3,90;137;138;143;146;167;169;174;197;197;203
chr19,47484301,47484301,promoter-TSS,NAPA-AS1,ENST00000593284.5;ENST00000594367.2;ENST00000338134.8;ENST00000594208.5;ENST00000595554.1;ENST00000600271.5;ENST00000594139.5;ENST00000595484.5;ENST00000602193.5;ENST00000598699.1,18;6;81;138;124;81;722;35;39;406
chr19,47745438,47745438,promoter-TSS,,ENST00000246802.10;ENST00000594525.5;ENST00000598681.5;ENST00000600410.5;ENST00000599253.1;ENST00000599582.1,107;112;126;126;134;452
chr19,48255984,48255984,promoter-TSS,CARD8,ENST00000517510.5;ENST00000651546.1;ENST00000519940.6;ENST00000520753.5;ENST00000521613.5;ENST00000522068.5;ENST00000522889.5;ENST00000519332.5;ENST00000520007.5;ENST00000521437.1,85;71;110;97;37;72;112;90;85;86
chr19,48446001,48446001,promoter-TSS,,ENST00000253237.10;ENST00000599949.1,17;8
chr19,48619133,48619133,promoter-TSS,SPHK2,ENST00000340932.7;ENST00000601712.5;ENST00000600537.5;ENST00000245222.9;ENST00000598088.5;ENST00000552347.5;ENST00000547897.5;ENST00000550645.5;ENST00000549920.6;ENST00000552588.5;ENST00000551749.5;ENST00000547892.1;ENST00000549370.5;ENST00000549273.5;ENST00000550973.5;ENST00000552705.5;ENST00000552851.1;ENST00000550671.1,157;316;318;372;400;29;34;29;44;47;49;41;42;43;5;49;30;50
chr19,48811006,48811006,promoter-TSS,BCAT2,ENST00000545387.6;ENST00000316273.11;ENST00000402551.5;ENST00000597011.5;ENST00000599246.5;ENST00000598162.5;ENST00000601681.5;ENST00000601496.5;ENST00000596981.1,5;22;20;89;22;20;84;22;22
chr19,48954814,48954814,promoter-TSS,BAX,ENST00000502487.5;ENST00000345358.12;ENST00000513545.5;ENST00000515540.5;ENST00000539787.2;ENST00000356483.8;ENST00000415969.6;ENST00000354470.7;ENST00000506183.5;ENST00000293288.12;ENST00000503726.2,0;60;82;114;114;114;114;114;114;114;693
chr19,49642265,49642265,promoter-TSS,,ENST00000360565.8;ENST00000598359.5,55;394
chr19,49677285,49677285,promoter-TSS,PRMT1,ENST00000534676.5;ENST00000525915.1;ENST00000454376.7;ENST00000525616.1;ENST00000524771.5;ENST00000529836.5;ENST00000526224.5,35;17;13;7;8;216;939
chr19,49813666,49813666,promoter-TSS,,ENST00000313777.9;ENST00000525130.5;ENST00000528094.5;ENST00000533418.5;ENST00000525370.5;ENST00000377092.8;ENST00000528043.5;ENST00000531017.5;ENST00000527585.5;ENST00000534008.5;ENST00000526575.1;ENST00000525800.5;ENST00000527111.2;ENST00000526435.1,373;475;490;416;509;392;416;356;379;424;487;430;366;381
chr19,49876779,49876779,promoter-TSS,TBC1D17,ENST00000535102.6;ENST00000594996.5;ENST00000221543.10;ENST00000391831.5,886;922;922;529
chr19,50476550,50476550,promoter-TSS,EMC10,ENST00000597426.1;ENST00000376918.7;ENST00000334976.11;ENST00000598585.1;ENST00000599293.1;ENST00000597799.1;ENST00000602178.5;ENST00000599206.1;ENST00000600330.1,53;50;42;28;15;392;278;248;293
chr19,50804588,50804588,promoter-TSS,,ENST00000597705.7;ENST00000596287.6;ENST00000597493.7;ENST00000598463.5;ENST00000692421.1;ENST00000702900.1;ENST00000693315.1;ENST00000593287.5;ENST00000601267.5;ENST00000599004.1;ENST00000602125.1,80;6;31;712;5;6;50;6;29;712;5
chr1,16352407,16352407,promoter-TSS,SZRD1,ENST00000475078.1;ENST00000375592.8,167;72
chr19,51927362,51927362,promoter-TSS,ZNF613,ENST00000391794.8;ENST00000599683.5;ENST00000293471.11;ENST00000600853.1;ENST00000593379.1,72;85;109;111;121
chr19,52008255,52008255,promoter-TSS,ZNF615,ENST00000602063.5;ENST00000598071.6;ENST00000594083.5;ENST00000599177.5;ENST00000376716.9;ENST00000391795.7;ENST00000593650.5;ENST00000599115.5;ENST00000601178.5;ENST00000597747.5;ENST00000599631.5;ENST00000597905.5;ENST00000595114.1,173;43;58;39;24;24;54;53;31;91;53;37;53
