chr,start,end,annotation,geneName,transcript,distanceToTSS
chr19, 36834583, 36834583,intron,,ENST00000356725.9;ENST00000615484.4;ENST00000614179.4;ENST00000613249.4;ENST00000528994.5;ENST00000586323.5;ENST00000525288.5;ENST00000527645.1,3803;3443;15683;16203;15729;16203;3511;3443
chr19, 37914139, 37914139,intron,,ENST00000222345.11,6930
chr19, 37979093, 37979093,intron,,ENST00000222345.11;ENST00000476317.2,71884;46746
chr19, 43690656, 43690656,intron,,ENST00000636801.1,653
chr19, 44588134, 44588134,intron,CEACAM22P,ENST00000455455.1,32686
chr19, 45204612, 45204612,intron,MARK4,ENST00000587566.5;ENST00000591569.1,125323;17223
chr19, 48892049, 48892049,intron,,ENST00000522945.6;ENST00000518572.6;ENST00000520977.2;ENST00000221399.8;ENST00000706742.1;ENST00000706743.1,6332;6683;5409;6694;5364;5419
chr19, 50343356, 50343356,intron,,ENST00000600355.5;ENST00000593532.5;ENST00000600978.1;ENST00000527780.7;ENST00000562112.5;ENST00000534096.5;ENST00000534789.5;ENST00000525179.1,13702;13663;13633;1449;1404;1409;1406;1410
chr19, 54621346, 54621346,intron,LILRB1,ENST00000396331.5,4187
chr2,  3110164,  3110164,intron,LINC01250,ENST00000457478.1,15861
chr2,  8171052,  8171052,intron,,ENST00000663636.1;ENST00000456681.1;ENST00000430192.5;ENST00000657310.1,107133;107031;153577;123779
chr2,  8415331,  8415331,intron,,ENST00000669954.1;ENST00000655671.1;ENST00000661371.1,6296;72717;72758
chr2,  8472599,  8472599,intron,,ENST00000655671.1;ENST00000661371.1;ENST00000670008.1;ENST00000692033.1,15449;15490;120303;15675
chr2,  8477464,  8477464,intron,,ENST00000655671.1;ENST00000661371.1;ENST00000670008.1;ENST00000692033.1,10584;10625;115438;10810
chr2,  9680260,  9680260,intron,,ENST00000667551.1;ENST00000669600.1;ENST00000702480.1;ENST00000663514.1;ENST00000667680.1;ENST00000483023.1,41511;41504;41495;41466;8384;6236
chr2, 11554601, 11554601,intron,GREB1,ENST00000628795.2;ENST00000381486.7;ENST00000263834.9;ENST00000389825.7;ENST00000381483.6,72259;20555;14757;11910;11875
chr2, 11871016, 11871016,intron,MIR3681HG,ENST00000438292.5,5130
chr2, 11872979, 11872979,intron,MIR3681HG,ENST00000438292.5,7093
chr2, 12073581, 12073581,intron,MIR3681HG,ENST00000438292.5;ENST00000451644.5;ENST00000412294.5;ENST00000665111.1;ENST00000450916.1,207695;66464;66452;66448;66406
chr2, 12188071, 12188071,intron,MIR3681HG,ENST00000438292.5;ENST00000412294.5,322185;180942
chr2, 14163936, 14163936,intron,LINC00276,ENST00000417751.5,237026
chr2, 25066728, 25066728,intron,,ENST00000403714.8;ENST00000401432.7;ENST00000402191.5,24651;24597;24264
chr2, 32083438, 32083438,intron,,ENST00000315285.9;ENST00000646571.1;ENST00000704289.1;ENST00000621856.2;ENST00000642455.1;ENST00000642281.1;ENST00000644408.1;ENST00000642751.1;ENST00000642999.1;ENST00000644954.1;ENST00000645400.1;ENST00000646082.1;ENST00000645671.1;ENST00000647007.1,19881;19826;19761;19655;19609;19489;19481;19475;19469;19467;19446;19439;19226;17435
chr2, 33530033, 33530033,intron,RASGRP3,ENST00000402538.7;ENST00000403687.8;ENST00000407811.5;ENST00000477927.1;ENST00000490150.1;ENST00000419772.1,93708;53383;16157;5602;2851;2829
chr2, 34684320, 34684320,intron,LINC01320,ENST00000650021.1;ENST00000658168.1;ENST00000664777.1;ENST00000701733.1;ENST00000664286.1;ENST00000607437.5;ENST00000625995.2;ENST00000423663.5;ENST00000627935.3;ENST00000628407.2;ENST00000626008.2;ENST00000453774.2;ENST00000616475.4;ENST00000630686.2;ENST00000626688.2;ENST00000604250.3;ENST00000626601.2;ENST00000665109.1;ENST00000627270.2,494506;6934;6840;6803;6774;6764;6764;6740;6505;6494;6484;6484;6476;6474;6459;6456;6440;6421;6420
chr2, 37620149, 37620149,intron,,ENST00000419425.1;ENST00000702971.1,20012;2820
chr2, 37833528, 37833528,intron,,ENST00000655678.1;ENST00000446799.6,42728;42334
chr2, 38721057, 38721057,intron,,ENST00000272252.10;ENST00000410063.5;ENST00000444351.5;ENST00000434934.1,54942;54939;54813;39761
chr2, 39100297, 39100297,intron,,ENST00000692089.1;ENST00000402219.8;ENST00000690876.1;ENST00000395038.6;ENST00000691229.1;ENST00000689668.1;ENST00000690679.1;ENST00000461545.2;ENST00000451331.1,20141;20753;20141;20152;20141;20131;24047;20151;24047
chr2, 39118945, 39118945,intron,,ENST00000692089.1;ENST00000402219.8;ENST00000690876.1;ENST00000395038.6;ENST00000691229.1;ENST00000689668.1;ENST00000690679.1;ENST00000461545.2;ENST00000451331.1,1493;2105;1493;1504;1493;1483;5399;1503;5399
chr2, 43525307, 43525307,intron,THADA,ENST00000407351.5;ENST00000405975.7;ENST00000405006.8;ENST00000398653.5;ENST00000408045.7;ENST00000402796.5;ENST00000462185.1,45207;70730;70666;70730;70730;49505;15995
chr2, 44250523, 44250523,intron,,ENST00000649044.1,81671
chr2, 45834129, 45834129,intron,PRKCE,ENST00000421201.1;ENST00000306156.8;ENST00000480453.5;ENST00000476675.5;ENST00000467135.5;ENST00000497602.1,182783;182453;181727;158509;157394;136156
chr2, 48323375, 48323375,intron,FOXN2,ENST00000413569.5;ENST00000340553.8,8737;8692
chr2, 54272029, 54272029,intron,,ENST00000607452.6;ENST00000394666.8;ENST00000303536.8;ENST00000494922.6;ENST00000606865.1,300915;156544;156524;156322;148849
chr2, 64134179, 64134179,intron,,ENST00000358912.5;ENST00000466177.6;ENST00000494203.1;ENST00000468869.2,10240;10182;10240;10216
chr2, 64934739, 64934739,intron,,ENST00000653778.1,121428
chr2, 80374386, 80374386,intron,CTNNA2,ENST00000466387.5;ENST00000496558.5;ENST00000402739.9;ENST00000629316.2;ENST00000541047.5;ENST00000493024.5;ENST00000343114.7;ENST00000361291.8;ENST00000540488.5;ENST00000409550.2,1189154;861385;861334;861250;69280;69267;61006;61006;61006;46110
chr2, 85540207, 85540207,intron,MAT2A,ENST00000465151.5;ENST00000469221.5;ENST00000306434.8;ENST00000481412.5;ENST00000409017.1,1038;1038;1038;602;564
chr2, 88545297, 88545297,intron,,ENST00000413234.1,6576
chr2,100895023,100895023,intron,,ENST00000335681.10;ENST00000427413.5,74883;73997
chr2,105042508,105042508,intron,,ENST00000258455.8,4438
chr2,112254310,112254310,intron,,ENST00000409573.7;ENST00000474234.5;ENST00000464305.1;ENST00000495264.1,731;712;825;749
chr2,127783346,127783346,intron,,ENST00000322313.9;ENST00000436787.5;ENST00000393006.5;ENST00000409658.7;ENST00000408998.1,27824;27840;27824;27824;27606
chr2,136021104,136021104,intron,DARS-AS1,ENST00000601586.5;ENST00000629483.2,20690;20682
chr2,136874432,136874432,intron,THSD7B,ENST00000472720.5;ENST00000409968.6,108886;108886
chr2,136957248,136957248,intron,THSD7B,ENST00000472720.5;ENST00000409968.6,191702;191702
chr2,144183878,144183878,intron,GTDC1,ENST00000392869.6;ENST00000682281.1;ENST00000409214.5;ENST00000392867.7;ENST00000241391.9;ENST00000409298.5;ENST00000344850.8;ENST00000542155.5;ENST00000392871.6;ENST00000415569.5;ENST00000463875.6;ENST00000491448.5;ENST00000437114.5;ENST00000417450.5;ENST00000484303.5;ENST00000429978.5,51861;148633;110614;53462;27700;51858;111439;148655;27703;51860;148637;51858;51858;135991;51860;148689
chr2,144325335,144325335,intron,,ENST00000682281.1;ENST00000542155.5;ENST00000463875.6;ENST00000429978.5,7176;7198;7180;7232
chr2,159893166,159893166,intron,LY75-CD302,ENST00000504764.5;ENST00000505052.1;ENST00000263636.5;ENST00000484559.1,11543;11543;11589;11575
chr2,159974120,159974120,intron,,ENST00000283243.13;ENST00000392771.1,88494;88489
chr2,160429370,160429370,intron,RBMS1,ENST00000474820.5;ENST00000348849.8;ENST00000491781.5;ENST00000477486.1,64008;64436;64111;63598
chr2,161303865,161303865,intron,,ENST00000652531.1;ENST00000628617.2,4523;4437
chr2,171407581,171407581,intron,,ENST00000375258.9;ENST00000612742.5;ENST00000447486.5;ENST00000392604.6;ENST00000460188.5;ENST00000392599.6;ENST00000460539.5;ENST00000462821.1;ENST00000442778.5;ENST00000453846.5;ENST00000442541.1,26408;27220;26527;26505;27206;26436;25534;27220;27198;27198;26408
chr2,171412255,171412255,intron,,ENST00000375258.9;ENST00000612742.5;ENST00000447486.5;ENST00000392604.6;ENST00000460188.5;ENST00000392599.6;ENST00000460539.5;ENST00000462821.1;ENST00000442778.5;ENST00000453846.5;ENST00000442541.1,21734;22546;21853;21831;22532;21762;20860;22546;22524;22524;21734
chr2,174636000,174636000,intron,,ENST00000442996.1;ENST00000657063.1;ENST00000412835.1;ENST00000698667.1;ENST00000272746.9;ENST00000359761.7;ENST00000409415.7,88858;88842;88625;46898;46898;46882;46870
chr2,176733709,176733709,intron,,ENST00000702503.1;ENST00000652227.1;ENST00000702732.1;ENST00000657778.1;ENST00000438143.1,95985;95972;95962;85571;32401
chr2,177072303,177072303,intron,,ENST00000665720.1;ENST00000667621.1;ENST00000441205.1;ENST00000653899.1;ENST00000657989.1;ENST00000659269.1;ENST00000670819.1,76560;76329;92212;92352;92096;92173;92333
chr2,181131655,181131655,intron,LINC01934,ENST00000414750.1;ENST00000642559.1;ENST00000424170.5;ENST00000435411.6;ENST00000428474.5;ENST00000669843.1;ENST00000424655.1,29722;13067;7819;7817;7758;7724;7712
chr2,186349594,186349594,intron,,ENST00000703419.1;ENST00000667056.1;ENST00000671599.1,136410;72837;72837
chr2,188235050,188235050,intron,LINC01090,ENST00000434418.2;ENST00000632331.1;ENST00000415357.1,52640;149262;52583
chr2,191839063,191839063,intron,,ENST00000304141.5,8024
chr2,195505213,195505213,intron,,ENST00000606986.1,10485
chr2,195649786,195649786,intron,SLC39A10,ENST00000458054.1,73808
chr2,195687897,195687897,intron,SLC39A10,ENST00000409086.7;ENST00000444421.5;ENST00000430412.5;ENST00000359634.10;ENST00000465851.1,31149;30985;30768;30670;7419
chr2,197304932,197304932,intron,,ENST00000282272.15;ENST00000647377.1;ENST00000409153.5;ENST00000409919.5;ENST00000447713.1;ENST00000443014.1;ENST00000463879.1,5847;5713;5854;5854;5864;6240;5847
chr2,201835320,201835320,intron,CDK15,ENST00000451080.5;ENST00000410091.7;ENST00000260967.6;ENST00000652192.3;ENST00000488419.1;ENST00000450471.6;ENST00000434439.1,44858;44858;28944;28782;28740;28740;28698
chr2,202142747,202142747,intron,,ENST00000498697.3;ENST00000409515.3;ENST00000469462.1;ENST00000652912.1,69491;69457;7030;6879
chr2,202848404,202848404,intron,ICA1L,ENST00000617388.4;ENST00000358299.7;ENST00000392237.6;ENST00000438804.5;ENST00000420558.5;ENST00000418208.5;ENST00000450143.5;ENST00000435143.5;ENST00000419460.5;ENST00000441547.5;ENST00000412210.5;ENST00000437978.5;ENST00000457524.5;ENST00000432273.5;ENST00000416760.5;ENST00000454326.5;ENST00000484561.5;ENST00000411681.5;ENST00000421334.1,23067;23361;23237;23050;22356;22383;22641;22861;23330;21192;23246;22841;23037;22509;23241;22471;23070;22641;23062
chr2,210115644,210115644,intron,,ENST00000281772.14;ENST00000418791.5;ENST00000457374.5;ENST00000452086.5;ENST00000428655.5;ENST00000438563.5;ENST00000415553.1,55764;55682;39657;55682;38020;37958;38093
chr2,213134439,213134439,intron,IKZF2,ENST00000451136.6;ENST00000457361.5;ENST00000434687.6;ENST00000342002.6;ENST00000374319.8;ENST00000453575.5;ENST00000374326.7;ENST00000412444.5;ENST00000439848.5;ENST00000431520.5;ENST00000433134.5;ENST00000452786.2,17169;17169;17172;15894;17163;14189;14189;14189;14189;14189;15968;17987
chr2,215833759,215833759,intron,LINC00607,ENST00000445174.5;ENST00000655131.1;ENST00000664275.1,9776;9962;15194
chr2,216016207,216016207,intron,MREG,ENST00000439791.5;ENST00000424992.5;ENST00000420348.1;ENST00000442122.5,17596;17888;16751;65582
chr2,222428237,222428237,intron,,ENST00000321276.8,3693
chr2,227488049,227488049,intron,AGFG1,ENST00000409979.6;ENST00000310078.13;ENST00000409315.5;ENST00000373671.7;ENST00000409171.5,15896;15892;15679;15676;15676
chr2,230218202,230218202,intron,SP140,ENST00000456542.5;ENST00000258381.11;ENST00000358662.9;ENST00000698099.1;ENST00000698100.1;ENST00000392048.7;ENST00000258382.10;ENST00000489597.2;ENST00000462232.2;ENST00000698102.1;ENST00000540870.5;ENST00000698103.1;ENST00000698104.1;ENST00000409815.6;ENST00000455674.2,15091;1781;1781;1810;1810;1770;1781;1811;1786;1810;7526;1810;1810;1699;1758
chr2,231463394,231463394,intron,,ENST00000322723.9;ENST00000676514.1;ENST00000678828.1;ENST00000676798.1;ENST00000678246.1;ENST00000453992.6;ENST00000417652.6;ENST00000679348.1;ENST00000676913.1;ENST00000678131.1;ENST00000678364.1;ENST00000678405.1;ENST00000678729.1;ENST00000678849.1;ENST00000676690.1;ENST00000461347.5;ENST00000436894.2;ENST00000454824.6;ENST00000356936.6;ENST00000677786.1;ENST00000484328.1,1089;1123;1094;1123;1123;785;812;1099;1156;1156;1156;1156;1156;1156;1156;20246;298;804;958;1156;984
chr20,  1616956,  1616956,intron,,ENST00000564763.1;ENST00000381605.9;ENST00000381603.7;ENST00000565775.1;ENST00000279477.11;ENST00000568365.1;ENST00000381596.1,3052;3052;3039;3104;3052;3052;3029
chr20,  4146478,  4146478,intron,SMOX,ENST00000493223.1,25497
chr20,  4999981,  4999981,intron,SLC23A2,ENST00000379333.5;ENST00000338244.6;ENST00000468355.5,10311;1528;10288
chr20,  8252887,  8252887,intron,PLCB1,ENST00000637919.1;ENST00000625874.2;ENST00000630495.2;ENST00000378641.7;ENST00000338037.11;ENST00000629992.2;ENST00000636319.1;ENST00000626161.1;ENST00000404098.6;ENST00000378637.6;ENST00000630757.1;ENST00000637204.1;ENST00000451443.1,175635;138433;138379;120748;120620;120616;120571;120370;120360;120237;102586;102561;4161
chr20, 15236978, 15236978,intron,MACROD2,ENST00000217246.8;ENST00000684519.1;ENST00000642719.1;ENST00000402914.5,1241608;1241461;1241318;40119
chr20, 17959486, 17959486,intron,SNX5,ENST00000483485.5;ENST00000490175.5;ENST00000377768.7;ENST00000377759.9;ENST00000431277.5;ENST00000419004.2;ENST00000474883.5;ENST00000475716.5;ENST00000469704.1;ENST00000486776.5,2508;9313;9493;9307;8971;9024;9269;2705;9273;99701
chr20, 37789523, 37789523,intron,CTNNBL1,ENST00000405275.6;ENST00000621317.4;ENST00000361383.11;ENST00000628103.2;ENST00000373473.5;ENST00000473857.5;ENST00000373469.1,95567;95567;95492;95460;44877;39671;12249
chr20, 41693520, 41693520,intron,,ENST00000685138.2;ENST00000686898.1;ENST00000691734.1,22204;22169;22156
chr20, 46723299, 46723299,intron,,ENST00000359271.4;ENST00000611837.1,13649;8831
chr20, 47575185, 47575185,intron,,ENST00000371998.8;ENST00000372004.7;ENST00000371997.3,73297;73282;73243
chr20, 48012495, 48012495,intron,,ENST00000651247.1,9741
chr20, 48030095, 48030095,intron,,ENST00000701169.1;ENST00000653312.1,4891;4849
chr20, 48212972, 48212972,intron,,ENST00000688800.1,20605
chr20, 51438612, 51438612,intron,NFATC2,ENST00000396009.7;ENST00000371564.8;ENST00000609943.5;ENST00000610033.5;ENST00000414705.5;ENST00000609507.1,104106;104106;124218;104106;124016;124218
chr20, 58874527, 58874527,intron,GNAS,ENST00000313949.11;ENST00000371098.6;ENST00000371075.7;ENST00000419558.7;ENST00000657090.1;ENST00000453292.7;ENST00000306090.12;ENST00000491348.5;ENST00000472183.6;ENST00000462499.6;ENST00000482112.6;ENST00000663479.2;ENST00000493744.5;ENST00000490374.6;ENST00000467227.6;ENST00000481768.6;ENST00000676826.2;ENST00000371100.9;ENST00000371102.8;ENST00000464624.7;ENST00000423897.7;ENST00000349036.9;ENST00000441270.6,34808;34778;34778;34778;34743;34419;33682;33183;33041;32908;32908;32904;32882;32872;31201;21812;21812;21810;21263;21263;21260;21260;14264
chr20, 58970344, 58970344,intron,,ENST00000644133.1,10824
chr21, 15062059, 15062059,intron,NRIP1,ENST00000400199.5;ENST00000318948.7;ENST00000400202.5;ENST00000638122.1;ENST00000637963.1;ENST00000637630.1,2874;2940;2940;3755;3843;3876
chr21, 29077879, 29077879,intron,MAP3K7CL,ENST00000496779.5;ENST00000419845.5;ENST00000492930.5;ENST00000341618.8;ENST00000399934.5;ENST00000399935.6,407;403;382;245;245;245
chr21, 29079316, 29079316,intron,MAP3K7CL,ENST00000496779.5;ENST00000419845.5;ENST00000492930.5;ENST00000341618.8;ENST00000399934.5;ENST00000399935.6,1844;1840;1819;1682;1682;1682
chr21, 29137771, 29137771,intron,MAP3K7CL,ENST00000341618.8;ENST00000399934.5;ENST00000399935.6;ENST00000399947.6;ENST00000286791.9;ENST00000339024.8;ENST00000545939.5;ENST00000460883.5;ENST00000399926.5;ENST00000399928.6;ENST00000399925.5;ENST00000451489.1,60137;60137;60137;57218;51909;45516;28638;15715;7132;7126;6809;6513
chr21, 29306377, 29306377,intron,BACH1,ENST00000548219.5;ENST00000546469.5;ENST00000547141.5;ENST00000550131.5;ENST00000286800.8;ENST00000399921.5;ENST00000548467.1;ENST00000451655.5;ENST00000447177.5;ENST00000435072.1,112305;112229;112229;112229;7454;6960;6693;6243;5574;1173
chr21, 32939115, 32939115,intron,,ENST00000701622.1;ENST00000700822.1;ENST00000663888.1;ENST00000454622.2,166964;166964;12648;131988
chr21, 34681595, 34681595,intron,,ENST00000349499.3;ENST00000360731.7,12600;12205
chr21, 34686567, 34686567,intron,,ENST00000349499.3;ENST00000360731.7,17572;17177
chr21, 42237071, 42237071,intron,ABCG1,ENST00000398457.6;ENST00000462050.5;ENST00000347800.6;ENST00000450121.5;ENST00000361802.6;ENST00000398449.8;ENST00000343687.7,37381;37258;20993;17953;17952;17930;17249
chr22, 16798301, 16798301,intron,XKR3,ENST00000331428.5;ENST00000684488.1,23397;27109
chr22, 20946892, 20946892,intron,,ENST00000354336.8;ENST00000411769.1,29484;29457
chr22, 24399730, 24399730,intron,SPECC1L,ENST00000437398.5;ENST00000314328.14;ENST00000651059.1;ENST00000541492.1;ENST00000358654.2,128912;128898;128892;128846;128831
chr22, 28740296, 28740296,intron,,ENST00000425190.7;ENST00000404276.6;ENST00000348295.7;ENST00000416671.5;ENST00000649563.1;ENST00000405598.5;ENST00000382580.6;ENST00000650281.1;ENST00000433028.6;ENST00000439200.5;ENST00000650233.1;ENST00000398017.3,1514;1523;1537;2125;1509;1503;1541;1509;1509;1486;1523;1505
chr22, 28999534, 28999534,intron,,ENST00000544604.7;ENST00000402174.5;ENST00000406323.3;ENST00000412798.1,115961;82144;12481;6812
chr22, 29375648, 29375648,intron,,ENST00000357586.7;ENST00000405198.6;ENST00000432560.6;ENST00000317368.11;ENST00000473606.1,12921;12934;12934;12934;12880
chr22, 38696758, 38696758,intron,JOSD1,ENST00000216039.9;ENST00000683374.1;ENST00000545590.1;ENST00000427389.5;ENST00000412832.1,3908;4184;3211;4271;4181
chr22, 40952390, 40952390,intron,RBX1,ENST00000476110.1;ENST00000216225.9,1042;1011
chr22, 42179143, 42179143,intron,,ENST00000677622.1;ENST00000359486.8;ENST00000683686.1;ENST00000335626.8;ENST00000404876.1,91509;104853;90472;36296;31064
chr22, 43520828, 43520828,intron,EFCAB6-AS1,ENST00000431327.4;ENST00000656483.1,4720;4577
chr3,   375976,   375976,intron,,ENST00000256509.7;ENST00000397491.6;ENST00000453040.5;ENST00000620033.4;ENST00000470880.6;ENST00000417612.1,179212;179204;178331;56292;2379;9818
chr3,  4934177,  4934177,intron,BHLHE40-AS1,ENST00000615178.4;ENST00000620618.4;ENST00000441386.3;ENST00000668962.1,45783;45783;46052;46236
chr3,  5192048,  5192048,intron,EDEM1,ENST00000434243.5;ENST00000256497.9;ENST00000465369.5;ENST00000465187.1;ENST00000445686.1,4401;4340;4327;4241;3698
chr3,  9206401,  9206401,intron,,ENST00000383836.8;ENST00000360413.7;ENST00000433332.7;ENST00000470951.5;ENST00000490889.2,43244;42811;10358;42589;156651
chr3, 12138231, 12138231,intron,,ENST00000621198.5;ENST00000620175.4;ENST00000424884.1,133842;133824;66672
chr3, 15746001, 15746001,intron,,ENST00000683139.1;ENST00000624145.3;ENST00000399451.6;ENST00000412318.5;ENST00000497037.5;ENST00000451422.1;ENST00000498524.5;ENST00000476472.5;ENST00000460278.5;ENST00000439830.5,51977;52182;113769;113420;52182;50504;50824;10545;10546;113467
chr3, 15769854, 15769854,intron,,ENST00000683139.1;ENST00000624145.3;ENST00000399451.6;ENST00000412318.5;ENST00000497037.5;ENST00000451422.1;ENST00000498524.5;ENST00000439830.5,28124;28329;89916;89567;28329;26651;26971;89614
chr3, 16912845, 16912845,intron,PLCL2,ENST00000460467.1;ENST00000615277.5,110193;27889
chr3, 23476025, 23476025,intron,UBE2E2,ENST00000425792.5;ENST00000452894.5;ENST00000335798.8;ENST00000396703.6,273004;272924;272862;272697
chr3, 23812148, 23812148,intron,,ENST00000306627.8;ENST00000346855.7;ENST00000495141.5;ENST00000442670.5;ENST00000467766.5;ENST00000424381.5;ENST00000475680.5;ENST00000452012.1,6192;6182;6181;5058;1704;1704;1352;689
chr3, 27384334, 27384334,intron,,ENST00000661166.1;ENST00000425128.6;ENST00000419036.5;ENST00000295736.9;ENST00000428386.5;ENST00000454389.6;ENST00000437179.5;ENST00000438530.5;ENST00000440156.5;ENST00000446700.5;ENST00000455077.5;ENST00000457377.5;ENST00000445684.5;ENST00000465487.5;ENST00000437266.5,14765;100085;39751;72419;72419;100049;100012;100012;100012;100012;100012;100012;100061;7510;100085
chr3, 27927948, 27927948,intron,LINC01980,ENST00000647336.1;ENST00000643609.1,130384;82615
chr3, 27992624, 27992624,intron,LINC01967,ENST00000643609.1,17939
chr3, 30775695, 30775695,intron,,ENST00000282538.10;ENST00000498387.1,118965;3377
chr3, 34072522, 34072522,intron,,ENST00000654751.1,115549
chr3, 34109779, 34109779,intron,,ENST00000654751.1,152806
chr3, 39267690, 39267690,intron,CX3CR1,ENST00000542107.5;ENST00000541347.5;ENST00000358309.3;ENST00000399220.3;ENST00000435290.1;ENST00000412814.1,12748;13582;14044;12345;12748;13582
chr3, 42803358, 42803358,intron,,ENST00000648550.1;ENST00000431549.4;ENST00000321331.12;ENST00000418900.6;ENST00000470543.1;ENST00000430190.5;ENST00000625589.2;ENST00000452906.3,1134;1159;1131;1129;1129;1131;49066;1074
chr3, 45144536, 45144536,intron,,ENST00000296129.6;ENST00000425231.2,1841;1885
chr3, 48716613, 48716613,intron,,ENST00000328631.10;ENST00000449563.5;ENST00000413654.5;ENST00000443853.5;ENST00000437427.5;ENST00000412850.5;ENST00000454335.5;ENST00000340879.8;ENST00000432678.6;ENST00000433104.2;ENST00000416707.1;ENST00000431721.6;ENST00000449610.5;ENST00000413298.5;ENST00000446860.5;ENST00000412795.5;ENST00000417896.1;ENST00000443964.1;ENST00000436134.5;ENST00000440424.5;ENST00000434860.1;ENST00000424035.1;ENST00000476645.1,607;600;552;600;600;601;574;602;664;23739;589;602;578;596;600;635;592;578;574;574;602;601;579
chr3, 56857528, 56857528,intron,ARHGEF3,ENST00000338458.8;ENST00000496106.5;ENST00000468727.5;ENST00000473779.5;ENST00000481422.5;ENST00000498517.5;ENST00000477833.5;ENST00000477440.6;ENST00000468466.1;ENST00000486829.1,221779;58942;221779;119846;82380;82378;221800;221286;221736;119846
chr3, 57228919, 57228919,intron,APPL1,ENST00000650354.1;ENST00000288266.8;ENST00000482800.5;ENST00000495803.5;ENST00000468342.1;ENST00000444459.1,1192;1189;1129;1087;1079;1044
chr3, 57235090, 57235090,intron,APPL1,ENST00000650354.1;ENST00000288266.8;ENST00000482800.5;ENST00000495803.5;ENST00000468342.1;ENST00000444459.1,7363;7360;7300;7258;7250;7215
chr3, 58349899, 58349899,intron,PXK,ENST00000302779.9;ENST00000468776.5;ENST00000383716.7;ENST00000356151.7;ENST00000463280.5;ENST00000383715.8;ENST00000484288.5;ENST00000479241.5;ENST00000477308.5;ENST00000491164.1,17018;17013;17008;17006;17000;16995;16987;16950;16911;16592
chr3, 59726437, 59726437,intron,,ENST00000668131.1,676272
chr3, 62818588, 62818588,intron,CADPS,ENST00000612439.4;ENST00000383710.9;ENST00000357948.7;ENST00000283269.13;ENST00000490353.2,56800;56827;56749;56652;56440
chr3, 63228913, 63228913,intron,SYNPR,ENST00000478456.5,597
chr3, 79268619, 79268619,intron,,ENST00000464233.6,499378
chr3, 79366320, 79366320,intron,,ENST00000464233.6,401677
chr3, 81550686, 81550686,intron,,ENST00000429644.7;ENST00000489715.1;ENST00000484687.1,210958;192942;27256
chr3, 98548826, 98548826,intron,,ENST00000512905.6,36671
chr3, 98561203, 98561203,intron,,ENST00000512905.6,24294
chr3,100073951,100073951,intron,CMSS1,ENST00000463526.1;ENST00000421999.8;ENST00000491299.5;ENST00000477258.2;ENST00000354552.7;ENST00000331335.9;ENST00000398326.2,256113;256088;256067;40549;40561;40561;40561
chr3,100403471,100403471,intron,LNP1,ENST00000466996.5;ENST00000383693.8;ENST00000489752.1,1938;1931;1859
chr3,100853024,100853024,intron,,ENST00000471714.6;ENST00000284322.10;ENST00000486770.7;ENST00000528305.5;ENST00000495063.6;ENST00000533855.5;ENST00000459682.1,140396;140490;140435;13931;140428;13895;9838
chr3,112973506,112973506,intron,,ENST00000308611.8;ENST00000471858.5;ENST00000295863.4;ENST00000440122.6;ENST00000490004.1,1596;1583;1596;1405;1405
chr3,114456967,114456967,intron,ZBTB20-AS5,ENST00000628886.1;ENST00000465249.1;ENST00000675478.1;ENST00000357258.8;ENST00000704358.1;ENST00000462705.5;ENST00000481632.5;ENST00000471418.5;ENST00000474710.6;ENST00000464560.5;ENST00000676079.1;ENST00000479879.5;ENST00000704360.1;ENST00000463890.5;ENST00000486152.6;ENST00000480832.5;ENST00000491500.5;ENST00000492665.5;ENST00000470556.1,11445;3373;690320;690303;690303;614407;167238;302303;690309;301972;168056;443374;690324;643327;43423;404825;443654;643324;142335
chr3,114757134,114757134,intron,,ENST00000675478.1;ENST00000357258.8;ENST00000704358.1;ENST00000462705.5;ENST00000471418.5;ENST00000474710.6;ENST00000464560.5;ENST00000479879.5;ENST00000704360.1;ENST00000463890.5;ENST00000480832.5;ENST00000491500.5;ENST00000492665.5;ENST00000488663.1,390153;390136;390136;314240;2136;390142;1805;143207;390157;343160;104658;143487;343157;390130
chr3,114857758,114857758,intron,,ENST00000675478.1;ENST00000357258.8;ENST00000704358.1;ENST00000462705.5;ENST00000474710.6;ENST00000479879.5;ENST00000704360.1;ENST00000463890.5;ENST00000480832.5;ENST00000491500.5;ENST00000492665.5;ENST00000488663.1,289529;289512;289512;213616;289518;42583;289533;242536;4034;42863;242533;289506
chr3,116279306,116279306,intron,,ENST00000490035.7;ENST00000333617.8;ENST00000474851.1,166180;165676;860082
chr3,119558983,119558983,intron,,ENST00000264246.8;ENST00000478182.5,630;572
chr3,122079724,122079724,intron,,ENST00000330540.7;ENST00000469710.5;ENST00000493101.5;ENST00000478390.1;ENST00000483949.1;ENST00000264468.9;ENST00000482356.5;ENST00000393627.6,24361;24357;24357;24346;1879;1874;1866;1820
chr3,122101197,122101197,intron,,ENST00000330540.7;ENST00000469710.5;ENST00000493101.5;ENST00000483949.1;ENST00000264468.9;ENST00000482356.5;ENST00000393627.6;ENST00000478741.1,45834;45830;45830;23352;23347;23339;23293;9595
chr3,127779891,127779891,intron,,ENST00000453507.7;ENST00000398104.6;ENST00000265052.10;ENST00000487473.6;ENST00000648300.1;ENST00000465597.5;ENST00000479967.5;ENST00000493611.1;ENST00000476654.1,42569;43379;42623;1978;272298;19572;43293;4116;11369
