chr,start,end,annotation,geneName,transcript,distanceToTSS
chr7, 36396332, 36396332,TTS,ANLN,ENST00000418118.1,6096
chr7, 80379302, 80379302,TTS,,ENST00000629436.1,12152
chr7,105439697,105439697,TTS,PUS7,ENST00000481939.5,82569
chr1,245673259,245673259,TTS,,ENST00000414565.1,3218
chr8,  8555816,  8555816,TTS,,ENST00000524008.1,5148
chr8, 11510338, 11510338,TTS,BLK,ENST00000525389.1,16168
chr8, 90671016, 90671016,TTS,,ENST00000668846.1,24595
chr9, 63703895, 63703895,TTS,,ENST00000452635.1,829
chr9,124659374,124659374,TTS,,ENST00000689376.1,942
chr9,128733447,128733447,TTS,,ENST00000443631.2,9011
chrX, 14916229, 14916229,TTS,MOSPD2,ENST00000460386.1,7306
chrX, 20141402, 20141402,TTS,EIF1AX-AS1,ENST00000424026.1,1433
chrX, 55909151, 55909151,TTS,,ENST00000700756.1,640
chrX,131803009,131803009,TTS,PNKDP1,ENST00000435914.1,731
chr1, 36008693, 36008693,TTS,,ENST00000479395.2,4936
chr1,  6580413,  6580413,TTS,,ENST00000333172.11;ENST00000351136.7;ENST00000411823.5;ENST00000415267.1,25105;25103;9471;9471
chr10, 88923688, 88923688,TTS,,ENST00000371926.8;ENST00000371924.5;ENST00000371922.1,43442;22612;11331
chr10, 97428032, 97428032,TTS,PGAM1,ENST00000473929.1,1738
chr10, 97879351, 97879351,TTS,CRTAC1,ENST00000370591.6;ENST00000309155.3;ENST00000468549.1,151476;131985;5196
chr11,  5291414,  5291414,TTS,OR51AB1P,ENST00000429046.1,965
chr11, 46383329, 46383329,TTS,MDK,ENST00000441869.5;ENST00000490240.5;ENST00000533952.5;ENST00000481047.1;ENST00000682254.1,2391;2267;2121;1617;8446
chr11, 61797374, 61797374,TTS,,ENST00000305885.3;ENST00000535307.1;ENST00000689245.1,4462;1433;1770
chr11, 74933053, 74933053,TTS,XRRA1,ENST00000533990.1,3862
chr1, 56585118, 56585118,TTS,RPL23AP85,ENST00000421838.1,1123
chr12, 13212250, 13212250,TTS,EMP1,ENST00000542474.5;ENST00000541935.5,15523;15463
chr12, 14775378, 14775378,TTS,,ENST00000544848.3,972
chr1, 67532561, 67532561,TTS,,ENST00000667745.1;ENST00000634424.3;ENST00000230113.5;ENST00000703070.1;ENST00000703039.1;ENST00000635350.1;ENST00000655752.1;ENST00000657338.1;ENST00000664968.1;ENST00000657691.1,10261;10261;10235;10229;10223;10213;10199;10199;10199;10193
chr1,  1422803,  1422803,TTS,,ENST00000428932.1,2557
chr13, 77980803, 77980803,TTS,,ENST00000665945.1;ENST00000662401.1;ENST00000670477.1;ENST00000452933.2,17077;17077;17040;17040
chr14, 23062145, 23062145,TTS,ACIN1,ENST00000554680.5;ENST00000553790.5,2564;2273
chr15, 73560739, 73560739,TTS,REC114,ENST00000560581.1;ENST00000331090.11;ENST00000565325.5;ENST00000562924.5;ENST00000561898.1,117574;117574;72505;72503;2752
chr16,  3100401,  3100401,TTS,,ENST00000674022.1;ENST00000673666.1,43332;34471
chr16, 56851144, 56851144,TTS,,ENST00000308159.10;ENST00000542526.5,121014;67687
chr17, 17812411, 17812411,TTS,,ENST00000353383.6;ENST00000486311.5;ENST00000478616.1,130952;1964;1943
chr17, 19111201, 19111201,TTS,,ENST00000573866.2,1434
chr17, 48541835, 48541835,TTS,,ENST00000330070.6,3273
chr17, 63433977, 63433977,TTS,CYB561,ENST00000585153.1;ENST00000582034.5;ENST00000542042.5;ENST00000580691.5;ENST00000581163.5;ENST00000582997.5;ENST00000582143.1;ENST00000584291.5;ENST00000577989.5,1206;12328;4333;4192;2728;6233;1421;8874;12330
chr1,109546525,109546525,TTS,GPR61,ENST00000404129.6;ENST00000618721.5;ENST00000703032.1,6652;6632;1938
chr19,  1624606,  1624606,TTS,,ENST00000705033.1,27993
chr19, 13921320, 13921320,TTS,CC2D1A,ENST00000585896.5,15116
chr19, 46546727, 46546727,TTS,,ENST00000593888.4,54133
chr19, 50760103, 50760103,TTS,GPR32P1,ENST00000601788.1,1720
chr19, 55809623, 55809623,TTS,NLRP11,ENST00000593208.1,27176
chr2, 24083918, 24083918,TTS,TP53I3,ENST00000470636.1,1942
chr1,144412685,144412685,TTS,RNVU1-15,ENST00000384476.1,108
chr2, 33363817, 33363817,TTS,LTBP1,ENST00000422669.1,62286
chr1,161220885,161220885,TTS,FCER1G,ENST00000367992.7,5605
chr2,233350885,233350885,TTS,,ENST00000563747.1,2530
chr2,234881802,234881802,TTS,,ENST00000413842.1,6999
chr20, 53941429, 53941429,TTS,,ENST00000685429.1,87939
chr22, 30424061, 30424061,TTS,SEC14L2,ENST00000617837.4;ENST00000619483.4;ENST00000620251.1,27068;27065;14945
chr22, 31530753, 31530753,TTS,DRG1,ENST00000629688.1,22467
chr22, 41448713, 41448713,TTS,,ENST00000700914.1,1777
chr3, 15636101, 15636101,TTS,BTD,ENST00000471964.5,34329
chr3, 37183431, 37183431,TTS,,ENST00000607744.1,1323
chr3,128497824,128497824,TTS,GATA2-AS1,ENST00000464242.1,8611
chr3,128619724,128619724,TTS,,ENST00000296255.8;ENST00000497289.5,31093;61350
chr3,152302937,152302937,TTS,MBNL1,ENST00000461436.1,34030
chr4, 41142110, 41142110,TTS,,ENST00000699219.1,988
chr4,118282919,118282919,TTS,PRSS12,ENST00000510903.1,15855
chr4,151801782,151801782,TTS,,ENST00000513617.1,2281
chr4,174119235,174119235,TTS,,ENST00000691783.2,1381
chr4,184339928,184339928,TTS,LINC02363,ENST00000317596.3,14048
chr5,  7897215,  7897215,TTS,MTRR,ENST00000508354.1,777
chr1,202852460,202852460,TTS,,ENST00000686556.2;ENST00000449915.1;ENST00000442868.1,9163;6761;6638
chr5, 87114122, 87114122,TTS,MIR4280,ENST00000582178.1,831
chr5,137833712,137833712,TTS,,ENST00000666934.1,46681
chr5,140719025,140719025,TTS,VTRNA1-2,ENST00000365241.1,99
chr5,141084633,141084633,TTS,,ENST00000624102.1,6556
chr6, 26054960, 26054960,TTS,,ENST00000343677.4,1509
chr6, 26205343, 26205343,TTS,,ENST00000615164.3,732
chr6, 26249995, 26249995,TTS,,ENST00000618052.2,639
chr6, 52517721, 52517721,TTS,EFHC1,ENST00000636343.1,79367
chr6, 98834884, 98834884,TTS,,ENST00000685860.1,1978
chr1,225654434,225654434,TTS,,ENST00000690654.1,1148
chr7,  5423097,  5423097,TTS,,ENST00000455866.1,3250
chr7,  5426859,  5426859,TTS,,ENST00000609130.2,1144
chr7, 76358740, 76358740,exon,,ENST00000307630.5,250
chr7, 93591745, 93591745,exon,GNGT1,ENST00000455502.5,171
chr7, 96321969, 96321969,exon,,ENST00000265631.10;ENST00000416240.6;ENST00000472162.2,128;177;166
chr7,100837482,100837482,exon,,ENST00000412754.2,15152
chr7,104983720,104983720,exon,,ENST00000687790.2;ENST00000687367.1,205;173
chr7,129831729,129831729,exon,,ENST00000355621.8;ENST00000649897.1,121230;106002
chr8, 52407840, 52407840,exon,ST18,ENST00000522102.5;ENST00000524078.1;ENST00000520716.1,2104;2041;2038
chr8, 61761331, 61761331,exon,,ENST00000505627.2,4637
chr8, 62971100, 62971100,exon,,ENST00000623646.3,722245
chr8, 66114526, 66114526,exon,,ENST00000655427.1,1245
chr8,103501460,103501460,exon,,ENST00000523422.1,215
chr8,129685959,129685959,exon,,ENST00000646849.1,37063
chr9, 19129866, 19129866,exon,PLIN2,ENST00000494753.1,19423
chr9, 20658804, 20658804,exon,FOCAD,ENST00000380249.5,494
chr9, 33043867, 33043867,exon,,ENST00000397149.4,32806
chr9, 62532972, 62532972,exon,,ENST00000446626.2;ENST00000420615.2,607;593
chr9, 77718099, 77718099,exon,,ENST00000286548.9,313711
chr9, 87276748, 87276748,exon,,ENST00000692846.1,563
chr9, 96420835, 96420835,exon,,ENST00000656770.1,293
chr9,111483557,111483557,exon,ECPAS,ENST00000602447.5,121
chr9,129640597,129640597,exon,,ENST00000455074.1;ENST00000450050.6;ENST00000277458.5;ENST00000277459.8,120;1571;1553;1526
chr1, 32496305, 32496305,exon,,ENST00000609129.2,31232
chrX, 27398792, 27398792,exon,,ENST00000422048.5;ENST00000669376.1;ENST00000670197.1;ENST00000670482.1;ENST00000671147.1;ENST00000608735.2;ENST00000661825.1;ENST00000668407.1;ENST00000669876.1,204;204;171;199;197;197;191;213;172
chrX, 38805676, 38805676,exon,,ENST00000457894.5;ENST00000378474.3;ENST00000336949.7;ENST00000614558.3,4235;4221;4220;4216
chrX, 57592190, 57592190,exon,,ENST00000374888.3,178
chrX, 57910273, 57910273,exon,,ENST00000358697.6,184
chrX,101617341,101617341,exon,ARMCX6,ENST00000539247.5;ENST00000462302.5;ENST00000495964.1;ENST00000494624.1,659;571;634;572
chrX,102599763,102599763,exon,ARMCX5,ENST00000246174.6;ENST00000602463.5;ENST00000473968.7;ENST00000604957.1;ENST00000477663.6;ENST00000460026.6;ENST00000475738.5;ENST00000466616.5;ENST00000602366.5;ENST00000476910.6;ENST00000486740.6;ENST00000479502.2;ENST00000460793.1;ENST00000602441.1,594;250;247;242;240;237;236;236;236;225;225;224;222;59948
chrX,104156882,104156882,exon,,ENST00000594199.3;ENST00000467290.1,126;105
chrX,118346494,118346494,exon,WDR44,ENST00000371822.9;ENST00000254029.8;ENST00000371825.7;ENST00000493448.1,420;387;350;294
chr10, 62805080, 62805080,exon,,ENST00000373783.3,359
chr10,102642969,102642969,exon,,ENST00000607967.1,1170
chr10,109956852,109956852,exon,ADD3-AS1,ENST00000631276.2,1058
chr10,123149943,123149943,exon,,ENST00000339992.4,1806
chr11, 67266718, 67266718,exon,,ENST00000308595.10;ENST00000526285.1,244;236
chr1, 51236859, 51236859,exon,,ENST00000242719.4;ENST00000494873.1,585;519
chr1, 53047890, 53047890,exon,,ENST00000371514.8;ENST00000478631.6;ENST00000528311.5;ENST00000371509.8;ENST00000407246.6;ENST00000430330.6;ENST00000408941.7;ENST00000478274.6;ENST00000484100.5;ENST00000533119.1;ENST00000435345.6;ENST00000488965.1,120613;120612;120603;120603;120603;32961;32951;32923;32923;32923;32921;32915
chr12,  7433449,  7433449,exon,,ENST00000313599.8;ENST00000416109.2;ENST00000543276.1,10703;10696;46447
chr12, 49060548, 49060548,exon,,ENST00000683543.2;ENST00000301067.12;ENST00000692465.1,245;245;245
chr12, 50186194, 50186194,exon,,ENST00000552061.1,5168
chr12, 96427319, 96427319,exon,RN7SKP11,ENST00000517018.1,166
chr12,112130543,112130543,exon,TRAFD1,ENST00000550051.5;ENST00000549358.5;ENST00000257604.9;ENST00000547063.5;ENST00000548092.5;ENST00000552890.5;ENST00000412615.7;ENST00000552896.1,5004;4997;4997;4988;4985;4982;4982;4979
chr12,123090306,123090306,exon,,ENST00000624878.1,2514
chr13, 46553371, 46553371,exon,LRCH1,ENST00000311191.10;ENST00000443945.6;ENST00000389797.8;ENST00000389798.7,202;200;200;170
chr14, 39170114, 39170114,exon,TRAPPC6B,ENST00000469361.5;ENST00000347691.9;ENST00000330149.10;ENST00000557764.5;ENST00000555269.5;ENST00000554018.1;ENST00000556765.1,417;278;218;199;238;214;315
chr14, 50957590, 50957590,exon,,ENST00000553648.2,4411
chr14, 57344095, 57344095,exon,,ENST00000653043.1,628
chr14, 73713874, 73713874,exon,,ENST00000316836.5,509
chr1, 84412497, 84412497,exon,,ENST00000370665.4;ENST00000370662.3,14012;4266
chr16, 19524679, 19524679,exon,,ENST00000396208.4,403
chr16, 72242130, 72242130,exon,,ENST00000664779.1,7814
chr16, 89324617, 89324617,exon,,ENST00000562995.1;ENST00000565667.2,3483;1392
chr17, 38747967, 38747967,exon,,ENST00000620225.5;ENST00000616199.4;ENST00000616129.4;ENST00000618941.4,368;1849;410;216
chr17, 40088399, 40088399,exon,THRA,ENST00000394121.8;ENST00000264637.8;ENST00000584985.5;ENST00000450525.7;ENST00000546243.5,26205;25588;25588;25433;19495
chr17, 45147448, 45147448,exon,,ENST00000612013.2,1021
chr17, 50987160, 50987160,exon,,ENST00000262013.12;ENST00000510283.5;ENST00000505279.5;ENST00000357122.8;ENST00000513746.6;ENST00000513906.1,133707;59717;133573;133704;3424;6776
chr17, 58200240, 58200240,exon,,ENST00000225371.6,7513
chr18, 50968461, 50968461,exon,ELAC1,ENST00000586966.2,415
chr1, 15834996, 15834996,exon,,ENST00000317122.2,13150
chr18, 63422244, 63422244,exon,,ENST00000238497.10;ENST00000588059.5;ENST00000591475.5;ENST00000589604.5;ENST00000591519.1,231;218;238;218;145
chr19, 13839221, 13839221,exon,,ENST00000587762.2,3706
chr19, 13840657, 13840657,exon,,ENST00000587762.2,2270
chr19, 46426748, 46426748,exon,,ENST00000617053.3,2187
chr2, 14635626, 14635626,exon,FAM84A,ENST00000331243.4;ENST00000295092.3;ENST00000497769.2;ENST00000464947.1,2925;2908;534;129
chr2, 26034332, 26034332,exon,,ENST00000264710.5;ENST00000495146.5,247;224
chr1,150578668,150578668,exon,,ENST00000464132.2,808
chr1,151199006,151199006,exon,PIP5K1A,ENST00000349792.9;ENST00000409426.5;ENST00000368888.9;ENST00000441902.6;ENST00000368890.8;ENST00000424999.1;ENST00000454769.2,454;453;453;452;452;451;280
chr2,197640768,197640768,exon,,ENST00000664764.1,326
chr2,202265969,202265969,exon,NOP58,ENST00000426814.5;ENST00000488403.5;ENST00000264279.10;ENST00000492740.5;ENST00000472050.5;ENST00000467734.5,232;232;205;203;203;189
chr2,223599268,223599268,exon,,ENST00000305409.3;ENST00000421386.1;ENST00000433889.1,3092;3015;3092
chr2,234834707,234834707,exon,,ENST00000427619.6;ENST00000650875.1;ENST00000435896.5,78676;65987;54068
chr2,238848348,238848348,exon,TWIST2,ENST00000448943.2;ENST00000612363.2,315;262
chr20, 32189938, 32189938,exon,TSPY26P,ENST00000565928.1;ENST00000476365.2,421;588
chr21, 25639819, 25639819,exon,,ENST00000480456.6;ENST00000400532.5;ENST00000312957.9,560;546;536
chr22, 39490365, 39490365,exon,,ENST00000341184.7,33352
chr22, 45008324, 45008324,exon,PHF21B,ENST00000491522.1,1287
chr22, 46080709, 46080709,exon,,ENST00000686105.2,250
chr22, 47260155, 47260155,exon,,ENST00000624605.1,788
chr1,172907425,172907425,exon,,ENST00000452366.1,524
chr3,136195998,136195998,exon,,ENST00000309993.3,336
chr3,183665032,183665032,exon,KLHL24,ENST00000454652.6;ENST00000242810.11;ENST00000475827.5;ENST00000476808.1;ENST00000492409.2,29408;29408;29388;14674;930
chr4,  3452630,  3452630,exon,,ENST00000668606.1,1991
chr4, 38967409, 38967409,exon,,ENST00000381938.4,64999
chr4, 88697700, 88697700,exon,,ENST00000323061.7,128
chr4,119042175,119042175,exon,,ENST00000429713.7;ENST00000627783.2,153319;14839
chr5, 32444301, 32444301,exon,,ENST00000265069.13;ENST00000505366.1;ENST00000505204.1,438;436;194
chr1,203271238,203271238,exon,CHIT1,ENST00000484834.5,1570
chr5, 69493806, 69493806,exon,,ENST00000681586.1;ENST00000680027.1;ENST00000680496.1,253;132;111
chr5, 71455884, 71455884,exon,,ENST00000358731.9;ENST00000508917.6,232;197
chr5, 85663652, 85663652,exon,,ENST00000507387.1,419
chr1,207752283,207752283,exon,,ENST00000695777.1;ENST00000695778.1;ENST00000695779.1;ENST00000496723.2;ENST00000695780.1;ENST00000695781.1;ENST00000695782.1;ENST00000636114.2;ENST00000367042.6;ENST00000322875.8;ENST00000322918.9;ENST00000354848.5;ENST00000357714.5;ENST00000358170.6;ENST00000367041.5;ENST00000367047.5;ENST00000695783.1;ENST00000695784.1;ENST00000469535.5;ENST00000360212.6;ENST00000480003.5,245;245;245;237;232;232;232;230;228;225;225;225;225;225;225;225;221;221;214;167;159
chr1,207885222,207885222,exon,,ENST00000310833.12,25902
chr1,207963541,207963541,exon,,ENST00000638446.1,4248
chr5,127739951,127739951,exon,CCDC192,ENST00000506670.1,412
chr5,141382883,141382883,exon,PCDHGA7,ENST00000617050.1;ENST00000518325.2,143;140
chr1,212286169,212286169,exon,,ENST00000261461.7,758
chr5,181281588,181281588,exon,,ENST00000412295.2,212
chr6, 63573453, 63573453,exon,PTP4A1,ENST00000473334.1,214
chr6, 75602518, 75602518,exon,SENP6,ENST00000370010.6;ENST00000447266.7;ENST00000327284.12;ENST00000493959.6,1008;637;590;293
chr1, 26696940, 26696940,exon,,ENST00000324856.13;ENST00000457599.6,924;535
chr6,104957247,104957247,exon,,ENST00000345080.5,139
chr1,225701059,225701059,exon,,ENST00000651661.2;ENST00000448264.2;ENST00000655987.1;ENST00000655179.1;ENST00000671442.1,794;454;452;349;333
chr7, 22499208, 22499208,intron,STEAP1B,ENST00000406890.6;ENST00000678116.1;ENST00000404369.8;ENST00000483679.1;ENST00000424363.5;ENST00000439708.1,968;979;1289;992;996;133716
chr7, 22611300, 22611300,intron,STEAP1B,ENST00000439708.1;ENST00000442252.1;ENST00000650428.1,21624;50491;116312
chr7, 24827835, 24827835,intron,,ENST00000313367.7;ENST00000409863.5;ENST00000396431.5;ENST00000409452.5;ENST00000409759.5;ENST00000409555.5;ENST00000396429.5;ENST00000409069.5,152342;64739;64776;64739;64739;64739;64739;64739
chr1,230269033,230269033,intron,,ENST00000366672.5;ENST00000485438.1;ENST00000440729.2,201794;13674;3066
chr7, 28002816, 28002816,intron,,ENST00000283928.10;ENST00000649905.1;ENST00000430432.5;ENST00000452993.5;ENST00000420835.4;ENST00000454041.1,177978;177794;68867;177761;17982;177815
chr7, 32062341, 32062341,intron,,ENST00000396191.6;ENST00000321453.12;ENST00000396193.5;ENST00000396184.7;ENST00000396182.6;ENST00000464881.1;ENST00000396189.2,8065;9094;236987;9066;8520;15668;9091
chr7, 32506418, 32506418,intron,AVL9,ENST00000485228.1;ENST00000318709.9;ENST00000459629.1;ENST00000409301.5,10991;10928;10896;10891
chr7, 33846086, 33846086,intron,,ENST00000672453.1,688425
chr7, 34374116, 34374116,intron,NPSR1-AS1,ENST00000419766.5;ENST00000539747.5,384117;387074
chr1,231827523,231827523,intron,,ENST00000439617.8;ENST00000366632.6;ENST00000366633.7;ENST00000602713.5;ENST00000537876.5;ENST00000366636.8;ENST00000628350.2;ENST00000535983.5;ENST00000366637.8;ENST00000620189.3;ENST00000622252.4;ENST00000422590.6;ENST00000427560.1;ENST00000651424.1;ENST00000650690.1;ENST00000688415.2;ENST00000651043.3;ENST00000652124.1;ENST00000652465.1;ENST00000652052.3,200732;200707;200707;200707;200707;200707;200707;200707;200707;200707;200707;200685;8617;20142;20142;20179;20279;20179;20152;20179
chr7, 40493987, 40493987,intron,,ENST00000401647.7;ENST00000628514.3;ENST00000335693.9;ENST00000416370.2,358981;358981;358981;358970
chr7, 40586328, 40586328,intron,,ENST00000401647.7;ENST00000628514.3;ENST00000335693.9,451322;451322;451322
chr7, 43659501, 43659501,intron,COA1,ENST00000415076.6;ENST00000446330.6;ENST00000446564.5;ENST00000438444.5;ENST00000310564.10;ENST00000223336.11;ENST00000415798.5;ENST00000431651.5;ENST00000451651.5;ENST00000418140.5;ENST00000448704.5;ENST00000470156.1;ENST00000457939.1;ENST00000420441.1;ENST00000478504.1,70011;70011;69981;70215;69987;70021;70021;70003;69972;69981;69999;69981;69995;70008;69997
chr7, 64562765, 64562765,intron,,ENST00000309683.11;ENST00000476563.1;ENST00000447137.2;ENST00000473601.1,305;256;275;309
chr7, 64666486, 64666486,intron,,ENST00000395391.2;ENST00000684016.1;ENST00000423627.6;ENST00000620827.6;ENST00000613690.5;ENST00000683053.1;ENST00000360117.8;ENST00000344930.7;ENST00000684494.1,386;355;352;352;351;321;304;287;264
chr7, 65374161, 65374161,intron,ZNF92,ENST00000357512.3;ENST00000488849.1;ENST00000431504.1;ENST00000328747.12;ENST00000450302.2,361;322;321;305;279
chr7, 66281758, 66281758,intron,TPST1,ENST00000480281.5;ENST00000304842.6;ENST00000649664.1,76423;76423;76372
chr7, 74851336, 74851336,intron,,ENST00000625377.3;ENST00000451013.7;ENST00000651129.1;ENST00000619775.1;ENST00000614386.1;ENST00000651031.1;ENST00000650988.1,39248;268;181;199;192;36374;39220
chr7, 75046623, 75046623,intron,RCC1L,ENST00000614461.4;ENST00000610322.5;ENST00000618102.4,27257;27178;18104
chr7, 75092795, 75092795,intron,GTF2IRD2B,ENST00000620662.1;ENST00000651028.1;ENST00000472837.7;ENST00000619142.4;ENST00000614064.4;ENST00000418185.6,221;221;204;202;194;182
chr7, 76421230, 76421230,intron,ZP3,ENST00000336517.8,23711
chr7, 83976433, 83976433,intron,,ENST00000265362.9;ENST00000436949.5,218355;219011
chr7, 85464411, 85464411,intron,LINC00972,ENST00000438065.1,43288
chr7, 90825237, 90825237,intron,,ENST00000380050.8;ENST00000265741.7;ENST00000406263.5;ENST00000436577.3;ENST00000431029.5;ENST00000487145.1,228915;115838;115705;115420;115374;631
chr7, 92698471, 92698471,intron,CDK6,ENST00000265734.8;ENST00000424848.3;ENST00000473078.1,135445;138101;27238
chr7, 94057073, 94057073,intron,,ENST00000415536.5,34239
chr7, 94296029, 94296029,intron,,ENST00000642601.1,96166
chr7, 95478968, 95478968,intron,ASB4,ENST00000257621.4,523
chr7, 95549911, 95549911,intron,,ENST00000667350.1;ENST00000669019.1;ENST00000669024.1;ENST00000665332.1,4719;4692;4678;4666
chr7,101857110,101857110,intron,CUX1,ENST00000437600.9;ENST00000645010.1;ENST00000646649.1;ENST00000497815.5;ENST00000292538.9;ENST00000622516.6;ENST00000607092.1;ENST00000393824.7;ENST00000547394.6;ENST00000360264.7;ENST00000425244.6;ENST00000292535.12;ENST00000546411.7;ENST00000549414.6;ENST00000550008.6;ENST00000556210.1;ENST00000558469.5,41205;41155;41155;41149;41104;41102;41101;41101;41100;41098;41088;39483;39475;39469;39469;39469;38188
chr7,102872551,102872551,intron,,ENST00000440067.4;ENST00000694870.1;ENST00000694871.1;ENST00000379305.7;ENST00000448002.6;ENST00000436908.5;ENST00000313221.8;ENST00000456695.6;ENST00000455112.7,202244;100772;100861;202281;202287;177507;202016;202218;202218
chr7,103025477,103025477,intron,,ENST00000440067.4;ENST00000379305.7;ENST00000448002.6;ENST00000436908.5;ENST00000313221.8;ENST00000456695.6;ENST00000455112.7;ENST00000471074.1,49318;49355;49361;24581;49090;49292;49292;49318
chr7,105521910,105521910,intron,PUS7,ENST00000481939.5;ENST00000469408.6;ENST00000356362.6,356;360;347
chr7,105776281,105776281,intron,,ENST00000419735.8;ENST00000318724.8;ENST00000478915.1,100317;100300;100195
chr7,105826627,105826627,intron,,ENST00000419735.8;ENST00000318724.8;ENST00000478915.1;ENST00000481880.5,49971;49954;49849;49964
chr7,106609658,106609658,intron,,ENST00000490856.5;ENST00000485282.5;ENST00000592441.1,122790;30249;160548
chr7,107949398,107949398,intron,,ENST00000393561.6;ENST00000677801.1;ENST00000678698.1;ENST00000679200.1;ENST00000677485.1;ENST00000222399.11;ENST00000677101.1;ENST00000676574.1;ENST00000677144.1;ENST00000677588.1;ENST00000677793.1;ENST00000678704.1;ENST00000678892.1;ENST00000676777.1;ENST00000678232.1;ENST00000677652.1;ENST00000678346.1;ENST00000679173.1;ENST00000676920.1;ENST00000679244.1,52741;52741;52741;52741;53734;53762;53804;53814;53814;53814;53814;53814;53814;53762;53814;53814;53792;53814;52741;53814
chr1,240386529,240386529,intron,,ENST00000319653.14;ENST00000681210.1;ENST00000681741.1;ENST00000681824.1;ENST00000545751.3;ENST00000679980.1;ENST00000679390.1;ENST00000681131.1;ENST00000681805.1;ENST00000681296.1;ENST00000679646.1,294645;263401;263395;263346;198321;179724;129027;128575;128533;54412;45977
chr7,114385848,114385848,intron,FOXP2,ENST00000412402.5;ENST00000440349.5;ENST00000703612.1;ENST00000703613.1;ENST00000703614.1;ENST00000703615.1;ENST00000441290.6;ENST00000703616.1;ENST00000635638.1;ENST00000495516.1;ENST00000634411.1;ENST00000635109.1;ENST00000634623.1,299520;299408;299356;299343;299343;299304;299287;298196;298100;297681;222806;97828;97816
chr7,116724485,116724485,intron,,ENST00000318493.11;ENST00000397752.8;ENST00000436117.2;ENST00000495962.1,52288;52288;25399;338
chr7,128796642,128796642,intron,CCDC136,ENST00000485998.6;ENST00000378685.8;ENST00000464832.5;ENST00000297788.9;ENST00000487361.5,5884;5197;5191;4673;4623
chr7,129271916,129271916,intron,,ENST00000325006.8;ENST00000446544.6,46885;46865
chr7,131188741,131188741,intron,MKLN1,ENST00000421797.6;ENST00000416992.6,78644;78600
chr7,132548654,132548654,intron,,ENST00000321063.9;ENST00000359827.7;ENST00000423507.6;ENST00000378539.5,27815;28646;27815;100033
chr7,133854972,133854972,intron,,ENST00000253861.5;ENST00000483800.5;ENST00000469115.5;ENST00000489931.5;ENST00000482089.5;ENST00000460346.5,601893;303372;278509;278339;278271;253133
chr1,243849153,243849153,intron,,ENST00000673466.1;ENST00000672578.1;ENST00000366539.6;ENST00000263826.12;ENST00000552631.2;ENST00000672238.1;ENST00000672442.1,1089;949;916;1925;887;601;946
chr1,243968706,243968706,intron,,ENST00000440494.1;ENST00000652928.1,51303;51254
chr7,137978557,137978557,intron,,ENST00000330387.11;ENST00000456390.5;ENST00000452463.5,23528;23509;23489
chr7,137992913,137992913,intron,,ENST00000330387.11;ENST00000456390.5;ENST00000452463.5,9172;9153;9133
chr7,139360904,139360904,intron,LUC7L2,ENST00000541170.7;ENST00000541515.3;ENST00000608368.5;ENST00000619796.4;ENST00000354926.9;ENST00000435096.1;ENST00000456182.5,20544;19543;1391;1057;1009;995;991
chr7,139771667,139771667,intron,,ENST00000406875.8;ENST00000428878.6,6330;6110
chr7,141986135,141986135,intron,MGAM,ENST00000465654.5,78321
chr7,151485591,151485591,intron,,ENST00000262187.10;ENST00000472642.5;ENST00000478470.5;ENST00000496004.5;ENST00000470370.1,34303;33591;34259;34528;32477
chr8,  6816450,  6816450,intron,XKR5,ENST00000618990.4;ENST00000618742.3,19047;19073
chr8, 17898547, 17898547,intron,FGL1,ENST00000398056.6,11817
chr8, 30463392, 30463392,intron,RBPMS,ENST00000339877.8;ENST00000320203.8;ENST00000287771.9;ENST00000397323.9;ENST00000517860.5;ENST00000520161.5;ENST00000523115.5;ENST00000519647.5;ENST00000521816.1;ENST00000520191.5;ENST00000523717.5;ENST00000522708.1,78880;78880;78864;78850;78306;78188;76327;76183;65464;20774;20671;9731
chr8, 32546546, 32546546,intron,,ENST00000519301.6;ENST00000652698.1;ENST00000651149.1;ENST00000650866.1;ENST00000650856.1;ENST00000520407.5;ENST00000523534.5;ENST00000651335.1;ENST00000631040.2,907323;907300;907241;907241;907236;906790;906119;905886;325503
chr8, 39233506, 39233506,intron,ADAM32,ENST00000437682.6;ENST00000519315.5;ENST00000379907.9;ENST00000520691.5,125934;125897;125771;12570
chr8, 58830127, 58830127,intron,,ENST00000361421.2,289019
chr8, 65733002, 65733002,intron,MTFR1,ENST00000521247.6;ENST00000527155.5;ENST00000401827.8;ENST00000379419.8;ENST00000396642.7;ENST00000518667.1,25956;25948;109061;56081;108505;32669
chr8, 75305444, 75305444,intron,,ENST00000676364.1;ENST00000669950.1;ENST00000675897.1;ENST00000654852.2;ENST00000521147.2;ENST00000675549.1,19025;19247;19266;19296;19208;46882
chr8, 82663852, 82663852,intron,,ENST00000663058.1;ENST00000658531.1;ENST00000522776.5;ENST00000660350.1;ENST00000667428.1,630318;228440;13300;11598;11669
chr8, 89612182, 89612182,intron,,ENST00000688654.1;ENST00000690564.1;ENST00000661105.1;ENST00000685145.1;ENST00000519655.6;ENST00000656898.2;ENST00000685787.1;ENST00000691313.1;ENST00000693018.1;ENST00000524166.1,145200;145200;145468;145200;145544;145200;145200;145200;145200;4974
chr8, 91180348, 91180348,intron,LRRC69,ENST00000520099.5;ENST00000448384.3;ENST00000343709.7,77728;77728;77702
