chr,start,end,annotation,geneName,transcript,distanceToTSS
chr4,7042919,7042919,promoter-TSS,,ENST00000310074.8;ENST00000512388.1;ENST00000310085.6,452;615;81
chr4,13627343,13627343,promoter-TSS,MIR5091,ENST00000578707.1,521
chr4,53591464,53591464,promoter-TSS,,ENST00000263925.8,21
chr4,56410483,56410483,promoter-TSS,,ENST00000636730.1;ENST00000635939.1,32;158
chr4,61769632,61769632,promoter-TSS,,ENST00000692606.1;ENST00000687980.1;ENST00000686538.1;ENST00000691227.1;ENST00000693254.2;ENST00000687859.1,16;15;15;16;19;15
chr4,78056951,78056951,promoter-TSS,,ENST00000508900.2;ENST00000684159.1;ENST00000682513.1;ENST00000512123.4;ENST00000502446.6;ENST00000325942.11;ENST00000508909.5;ENST00000683711.1,371;371;371;371;618;618;652;738
chr4,82429372,82429372,promoter-TSS,HNRNPDL,ENST00000507721.5;ENST00000602300.5;ENST00000349655.8;ENST00000514511.1,24;68;74;52
chr4,92277227,92277227,promoter-TSS,LNCPRESS2,ENST00000502518.1,151
chr4,98261478,98261478,promoter-TSS,RAP1GDS1,ENST00000509011.5;ENST00000408927.8;ENST00000503667.5;ENST00000380158.8;ENST00000508490.5;ENST00000264572.11;ENST00000505378.5;ENST00000508213.5;ENST00000512857.5;ENST00000511379.5;ENST00000514122.5;ENST00000453712.6;ENST00000515187.5;ENST00000510870.5;ENST00000511212.5;ENST00000507303.5;ENST00000339360.9;ENST00000408900.7;ENST00000691791.2,93;93;81;60;54;46;43;26;20;17;16;8;0;7;7;24;39;39;262
chr4,103198361,103198361,promoter-TSS,,ENST00000380026.8;ENST00000265148.9;ENST00000514974.1,83;17;11
chr5,612376,612376,promoter-TSS,,ENST00000264935.6;ENST00000506629.1,35;165
chr5,3595879,3595879,promoter-TSS,,ENST00000302006.4,46
chr5,5140120,5140120,promoter-TSS,ADAMTS16,ENST00000511368.5;ENST00000274181.7;ENST00000433402.2;ENST00000512155.3;ENST00000653379.1;ENST00000656100.1,209;209;347;32;710;192
chr5,43121047,43121047,promoter-TSS,ZNF131,ENST00000509156.5;ENST00000508259.5;ENST00000507218.5;ENST00000306938.8;ENST00000505606.6;ENST00000509634.5;ENST00000509341.5;ENST00000509931.5;ENST00000511736.5,460;485;488;492;548;550;636;991;991
chr5,79236168,79236168,promoter-TSS,,ENST00000396137.5;ENST00000520388.5;ENST00000518707.1;ENST00000520855.1,36;129;229;162
chr1,185045520,185045520,promoter-TSS,RNF2,ENST00000367509.8;ENST00000498201.1;ENST00000367510.8;ENST00000453650.2,5;15;37;575
chr5,95835023,95835023,promoter-TSS,,ENST00000514941.1,22
chr5,133051802,133051802,promoter-TSS,,ENST00000304858.7;ENST00000623366.1;ENST00000665702.1,210;966;90
chr5,134225516,134225516,promoter-TSS,MIR3661,ENST00000577394.1;ENST00000602919.1;ENST00000703310.1;ENST00000703311.1;ENST00000522385.2,240;893;44;3;37
chr5,138575373,138575373,promoter-TSS,,ENST00000677066.1;ENST00000678051.1;ENST00000678384.1;ENST00000677553.1;ENST00000678794.1;ENST00000297185.9;ENST00000677527.1;ENST00000677988.1;ENST00000649578.2;ENST00000677425.1;ENST00000678300.1;ENST00000677064.1;ENST00000677693.1;ENST00000649692.2;ENST00000678551.1;ENST00000507115.6;ENST00000507097.5;ENST00000504902.6;ENST00000508003.2;ENST00000506477.5,363;235;206;54;32;27;27;29;42;43;43;47;57;47;47;57;27;27;45;37
chr5,154755372,154755372,promoter-TSS,,ENST00000518297.6;ENST00000517616.5;ENST00000518892.1;ENST00000521577.1,4;612;630;801
chr5,161848301,161848301,promoter-TSS,GABRA1,ENST00000637044.1;ENST00000636340.1;ENST00000437025.6;ENST00000519621.2;ENST00000636573.1;ENST00000521339.5;ENST00000637620.1;ENST00000638159.1,33;32;142;255;323;590;608;640
chr5,170861989,170861989,promoter-TSS,RANBP17,ENST00000389118.8;ENST00000519256.5;ENST00000519949.5;ENST00000522066.5;ENST00000522533.5;ENST00000523189.6;ENST00000519130.5;ENST00000520864.5,56;28;28;28;28;28;33;45
chr5,172758347,172758347,promoter-TSS,,ENST00000518941.2,83
chr5,172834133,172834133,promoter-TSS,,ENST00000393784.8;ENST00000690799.1;ENST00000684928.1;ENST00000686615.1;ENST00000519860.3;ENST00000691612.1;ENST00000689975.1;ENST00000687901.1;ENST00000326654.7;ENST00000687702.1;ENST00000693299.1;ENST00000685391.1;ENST00000520326.6;ENST00000520642.5;ENST00000686955.1;ENST00000689977.1;ENST00000523291.5,117;166;182;182;185;191;194;194;198;204;204;213;220;251;256;269;277
chr5,177132961,177132961,promoter-TSS,,ENST00000689549.1;ENST00000354179.9;ENST00000686993.1;ENST00000689326.1;ENST00000439151.7;ENST00000602285.1;ENST00000510954.6;ENST00000689345.1,63;117;638;806;811;836;892;938
chr6,24877265,24877265,promoter-TSS,RIPOR2,ENST00000378023.8,89
chr6,28267131,28267131,promoter-TSS,ZSCAN26,ENST00000316606.10;ENST00000621053.1;ENST00000617168.4;ENST00000421553.7;ENST00000611552.2;ENST00000623276.3;ENST00000614088.1;ENST00000619937.4,72;9;11;11;17;21;227;227
chr6,30061227,30061227,promoter-TSS,ZNRD1,ENST00000376782.6;ENST00000359374.8;ENST00000376785.2;ENST00000332435.10;ENST00000463141.1;ENST00000688495.1;ENST00000425604.5;ENST00000448093.5;ENST00000376797.7;ENST00000420251.5;ENST00000702304.1;ENST00000685581.1;ENST00000701313.1;ENST00000701715.1;ENST00000421692.5;ENST00000431012.5;ENST00000690840.1;ENST00000701772.1;ENST00000701769.1;ENST00000700857.1,29;31;35;37;102;119;298;83;82;42;69;66;48;53;37;47;53;69;62;46
chr1,203305244,203305244,promoter-TSS,BTG2,ENST00000475157.1;ENST00000290551.5;ENST00000457348.5;ENST00000432511.3;ENST00000689493.1;ENST00000691117.1;ENST00000690477.1;ENST00000425698.2;ENST00000689090.1;ENST00000688684.1,246;274;64;70;56;61;65;70;193;70
chr6,31834913,31834913,promoter-TSS,C6orf48,ENST00000375635.6;ENST00000375638.7;ENST00000648677.1;ENST00000375642.6;ENST00000614363.4;ENST00000395789.5;ENST00000364953.1;ENST00000375633.5,4;4;4;4;8;18;349;374
chr6,31959194,31959194,promoter-TSS,,ENST00000697831.1;ENST00000488648.5;ENST00000697832.1;ENST00000494058.6;ENST00000483553.6;ENST00000697833.1;ENST00000491994.2;ENST00000461073.6;ENST00000697834.1;ENST00000465703.5;ENST00000697835.1;ENST00000485349.6;ENST00000697836.1;ENST00000697837.1;ENST00000697838.1;ENST00000697839.1;ENST00000697840.1;ENST00000474839.5;ENST00000375394.7;ENST00000697841.1;ENST00000492900.1;ENST00000697842.1;ENST00000375429.8;ENST00000492185.5;ENST00000488426.5;ENST00000481121.5;ENST00000375425.9;ENST00000444811.6;ENST00000441998.5;ENST00000454913.5;ENST00000436289.6;ENST00000492539.5;ENST00000426722.5;ENST00000491139.5;ENST00000494956.1;ENST00000625905.1,77;76;76;57;54;54;54;54;52;52;52;41;36;36;36;22;22;22;18;11;2;0;222;155;274;231;341;233;236;714;622;225;334;228;239;747
chr6,32176254,32176254,promoter-TSS,,ENST00000375107.8;ENST00000476663.1,169;356
chr6,33200615,33200615,promoter-TSS,,ENST00000698680.1;ENST00000698681.1;ENST00000698682.1;ENST00000698683.1;ENST00000698684.1;ENST00000374675.7;ENST00000374677.8;ENST00000698685.1;ENST00000698686.1;ENST00000698687.1;ENST00000698688.1;ENST00000698689.1;ENST00000374685.8;ENST00000374680.4;ENST00000483281.5,210;210;210;210;210;210;251;261;271;271;271;274;0;49;21
chr6,34889101,34889101,promoter-TSS,,ENST00000360359.5;ENST00000649117.1;ENST00000650178.1;ENST00000690161.1,153;163;212;90
chr6,36594348,36594348,promoter-TSS,SRSF3,ENST00000613941.4;ENST00000373715.11;ENST00000620242.1;ENST00000339436.11;ENST00000477442.6;ENST00000620941.1,4;13;18;19;42;243
chr6,36985105,36985105,promoter-TSS,,ENST00000695044.1,299
chr6,43013955,43013955,promoter-TSS,KLHDC3,ENST00000244670.12;ENST00000326974.9;ENST00000642555.1;ENST00000244711.4;ENST00000643776.1,147;293;270;8;27
chr6,70414053,70414053,promoter-TSS,,ENST00000448363.2,102
chr6,85678733,85678733,promoter-TSS,,ENST00000682106.1;ENST00000655847.1;ENST00000673729.1;ENST00000673640.1;ENST00000673769.1;ENST00000658383.1;ENST00000652832.1;ENST00000668100.1;ENST00000623901.4;ENST00000656441.1;ENST00000657203.1;ENST00000659276.1;ENST00000659725.1;ENST00000624128.2;ENST00000623163.4;ENST00000650155.1;ENST00000589187.5;ENST00000673721.1;ENST00000666607.1;ENST00000661011.1;ENST00000658742.1;ENST00000658584.1;ENST00000661487.1;ENST00000666667.1;ENST00000665113.1;ENST00000623650.4;ENST00000671327.1;ENST00000622963.4;ENST00000587692.6;ENST00000669160.1;ENST00000667637.1;ENST00000671650.1;ENST00000656092.1;ENST00000658077.1;ENST00000655116.1;ENST00000654795.1;ENST00000658919.1;ENST00000660318.1;ENST00000431043.2;ENST00000663073.1;ENST00000667693.1;ENST00000669413.1;ENST00000663448.1;ENST00000667421.1;ENST00000657339.1;ENST00000668505.1;ENST00000420199.6;ENST00000659811.1;ENST00000662914.1;ENST00000664198.1;ENST00000664449.1;ENST00000665270.1;ENST00000669678.1;ENST00000658836.1;ENST00000655834.1;ENST00000623910.4;ENST00000667289.1;ENST00000657398.1;ENST00000655881.1;ENST00000659484.1;ENST00000660580.1;ENST00000661360.1;ENST00000662245.1;ENST00000667545.1;ENST00000663133.1;ENST00000668512.1;ENST00000369605.9;ENST00000665041.1;ENST00000670410.1;ENST00000414002.6;ENST00000427501.6;ENST00000435947.6;ENST00000664396.1;ENST00000669824.1;ENST00000624295.3;ENST00000625175.3;ENST00000453754.5;ENST00000658871.1;ENST00000623001.4;ENST00000428833.6;ENST00000660949.1;ENST00000666912.1;ENST00000667622.1;ENST00000623267.3;ENST00000670327.1;ENST00000425170.2;ENST00000433843.2,0;14;2;2;2;14;1;0;14;14;14;14;14;2;14;14;0;0;0;14;14;14;14;14;20;296;14;14;14;2;14;14;14;16;14;14;14;14;14;14;14;14;14;14;2;14;14;14;14;14;14;14;14;14;14;14;14;14;2;14;14;14;14;14;14;14;0;2;2;14;14;14;14;14;327;527;159;2;2;14;14;14;14;319;2;14;14
chr1,205750189,205750189,promoter-TSS,,ENST00000367142.5,6
chr1,205775370,205775370,promoter-TSS,,ENST00000648961.1;ENST00000235932.8;ENST00000528078.1;ENST00000437324.6;ENST00000446390.6;ENST00000468887.1;ENST00000414729.1;ENST00000492534.1;ENST00000533111.1,188;78;89;80;136;69;88;218;160
chr6,109095549,109095549,promoter-TSS,CEP57L1,ENST00000521522.5;ENST00000524064.5;ENST00000522608.5;ENST00000517392.6;ENST00000521503.5;ENST00000519407.5;ENST00000519095.5;ENST00000520610.5;ENST00000368968.6;ENST00000522490.5;ENST00000523209.5;ENST00000368970.6;ENST00000520883.5;ENST00000520761.1;ENST00000523787.5;ENST00000436639.7,67;52;43;41;38;38;36;29;28;24;22;19;4;1;12;702
chr1,207032674,207032674,promoter-TSS,,ENST00000359470.6;ENST00000461135.2,81;81
chr6,143060966,143060966,promoter-TSS,,ENST00000357847.9;ENST00000629020.2;ENST00000367596.5;ENST00000494282.6;ENST00000275235.8,76;66;64;64;64
chr6,149566429,149566429,promoter-TSS,,ENST00000367419.10,53
chr1,209938247,209938247,promoter-TSS,SYT14,ENST00000537238.5;ENST00000637265.1;ENST00000367019.6;ENST00000699295.1;ENST00000637945.1;ENST00000472886.5;ENST00000399639.6,72;60;29;13;3;3;12
chr6,156778324,156778324,promoter-TSS,,ENST00000674190.1;ENST00000603191.2,649;97
chr6,157323530,157323530,promoter-TSS,,ENST00000603032.1;ENST00000400788.9;ENST00000367144.4,433;10;70
chr7,6272585,6272585,promoter-TSS,CYTH3,ENST00000396741.3;ENST00000350796.8;ENST00000482460.1,58;38;58
chr7,6484236,6484236,promoter-TSS,DAGLB,ENST00000436575.5;ENST00000463747.1;ENST00000258739.9;ENST00000490996.1;ENST00000382267.3;ENST00000462052.1,45;45;83;178;86;92
chr7,23014067,23014067,promoter-TSS,,ENST00000465661.2;ENST00000432176.7;ENST00000440481.6;ENST00000679826.1;ENST00000681402.1;ENST00000681237.1;ENST00000679789.1;ENST00000409923.5;ENST00000681766.1;ENST00000681079.1;ENST00000477349.5;ENST00000409763.1;ENST00000467005.6;ENST00000681468.1,19;62;62;16;20;62;20;16;19;19;20;6;23;20
chr7,33063269,33063269,promoter-TSS,,ENST00000610140.7;ENST00000456458.5,492;472
chr7,33129582,33129582,promoter-TSS,,ENST00000673230.1;ENST00000671890.1;ENST00000350941.7;ENST00000355070.6;ENST00000396127.6;ENST00000671871.1;ENST00000673431.1;ENST00000465037.5;ENST00000672973.1;ENST00000433714.5;ENST00000671963.1;ENST00000242067.11;ENST00000482941.1;ENST00000673219.1;ENST00000673056.1;ENST00000671952.1;ENST00000416825.1,71;51;41;41;41;31;28;24;21;19;17;17;14;214;237;239;438
chr7,35800908,35800908,promoter-TSS,SEPT7,ENST00000399034.7;ENST00000435235.6;ENST00000350320.11;ENST00000672279.1;ENST00000705486.1;ENST00000634600.1;ENST00000635669.1;ENST00000493626.5;ENST00000475109.5;ENST00000635047.1;ENST00000635175.1;ENST00000473201.2;ENST00000437235.7;ENST00000412856.6;ENST00000670426.1;ENST00000665516.1;ENST00000658573.1;ENST00000424194.1;ENST00000692566.2,23;130;148;277;277;307;309;310;310;310;310;323;301;299;283;231;379;291;40
chr7,65982209,65982209,promoter-TSS,,ENST00000304895.9;ENST00000447929.5;ENST00000430730.5;ENST00000421103.5;ENST00000475316.5;ENST00000476486.5;ENST00000446111.1,3;12;5;1;120;237;3
chr7,73006203,73006203,promoter-TSS,STAG3L3,ENST00000436857.5;ENST00000428423.5;ENST00000448173.5;ENST00000423834.6;ENST00000569650.1,481;284;287;280;417
chr7,73308790,73308790,promoter-TSS,,ENST00000438747.7;ENST00000428206.5;ENST00000471461.5;ENST00000252594.10;ENST00000310326.8;ENST00000455763.1,35;13;25;15;25;236
chr7,73558031,73558031,promoter-TSS,,ENST00000223368.7;ENST00000411832.5;ENST00000482231.5;ENST00000454871.5;ENST00000463858.5;ENST00000448175.5;ENST00000455335.2;ENST00000464288.5;ENST00000416906.2;ENST00000493592.1,340;359;779;421;819;376;354;789;343;918
chr7,73578558,73578558,promoter-TSS,,ENST00000305632.11;ENST00000459913.5;ENST00000424598.5;ENST00000450285.5;ENST00000417008.5;ENST00000432538.5;ENST00000433464.5;ENST00000426966.5;ENST00000452475.5;ENST00000437521.5;ENST00000452125.5;ENST00000476136.5;ENST00000465279.5;ENST00000496056.5;ENST00000468669.5;ENST00000458466.1,20;288;17;31;3;221;40;60;75;186;203;138;210;17;240;40
chr7,74890843,74890843,promoter-TSS,,ENST00000625377.3;ENST00000650988.1;ENST00000652688.1;ENST00000426587.5;ENST00000622110.5;ENST00000618922.4;ENST00000611766.4;ENST00000622215.1,257;285;269;232;440;276;276;276
chr7,100604874,100604874,promoter-TSS,PCOLCE,ENST00000460002.1;ENST00000490909.1;ENST00000486440.5;ENST00000442166.2;ENST00000446022.1,56;113;278;835;667
chr1,222617623,222617623,promoter-TSS,,ENST00000344922.10;ENST00000470521.1,473;475
chr7,104208156,104208156,promoter-TSS,,ENST00000297431.9;ENST00000422497.5;ENST00000447452.6;ENST00000485726.1;ENST00000448563.3;ENST00000626700.1,142;155;198;146;155;108
chr7,116210635,116210635,promoter-TSS,TES,ENST00000455989.1;ENST00000358204.9;ENST00000492891.5;ENST00000496871.1,95;95;85;73
chr7,129054896,129054896,promoter-TSS,TPI1P2,ENST00000635637.1;ENST00000471166.1,326;12
chr1,225999325,225999325,promoter-TSS,,ENST00000685356.2;ENST00000272091.8,289;17
chr7,152435921,152435921,promoter-TSS,FABP5P3,ENST00000648413.1;ENST00000477993.2;ENST00000648904.1;ENST00000262189.11;ENST00000682283.1;ENST00000679882.1;ENST00000683490.1;ENST00000683616.1;ENST00000680039.1;ENST00000681082.1;ENST00000452749.2;ENST00000683800.1;ENST00000680867.1,942;973;996;81;134;14;81;72;81;84;56;214;200
chr8,21920467,21920467,promoter-TSS,XPO7,ENST00000518017.1;ENST00000520754.1,946;988
chr1,227728698,227728698,promoter-TSS,,ENST00000679575.1;ENST00000475930.1;ENST00000680854.1;ENST00000681006.1;ENST00000366760.5;ENST00000681447.1;ENST00000680992.1;ENST00000680695.1,98;79;62;56;40;11;9;8
chr8,28490191,28490191,promoter-TSS,FBXO16,ENST00000521548.5;ENST00000380254.7;ENST00000346498.6;ENST00000518734.5;ENST00000517436.5;ENST00000517673.5,64;37;86;45;34;32
chr8,66432342,66432342,promoter-TSS,,ENST00000648156.1;ENST00000415254.5;ENST00000424777.6;ENST00000276576.11;ENST00000396621.7;ENST00000426810.5;ENST00000496501.5;ENST00000396623.8;ENST00000466920.5;ENST00000431959.5;ENST00000449512.5;ENST00000422166.5;ENST00000443372.5;ENST00000463261.5;ENST00000419955.5;ENST00000659008.1,143;149;155;156;157;158;161;161;162;162;162;162;165;167;170;27
chr8,71547931,71547931,promoter-TSS,EYA1,ENST00000647540.1;ENST00000644229.1;ENST00000523987.4,304;283;273
chr8,71675379,71675379,promoter-TSS,,ENST00000519840.1;ENST00000693596.1;ENST00000691315.1;ENST00000521131.1,78;29;29;1
chr8,73293591,73293591,promoter-TSS,,ENST00000352983.7;ENST00000396467.5;ENST00000435330.5;ENST00000431653.1,41;41;668;248
chr8,97644490,97644490,promoter-TSS,MTDH,ENST00000519934.5;ENST00000522313.1;ENST00000659172.1,55;302;608
chr1,231337833,231337833,promoter-TSS,SPRTN,ENST00000008440.9;ENST00000295050.12;ENST00000492437.1;ENST00000366645.1,422;459;461;18
chr8,98045540,98045540,promoter-TSS,,ENST00000689912.2;ENST00000518164.5;ENST00000521291.5;ENST00000396070.6;ENST00000287038.8;ENST00000518850.5;ENST00000523172.5;ENST00000517489.1;ENST00000520998.1;ENST00000521112.1,112;7;25;3;4;4;5;9;4;7
chr8,98117158,98117158,promoter-TSS,,ENST00000401707.7;ENST00000522319.5;ENST00000349693.3;ENST00000254878.8;ENST00000522791.5;ENST00000520507.5;ENST00000521560.1;ENST00000519155.1,134;138;681;12;0;47;12;43
chr8,101491707,101491707,promoter-TSS,GRHL2,ENST00000521085.1;ENST00000646743.1;ENST00000472106.2,731;731;734
chr8,106657488,106657488,promoter-TSS,OXR1,ENST00000435082.1;ENST00000312046.10;ENST00000438229.6;ENST00000518591.1,179;365;402;59
chr8,119832814,119832814,promoter-TSS,,ENST00000665858.1;ENST00000378164.7;ENST00000692916.1;ENST00000685993.1;ENST00000692829.1;ENST00000523904.2;ENST00000685824.1;ENST00000689919.1;ENST00000691880.1;ENST00000684862.1;ENST00000685663.1;ENST00000685755.1;ENST00000686098.1;ENST00000688037.1;ENST00000690922.1;ENST00000691237.1;ENST00000692518.1;ENST00000691057.1;ENST00000685876.1;ENST00000689341.1;ENST00000685684.1;ENST00000689399.1;ENST00000685202.1;ENST00000688645.1;ENST00000692707.1;ENST00000690808.1;ENST00000685503.1;ENST00000686879.1;ENST00000685235.1;ENST00000690144.1;ENST00000689164.1;ENST00000691847.1;ENST00000688215.1;ENST00000690031.1;ENST00000689867.1;ENST00000689873.1;ENST00000521007.2,60;26;173;17;17;19;19;19;19;26;26;26;26;26;26;26;26;30;33;33;39;39;40;40;42;46;48;40;40;40;168;33;33;23;26;19;45
chr8,119873763,119873763,promoter-TSS,DEPTOR,ENST00000523492.5;ENST00000286234.6,45;40
chr8,123396425,123396425,promoter-TSS,ATAD2,ENST00000517666.5;ENST00000287394.10;ENST00000519124.5;ENST00000521496.5,8;21;45;23
chr8,124475231,124475231,promoter-TSS,RNF139-AS1,ENST00000499418.2;ENST00000669597.1;ENST00000530778.2;ENST00000690375.1;ENST00000519861.2;ENST00000693326.1,666;648;648;712;666;653
chr1,233295725,233295725,promoter-TSS,,ENST00000258229.14;ENST00000506013.1,0;1
chr8,144337056,144337056,promoter-TSS,,ENST00000569446.3,573
chr9,4792657,4792657,promoter-TSS,,ENST00000381750.9;ENST00000381732.3;ENST00000442869.5;ENST00000473230.1,286;318;322;429
chr9,34457405,34457405,promoter-TSS,DNAI1,ENST00000470982.5,8
chr9,35103294,35103294,promoter-TSS,STOML2,ENST00000452248.6;ENST00000619795.4;ENST00000356493.10;ENST00000487490.1,98;98;162;929
chr9,76692133,76692133,promoter-TSS,PCA3,ENST00000645704.1;ENST00000376717.6;ENST00000466266.6;ENST00000488346.5,153;59;66;33
chr9,81687909,81687909,promoter-TSS,,ENST00000376463.3,540
chr9,86282512,86282512,promoter-TSS,,ENST00000375991.9;ENST00000311534.6;ENST00000326094.4,25;403;25
chr9,98256123,98256123,promoter-TSS,,ENST00000465784.7;ENST00000375064.5;ENST00000342112.9;ENST00000375066.6,473;542;532;489
chr9,104926749,104926749,promoter-TSS,,ENST00000435915.1,803
chr1,244461376,244461376,promoter-TSS,CATSPERE,ENST00000366531.7;ENST00000460986.5;ENST00000366533.8;ENST00000478554.5;ENST00000428042.1;ENST00000464170.1,4;0;11;27;34;43
chr9,129626182,129626182,promoter-TSS,NTMT1,ENST00000611055.4;ENST00000617943.4;ENST00000372483.9;ENST00000481189.1;ENST00000459968.6;ENST00000482347.1;ENST00000372481.7;ENST00000372480.1,28;28;18;6;17;17;22;261
chr9,132670307,132670307,promoter-TSS,,ENST00000372146.5;ENST00000372159.8;ENST00000310532.7;ENST00000480876.3;ENST00000482620.1,156;323;93;93;93
chr9,133347750,133347750,promoter-TSS,RPL7A,ENST00000496554.5;ENST00000323345.11;ENST00000463740.5;ENST00000426651.1;ENST00000468019.5;ENST00000610672.4;ENST00000614493.4,467;467;467;501;501;46;28
chr9,135480679,135480679,promoter-TSS,,ENST00000660718.1;ENST00000455039.3;ENST00000605260.1;ENST00000603893.1,54;97;38;58
chrX,23667329,23667329,promoter-TSS,,ENST00000379341.9;ENST00000495599.1;ENST00000379331.3,163;169;221
chrX,44542869,44542869,promoter-TSS,,ENST00000378045.5;ENST00000483115.1,9;564
chrX,48004159,48004159,promoter-TSS,SPACA5,ENST00000304355.9;ENST00000376943.8;ENST00000396965.5,176;169;180
chrX,49002233,49002233,promoter-TSS,,ENST00000704103.1;ENST00000619149.5;ENST00000703874.1;ENST00000704104.1;ENST00000704095.1;ENST00000622599.5;ENST00000376423.8;ENST00000593475.6;ENST00000703875.1;ENST00000703876.1;ENST00000703988.1;ENST00000704268.1;ENST00000703958.1;ENST00000703859.1;ENST00000704044.1;ENST00000495258.2;ENST00000703959.1;ENST00000619107.2;ENST00000703860.1;ENST00000703880.1;ENST00000704045.1;ENST00000617369.5;ENST00000704029.1;ENST00000703925.1;ENST00000703961.1;ENST00000703926.1;ENST00000703989.1;ENST00000704105.1;ENST00000474512.2;ENST00000703963.1;ENST00000703990.1;ENST00000703877.1;ENST00000704033.1;ENST00000703991.1;ENST00000704106.1;ENST00000703927.1;ENST00000703928.1;ENST00000704048.1;ENST00000703962.1;ENST00000704034.1;ENST00000704017.1;ENST00000703929.1;ENST00000703878.1;ENST00000703879.1;ENST00000703861.1;ENST00000704035.1;ENST00000703930.1;ENST00000704036.1;ENST00000703931.1;ENST00000704019.1;ENST00000703905.1;ENST00000703993.1;ENST00000621664.2;ENST00000704107.1;ENST00000703994.1;ENST00000703932.1;ENST00000704272.1;ENST00000703881.1;ENST00000704020.1;ENST00000704096.1;ENST00000703933.1;ENST00000704046.1;ENST00000704108.1;ENST00000704021.1;ENST00000703882.1;ENST00000704038.1;ENST00000703995.1;ENST00000704047.1;ENST00000703854.1;ENST00000611757.4;ENST00000703884.1;ENST00000703906.1;ENST00000703862.1;ENST00000704097.1;ENST00000704039.1;ENST00000704098.1;ENST00000703935.1;ENST00000703887.1;ENST00000611705.5,0;30;29;0;6;28;30;30;13;30;30;3;5;30;25;3;9;24;24;30;24;25;30;3;15;28;30;30;25;30;30;18;28;889;30;28;30;27;11;28;30;0;1;6;28;15;28;25;30;30;30;433;15;4;2;14;30;2;30;21;31;30;5;30;30;2;30;30;10;28;28;20;30;30;919;10;431;4;28
chrX,49269077,49269077,promoter-TSS,,ENST00000055335.11;ENST00000466508.5;ENST00000495799.5,715;765;792
chrX,51618981,51618981,promoter-TSS,,ENST00000417339.4,68
chrX,54044432,54044432,promoter-TSS,,ENST00000338154.11;ENST00000687764.1;ENST00000686349.1;ENST00000415025.5,40;545;315;369
chrX,54921850,54921850,promoter-TSS,TRO,ENST00000427099.1,126
chrX,68498981,68498981,promoter-TSS,YIPF6,ENST00000470730.5;ENST00000374643.7;ENST00000462683.6;ENST00000462972.1;ENST00000687730.2,52;67;69;99;7
chrX,69504400,69504400,promoter-TSS,,ENST00000252338.5,73
chrX,72572772,72572772,promoter-TSS,,ENST00000647613.1;ENST00000648922.1;ENST00000373573.9;ENST00000649097.1;ENST00000648452.1;ENST00000648855.1;ENST00000647886.1;ENST00000648504.1;ENST00000648939.1;ENST00000647654.1;ENST00000647859.1;ENST00000647980.1;ENST00000647594.1;ENST00000648731.1;ENST00000649181.1;ENST00000649274.1;ENST00000650471.1;ENST00000647641.1;ENST00000649543.1;ENST00000373568.7;ENST00000648139.1;ENST00000648834.1;ENST00000648711.1;ENST00000436675.6;ENST00000415409.6;ENST00000478743.2;ENST00000648298.1;ENST00000648870.1;ENST00000649116.1;ENST00000649752.1;ENST00000647718.1;ENST00000649242.1;ENST00000649518.1;ENST00000648285.1;ENST00000412342.6;ENST00000373571.6;ENST00000648962.1;ENST00000648036.1;ENST00000650126.1;ENST00000647974.1;ENST00000373560.7;ENST00000373559.8;ENST00000648577.1;ENST00000421523.6;ENST00000648101.1;ENST00000650636.1;ENST00000373554.6;ENST00000373556.8;ENST00000486704.1,70;70;70;43;92;86;86;73;14;70;70;74;92;90;8;67;70;75;43;69;43;45;112;85;70;74;70;83;70;70;43;43;93;44;5;70;48;37;74;676;57;39;43;36;144;43;80;83;43
chrX,75523044,75523044,promoter-TSS,,ENST00000373367.8;ENST00000482827.1,6;33
chr10,5094397,5094397,promoter-TSS,AKR1C3,ENST00000480697.6;ENST00000380554.5;ENST00000605322.1;ENST00000459536.1,16;16;20;853
chrX,115969042,115969042,promoter-TSS,,ENST00000664453.1;ENST00000688552.1;ENST00000693570.1;ENST00000701608.1;ENST00000692054.1;ENST00000664164.1;ENST00000430756.2,19;69;67;69;69;87;46
chrX,119565368,119565368,promoter-TSS,CXorf56,ENST00000320339.8;ENST00000644802.2;ENST00000536133.2,4;40;39
chrX,123765038,123765038,promoter-TSS,MEMO1P4,ENST00000453590.1,262
chrX,135973716,135973716,promoter-TSS,SLC9A6,ENST00000636347.1;ENST00000636092.1;ENST00000637195.1;ENST00000681201.1,124;919;920;31
chrX,136497020,136497020,promoter-TSS,HTATSF1,ENST00000535601.5;ENST00000448450.5;ENST00000425695.5;ENST00000218364.5,58;200;213;571
chrX,155071071,155071071,promoter-TSS,BRCC3,ENST00000340647.8;ENST00000369459.6;ENST00000369462.5;ENST00000330045.12;ENST00000411985.5;ENST00000453705.1;ENST00000369484.8;ENST00000369476.8;ENST00000482244.5,348;427;431;436;446;460;64;64;64
chrY,2841616,2841616,promoter-TSS,,ENST00000250784.13;ENST00000430575.1;ENST00000651710.1,13;303;764
chrY,12904876,12904876,promoter-TSS,,ENST00000493363.1;ENST00000336079.8;ENST00000440554.1,26;7;861
chr10,22003878,22003878,promoter-TSS,,ENST00000376980.8;ENST00000476103.3;ENST00000447548.5;ENST00000376946.2,147;292;478;108
chr10,32347108,32347108,promoter-TSS,,ENST00000417447.1;ENST00000319778.11;ENST00000667706.1;ENST00000263062.8;ENST00000495790.1;ENST00000469059.2,288;49;69;76;288;12
