chr,start,end,annotation,geneName,transcript,distanceToTSS
chr19,1021096,1021096,promoter-TSS,RNU6-2,ENST00000384627.1;ENST00000593068.7;ENST00000333175.9;ENST00000586704.5;ENST00000356663.8,425;82;18;244;26
chr19,1174262,1174262,promoter-TSS,,ENST00000361757.8;ENST00000587024.5;ENST00000590176.5,5;5;487
chr19,1205794,1205794,promoter-TSS,,ENST00000326873.12;ENST00000652231.1,15;391
chr19,1383885,1383885,promoter-TSS,NDUFS7,ENST00000545446.5;ENST00000543289.5;ENST00000538662.5;ENST00000539480.5;ENST00000436115.6;ENST00000313408.11;ENST00000534853.5;ENST00000233627.14;ENST00000546172.7;ENST00000414651.3;ENST00000538929.5,9;4;14;14;18;18;21;21;32;36;165
chr19,1848699,1848699,promoter-TSS,,ENST00000170168.9;ENST00000587524.1,215;252
chr19,2015663,2015663,promoter-TSS,,ENST00000255608.9;ENST00000589200.3,50;120
chr19,2151560,2151560,promoter-TSS,AP3D1,ENST00000345016.9;ENST00000643116.3;ENST00000700387.1,2;5;19
chr19,2163947,2163947,promoter-TSS,,ENST00000686010.1;ENST00000398665.8;ENST00000452696.5;ENST00000478937.3,13;13;237;250
chr19,2269507,2269507,promoter-TSS,OAZ1,ENST00000590943.6;ENST00000592787.2;ENST00000581150.6;ENST00000602676.6;ENST00000621615.1;ENST00000582888.8;ENST00000593012.1;ENST00000588673.3;ENST00000590976.1,1;7;12;12;17;26;41;783;98
chr19,2328570,2328570,promoter-TSS,SPPL2B,ENST00000585725.2;ENST00000586332.5;ENST00000621568.4;ENST00000614794.4;ENST00000613503.5;ENST00000610743.4;ENST00000618220.4;ENST00000587502.2;ENST00000585395.6;ENST00000252622.15;ENST00000585409.2;ENST00000591745.1,44;88;102;113;113;122;125;15;92;15;40;16
chr19,3500673,3500673,promoter-TSS,,ENST00000672935.1;ENST00000427575.6,35;0
chr19,3506337,3506337,promoter-TSS,,ENST00000441788.7;ENST00000652521.1;ENST00000588327.1,25;25;39
chr19,3869044,3869044,promoter-TSS,,ENST00000262961.9;ENST00000438164.2;ENST00000591965.5;ENST00000592807.5;ENST00000587212.5;ENST00000586578.1;ENST00000439086.2;ENST00000674260.1;ENST00000592398.1,5;15;14;14;14;28;11;50;20
chr19,4007747,4007747,promoter-TSS,,ENST00000262971.3;ENST00000599999.5;ENST00000600566.5;ENST00000593518.1,10;6;8;10
chr19,4670321,4670321,promoter-TSS,,ENST00000262947.8;ENST00000599630.1,20;40
chr19,4791699,4791699,promoter-TSS,,ENST00000269856.5;ENST00000598782.2,34;380
chr19,5978077,5978077,promoter-TSS,,ENST00000692109.2;ENST00000685063.2;ENST00000587836.1;ENST00000439268.6;ENST00000340578.10;ENST00000592771.5;ENST00000591092.5;ENST00000034275.12;ENST00000587479.2;ENST00000592621.5;ENST00000590623.5;ENST00000591736.5;ENST00000590953.5;ENST00000588879.5;ENST00000587159.5;ENST00000586117.5;ENST00000589353.5;ENST00000587463.5;ENST00000588010.5;ENST00000585339.5;ENST00000591124.5;ENST00000592133.5;ENST00000591881.5;ENST00000589886.5;ENST00000587263.5;ENST00000587956.5;ENST00000591333.5;ENST00000592266.1,255;265;325;30;62;7;15;8;64;1;18;62;19;62;35;15;15;62;15;15;19;10;7;15;15;10;15;15
chr19,7637161,7637161,promoter-TSS,STXBP2,ENST00000597467.1;ENST00000595950.5;ENST00000221283.10;ENST00000595181.5;ENST00000441779.6;ENST00000599905.1;ENST00000597068.5;ENST00000414284.6;ENST00000600702.6;ENST00000601797.1,55;55;50;47;47;45;38;33;30;170
chr19,7903979,7903979,promoter-TSS,MAP2K7,ENST00000468058.1;ENST00000397983.7;ENST00000475022.1;ENST00000539278.1,98;93;71;436
chr19,7943650,7943650,promoter-TSS,,ENST00000692440.1;ENST00000690815.2;ENST00000684958.2;ENST00000652364.1;ENST00000270538.8;ENST00000595831.5;ENST00000595876.5;ENST00000597926.1;ENST00000600748.5;ENST00000600000.1,316;319;319;590;15;14;16;0;13;15
chr19,8321385,8321385,promoter-TSS,RPS28,ENST00000602140.1;ENST00000600659.3;ENST00000417088.2;ENST00000598884.1;ENST00000593729.5;ENST00000601101.5;ENST00000595856.5;ENST00000301457.3,109;110;248;5;9;9;9;9
chr19,8445004,8445004,promoter-TSS,HNRNPM,ENST00000597813.5;ENST00000600092.5;ENST00000325495.9;ENST00000600806.5;ENST00000620401.4;ENST00000594907.5;ENST00000596984.5;ENST00000601645.5,83;32;28;26;13;11;10;9
chr19,9584547,9584547,promoter-TSS,,ENST00000320451.7;ENST00000586602.5,42;49
chr19,9835319,9835319,promoter-TSS,PIN1,ENST00000592184.1;ENST00000247970.9;ENST00000587625.5;ENST00000586025.5;ENST00000590540.5;ENST00000588695.5;ENST00000586352.5;ENST00000585442.5;ENST00000589058.5;ENST00000380889.6;ENST00000591174.1,61;0;3;11;20;21;26;27;49;123;305
chr19,10333485,10333485,promoter-TSS,,ENST00000612689.1;ENST00000617231.5;ENST00000592208.5;ENST00000591969.2;ENST00000706673.1;ENST00000706674.1,48;43;25;21;30;42
chr19,10403463,10403463,promoter-TSS,,ENST00000222005.7;ENST00000591248.5;ENST00000589629.5;ENST00000588869.1;ENST00000408639.1,78;66;53;47;74
chr19,10701422,10701422,promoter-TSS,QTRT1,ENST00000589488.5;ENST00000250237.10;ENST00000585885.5;ENST00000590705.5;ENST00000421333.6;ENST00000587599.5;ENST00000592254.1,7;16;31;31;31;43;48
chr19,10836172,10836172,promoter-TSS,C19orf38,ENST00000592854.5;ENST00000214869.7;ENST00000588259.5;ENST00000588289.1;ENST00000591157.1;ENST00000589638.1,402;39;28;539;76;22
chr19,11435521,11435521,promoter-TSS,PRKCSH,ENST00000589126.5;ENST00000588269.1;ENST00000587509.5;ENST00000593104.5;ENST00000593053.1;ENST00000591462.6;ENST00000592741.5;ENST00000677123.1;ENST00000593101.5;ENST00000587327.5;ENST00000589838.5;ENST00000591345.5;ENST00000356392.9;ENST00000591179.5;ENST00000593281.1,97;102;105;108;110;113;113;113;218;223;596;342;399;399;621
chr19,12734655,12734655,promoter-TSS,TRIR,ENST00000591254.1;ENST00000592273.5;ENST00000242784.5;ENST00000588213.1,1;10;28;15
chr19,12737504,12737504,promoter-TSS,ASNA1,ENST00000590633.1;ENST00000357332.8,6;6
chr19,12933804,12933804,promoter-TSS,,ENST00000314606.9;ENST00000423140.6;ENST00000586146.5;ENST00000588965.5;ENST00000593021.1;ENST00000592662.5;ENST00000586280.1;ENST00000587981.1,92;89;107;107;123;105;161;92
chr19,12945893,12945893,promoter-TSS,RAD23A,ENST00000591499.5;ENST00000651137.1;ENST00000586534.6;ENST00000588329.5;ENST00000316856.7;ENST00000592268.5;ENST00000593114.5;ENST00000588826.2,37;33;30;26;16;0;0;111
chr19,12957197,12957197,promoter-TSS,,ENST00000316939.3,25
chr19,13116722,13116722,promoter-TSS,,ENST00000586171.3;ENST00000437766.5;ENST00000221504.12;ENST00000357720.9;ENST00000593157.5;ENST00000588511.5;ENST00000587487.5;ENST00000592814.5;ENST00000587633.1;ENST00000593257.1;ENST00000591717.5;ENST00000588813.5;ENST00000591425.5;ENST00000592729.1;ENST00000588746.5;ENST00000586224.5;ENST00000592892.1;ENST00000585622.1;ENST00000590812.5;ENST00000588229.1;ENST00000592606.1,139;72;64;17;17;2;19;9;694;562;26;10;13;99;13;25;25;0;36;13;36
chr19,13150358,13150358,promoter-TSS,,ENST00000292433.4;ENST00000587885.1;ENST00000591843.1;ENST00000343587.9;ENST00000587230.6;ENST00000587318.5;ENST00000242770.9;ENST00000589083.5;ENST00000593126.5;ENST00000440593.3;ENST00000588848.5;ENST00000591197.1,52;56;70;11;16;472;179;131;518;16;44;24
chr19,13952522,13952522,promoter-TSS,,ENST00000254337.11;ENST00000591802.1,12;5
chr19,15331877,15331877,promoter-TSS,,ENST00000702447.1;ENST00000594841.5;ENST00000601941.1,735;28;29
chr19,15432727,15432727,promoter-TSS,,ENST00000674001.1;ENST00000674089.4,33;33
chr19,17075415,17075415,promoter-TSS,,ENST00000682292.1;ENST00000595618.5;ENST00000594824.5;ENST00000253669.10;ENST00000593360.1;ENST00000598517.5;ENST00000601564.5,361;365;370;36;214;6;28
chr19,17215365,17215365,promoter-TSS,USE1,ENST00000601662.5;ENST00000263897.10;ENST00000600970.5;ENST00000595101.5;ENST00000596136.5;ENST00000601592.5;ENST00000594724.5;ENST00000593597.1;ENST00000594399.1,18;7;9;22;24;26;32;354;463
chr19,17267463,17267463,promoter-TSS,BABAM1,ENST00000447614.6;ENST00000594247.5;ENST00000359435.8;ENST00000596542.1;ENST00000599474.5;ENST00000599057.5;ENST00000595393.5;ENST00000598188.6;ENST00000601043.5;ENST00000601171.5;ENST00000596335.5;ENST00000601436.5;ENST00000448635.2;ENST00000595632.5,86;86;76;44;25;19;19;19;19;5;7;10;14;38
chr19,17688336,17688336,promoter-TSS,,ENST00000519716.7;ENST00000551649.5;ENST00000552293.5;ENST00000550896.1,17;12;9;28
chr19,17719517,17719517,promoter-TSS,MAP1S,ENST00000600608.5;ENST00000600186.5;ENST00000594212.5;ENST00000597735.5;ENST00000324096.9;ENST00000601544.5;ENST00000597681.1;ENST00000594340.5;ENST00000597067.5;ENST00000599494.5;ENST00000544059.2;ENST00000594365.5;ENST00000593593.5;ENST00000596637.5;ENST00000595338.5,36;36;36;36;36;32;19;253;263;618;638;643;646;673;683
chr19,17932748,17932748,promoter-TSS,,ENST00000445755.7;ENST00000602080.1,266;274
chr19,18522041,18522041,promoter-TSS,,ENST00000262809.9;ENST00000594635.6;ENST00000596915.1,28;74;25
chr19,18637063,18637063,promoter-TSS,KLHL26,ENST00000595182.5;ENST00000600657.5;ENST00000599006.5;ENST00000300976.9;ENST00000595423.1,37;34;34;34;5
chr19,18683766,18683766,promoter-TSS,CRTC1,ENST00000338797.10;ENST00000321949.13,87;85
chr19,19320845,19320845,promoter-TSS,,ENST00000262815.13;ENST00000609122.5;ENST00000586189.7;ENST00000247001.10;ENST00000588731.6;ENST00000587119.5;ENST00000585763.5;ENST00000535070.5;ENST00000590439.2;ENST00000591350.5;ENST00000606725.5;ENST00000587716.7;ENST00000588580.6;ENST00000585444.1,15;140;679;335;335;335;335;335;335;335;347;346;374;335
chr19,19516186,19516186,promoter-TSS,,ENST00000507754.9;ENST00000555938.1;ENST00000503283.5;ENST00000586674.1;ENST00000511584.2;ENST00000428459.6;ENST00000511180.4;ENST00000606722.1;ENST00000587522.3;ENST00000585580.4,38;40;41;42;43;43;54;74;637;637
chr19,29213166,29213166,promoter-TSS,,ENST00000587859.1;ENST00000590607.2;ENST00000304863.6,68;116;14
chr19,32345605,32345605,promoter-TSS,ZNF507,ENST00000311921.8;ENST00000355898.6;ENST00000587084.5;ENST00000544431.5,10;4;19;66
chr19,33521777,33521777,promoter-TSS,,ENST00000244137.12;ENST00000588328.7;ENST00000698426.1;ENST00000698427.1;ENST00000698428.1;ENST00000698359.1;ENST00000698360.1;ENST00000698361.1;ENST00000397032.8;ENST00000698362.1;ENST00000436370.7;ENST00000651901.2;ENST00000698363.1;ENST00000698364.1;ENST00000698365.1;ENST00000698435.1;ENST00000698436.1;ENST00000651646.2,13;13;2;6;13;13;19;45;13;45;10;13;45;45;45;11;29;16
chr19,36115580,36115580,promoter-TSS,TBCB,ENST00000481742.1;ENST00000392178.8;ENST00000651435.1;ENST00000589996.5;ENST00000591296.1;ENST00000588385.5;ENST00000589624.5;ENST00000589308.1;ENST00000585746.1;ENST00000586868.1;ENST00000221859.9;ENST00000589591.5;ENST00000585842.5;ENST00000592962.5;ENST00000586789.5;ENST00000586439.1;ENST00000589069.1,96;95;73;60;31;232;241;247;257;491;704;688;719;673;386;366;720
chr19,36528650,36528650,promoter-TSS,,ENST00000523638.6;ENST00000592282.1;ENST00000520608.2,378;381;384
chr19,37172856,37172856,promoter-TSS,ZNF585A,ENST00000587817.5;ENST00000588723.5;ENST00000292841.10;ENST00000356958.8;ENST00000392157.2;ENST00000588354.1,129;163;160;114;419;161
chr19,37210713,37210713,promoter-TSS,,ENST00000590245.5;ENST00000532828.7;ENST00000527838.5;ENST00000591492.5;ENST00000392156.7;ENST00000591273.5;ENST00000526705.1,200;176;228;207;163;181;207
chr19,37218114,37218114,promoter-TSS,ZNF383,ENST00000586658.1;ENST00000590503.5;ENST00000684119.1;ENST00000589413.5;ENST00000534363.1,68;75;99;165;38
chr19,38831884,38831884,promoter-TSS,,ENST00000221418.9;ENST00000601778.5;ENST00000598707.5;ENST00000594164.5;ENST00000600178.5;ENST00000601060.5;ENST00000598316.5;ENST00000595470.1;ENST00000597089.5;ENST00000596118.1;ENST00000601094.5;ENST00000597805.1;ENST00000597205.1;ENST00000595567.1;ENST00000602115.1,89;122;108;101;94;42;129;94;495;471;224;117;108;209;135
chr19,38849970,38849970,promoter-TSS,,ENST00000221419.10;ENST00000647557.2;ENST00000600233.5;ENST00000601813.1,15;15;601;29
chr19,38930707,38930707,promoter-TSS,MRPS12,ENST00000598734.1;ENST00000308018.9;ENST00000407800.2;ENST00000402029.3;ENST00000221431.11;ENST00000594171.5;ENST00000430193.7;ENST00000600042.5;ENST00000455102.6;ENST00000598343.5;ENST00000598598.5;ENST00000593754.1,236;236;246;291;55;573;50;53;52;51;55;51
chr19,39125803,39125803,promoter-TSS,PAK4,ENST00000602004.1;ENST00000599470.5;ENST00000360442.8;ENST00000321944.8;ENST00000593480.5;ENST00000358301.7;ENST00000597766.1;ENST00000593690.5;ENST00000599386.5,32;20;16;4;3;0;9;10;30
chr19,39391422,39391422,promoter-TSS,MED29,ENST00000615911.4;ENST00000315588.11;ENST00000600973.5;ENST00000594368.5;ENST00000596297.1;ENST00000221265.8;ENST00000595564.5;ENST00000416728.3;ENST00000595797.5;ENST00000597365.1;ENST00000598127.1,98;43;33;28;9;315;267;304;339;304;267
chr19,39445504,39445504,promoter-TSS,SUPT5H,ENST00000402194.6;ENST00000601515.5;ENST00000595368.5;ENST00000432763.7;ENST00000594729.5;ENST00000601978.1;ENST00000359191.10;ENST00000598725.5,41;53;77;77;88;103;139;179
chr19,39480852,39480852,promoter-TSS,,ENST00000607714.6;ENST00000599794.5;ENST00000598125.5;ENST00000597666.5;ENST00000601403.5;ENST00000602028.5;ENST00000595286.1;ENST00000597782.5;ENST00000599733.5;ENST00000602265.5;ENST00000594583.2,13;10;5;1;0;3;5;29;75;75;372
chr1,96721771,96721771,promoter-TSS,,ENST00000675735.1;ENST00000609116.5;ENST00000706595.1;ENST00000675080.1;ENST00000674951.1;ENST00000426398.3;ENST00000460706.5;ENST00000370197.5;ENST00000370198.5;ENST00000476419.5;ENST00000676292.1;ENST00000676096.1;ENST00000675365.1;ENST00000674579.1;ENST00000675401.1,5;11;12;12;12;16;20;38;38;50;258;274;863;866;945
chr19,39834161,39834161,promoter-TSS,DYRK1B,ENST00000593685.5;ENST00000323039.10;ENST00000348817.7;ENST00000430012.6;ENST00000600611.5;ENST00000601972.1,526;0;39;2;522;8
chr19,41364315,41364315,promoter-TSS,,ENST00000675972.1;ENST00000243578.8;ENST00000594416.1;ENST00000601597.1,384;165;149;222
chr19,41397826,41397826,promoter-TSS,BCKDHA,ENST00000538423.5;ENST00000269980.7;ENST00000542943.5;ENST00000457836.6;ENST00000593771.2;ENST00000221233.9;ENST00000602129.2;ENST00000596905.1;ENST00000593523.2,17;7;5;2;475;466;469;483;463
chr19,41439895,41439895,promoter-TSS,DMAC2,ENST00000438807.7;ENST00000221943.14;ENST00000589503.1;ENST00000592922.6;ENST00000301183.15;ENST00000589970.5;ENST00000417807.7;ENST00000590641.6;ENST00000594339.1;ENST00000597457.5;ENST00000595425.5;ENST00000589102.1;ENST00000595407.1,14;16;357;40;355;12;355;318;357;9;12;14;0
chr19,42075822,42075822,promoter-TSS,,ENST00000359044.5;ENST00000685685.1,343;6
chr19,43575440,43575440,promoter-TSS,,ENST00000599207.6;ENST00000262887.10;ENST00000595789.5;ENST00000594107.1;ENST00000594511.1,360;86;65;86;63
chr19,44165097,44165097,promoter-TSS,ZNF226,ENST00000590578.5;ENST00000589160.5;ENST00000586286.5;ENST00000337433.10;ENST00000585560.5;ENST00000586914.5;ENST00000588883.5;ENST00000413984.6;ENST00000588742.5;ENST00000300823.10;ENST00000585678.5;ENST00000586203.5;ENST00000590467.5;ENST00000588795.5;ENST00000588127.5;ENST00000590089.5;ENST00000454662.6;ENST00000590524.1;ENST00000654455.1,23;12;0;2;3;3;3;5;6;6;9;11;14;18;18;57;66;658;141
chr19,44212568,44212568,promoter-TSS,ZNF227,ENST00000391961.6;ENST00000621083.4;ENST00000313040.12;ENST00000588567.5;ENST00000586228.5;ENST00000588219.5;ENST00000589707.5;ENST00000591019.5;ENST00000588394.5;ENST00000589005.5;ENST00000586048.1,39;39;35;29;29;29;2;0;2;6;54
chr19,45792764,45792764,promoter-TSS,DMWD,ENST00000377735.7;ENST00000270223.7;ENST00000601370.1;ENST00000598237.1,37;80;8;326
chr19,45863171,45863171,promoter-TSS,FOXA3,ENST00000594297.1;ENST00000245934.12;ENST00000593504.5;ENST00000599460.5;ENST00000598896.5;ENST00000602061.5;ENST00000598059.5;ENST00000594293.5;ENST00000593959.1,817;23;26;40;38;619;5;22;28
chr1,100038118,100038118,promoter-TSS,,ENST00000370152.8;ENST00000687221.1,22;75
chr19,46746073,46746073,promoter-TSS,FKRP,ENST00000596974.5;ENST00000601299.5;ENST00000595570.5;ENST00000593995.5;ENST00000600977.5;ENST00000598271.5;ENST00000597313.5;ENST00000593875.5;ENST00000391909.7;ENST00000318584.10;ENST00000600646.5;ENST00000600681.5;ENST00000600872.5;ENST00000602250.5;ENST00000595868.5;ENST00000600629.5;ENST00000602181.5;ENST00000593800.5;ENST00000600227.5;ENST00000600005.5;ENST00000594467.5;ENST00000597339.5;ENST00000596460.5;ENST00000597403.5;ENST00000600834.5;ENST00000597063.6,26;26;18;15;15;15;15;15;15;15;15;14;14;14;14;14;14;14;14;14;14;14;13;11;836;242
chr1,100249817,100249817,promoter-TSS,DBT,ENST00000370132.8;ENST00000681617.1;ENST00000681780.1;ENST00000370131.3,16;5;15;2
chr1,100351405,100351405,promoter-TSS,CDC14A,ENST00000644676.1,292
chr19,47113118,47113118,promoter-TSS,SAE1,ENST00000594144.5;ENST00000594526.5;ENST00000594019.5;ENST00000597069.1,155;322;888;870
chr19,47484296,47484296,promoter-TSS,NAPA-AS1,ENST00000593284.5;ENST00000594367.2;ENST00000338134.8;ENST00000594208.5;ENST00000595554.1;ENST00000600271.5;ENST00000594139.5;ENST00000595484.5;ENST00000602193.5;ENST00000598699.1,13;11;76;133;119;76;717;30;34;401
chr19,47745435,47745435,promoter-TSS,,ENST00000246802.10;ENST00000594525.5;ENST00000598681.5;ENST00000600410.5;ENST00000599253.1;ENST00000599582.1,110;115;129;129;137;455
chr19,48255981,48255981,promoter-TSS,CARD8,ENST00000517510.5;ENST00000651546.1;ENST00000519940.6;ENST00000520753.5;ENST00000521613.5;ENST00000522068.5;ENST00000522889.5;ENST00000519332.5;ENST00000520007.5;ENST00000521437.1,82;68;107;94;34;69;109;87;82;83
chr19,48445991,48445991,promoter-TSS,,ENST00000253237.10;ENST00000599949.1,7;0
chr19,48811006,48811006,promoter-TSS,BCAT2,ENST00000545387.6;ENST00000316273.11;ENST00000402551.5;ENST00000597011.5;ENST00000599246.5;ENST00000598162.5;ENST00000601681.5;ENST00000601496.5;ENST00000596981.1,5;22;20;89;22;20;84;22;22
chr19,48954800,48954800,promoter-TSS,BAX,ENST00000502487.5;ENST00000345358.12;ENST00000513545.5;ENST00000515540.5;ENST00000539787.2;ENST00000356483.8;ENST00000415969.6;ENST00000354470.7;ENST00000506183.5;ENST00000293288.12;ENST00000503726.2,14;74;96;128;128;128;128;128;128;128;707
chr19,49642215,49642215,promoter-TSS,,ENST00000360565.8;ENST00000598359.5,5;444
chr19,49818148,49818148,promoter-TSS,MED25,ENST00000593595.1;ENST00000593636.1;ENST00000312865.10;ENST00000593767.3;ENST00000538643.5;ENST00000595185.5;ENST00000529302.1,133;140;140;140;193;193;771
chr19,50476576,50476576,promoter-TSS,EMC10,ENST00000597426.1;ENST00000376918.7;ENST00000334976.11;ENST00000598585.1;ENST00000599293.1;ENST00000597799.1;ENST00000602178.5;ENST00000599206.1;ENST00000600330.1,79;76;68;54;41;366;304;274;319
chr1,1232010,1232010,promoter-TSS,,ENST00000379198.5;ENST00000360001.12;ENST00000263741.12;ENST00000465727.5;ENST00000459994.2,226;8;20;20;41
chr19,51927112,51927112,promoter-TSS,ZNF613,ENST00000593395.1;ENST00000391794.8;ENST00000599683.5;ENST00000293471.11;ENST00000600853.1;ENST00000593379.1,34;322;335;359;361;371
chr19,52008253,52008253,promoter-TSS,ZNF615,ENST00000602063.5;ENST00000598071.6;ENST00000594083.5;ENST00000599177.5;ENST00000376716.9;ENST00000391795.7;ENST00000593650.5;ENST00000599115.5;ENST00000601178.5;ENST00000597747.5;ENST00000599631.5;ENST00000597905.5;ENST00000595114.1,171;41;56;37;22;22;52;51;29;89;51;35;51
chr19,52048891,52048891,promoter-TSS,,ENST00000221315.10;ENST00000594154.5;ENST00000598745.5;ENST00000597273.1,52;329;250;126
chr19,52190120,52190120,promoter-TSS,,ENST00000703422.1;ENST00000490868.5;ENST00000454220.7;ENST00000703396.1;ENST00000703397.1;ENST00000322088.11;ENST00000477989.1;ENST00000703398.1;ENST00000468280.5;ENST00000703399.1;ENST00000703423.1,82;71;68;67;67;67;28;22;5;289;289
chr19,54102867,54102867,promoter-TSS,NDUFA3,ENST00000419113.5;ENST00000391762.5;ENST00000471292.5;ENST00000451517.5;ENST00000485876.6;ENST00000391763.3;ENST00000391764.7;ENST00000484103.1;ENST00000303553.5;ENST00000422029.6;ENST00000611261.4;ENST00000616215.4;ENST00000617140.4;ENST00000284648.10,45;14;11;11;11;1;1;9;17;246;180;180;180;174
chr19,54137746,54137746,promoter-TSS,CNOT3,ENST00000644245.1;ENST00000646002.1;ENST00000618939.5;ENST00000221232.11;ENST00000440571.6;ENST00000642159.1;ENST00000617930.2,2;15;15;15;22;27;35
chr19,55280093,55280093,promoter-TSS,,ENST00000433386.7;ENST00000587922.5;ENST00000585927.1;ENST00000587959.1;ENST00000593263.5;ENST00000585698.1,16;236;388;402;15;236
chr19,55624545,55624545,promoter-TSS,,ENST00000325351.5;ENST00000591479.1,20;20
chr19,57411180,57411180,promoter-TSS,,ENST00000307658.12;ENST00000599867.1;ENST00000595162.5;ENST00000601808.1;ENST00000595206.1,18;16;5;0;0
chr19,57709219,57709219,promoter-TSS,,ENST00000684351.1;ENST00000512439.6;ENST00000451275.1,14;50;24
chr19,57746798,57746798,promoter-TSS,,ENST00000317178.10;ENST00000473585.1;ENST00000431353.1,16;23;42
chr19,57769633,57769633,promoter-TSS,ZNF586,ENST00000391702.3;ENST00000651718.1;ENST00000598885.5;ENST00000598183.1;ENST00000599802.1;ENST00000396154.7;ENST00000396150.4,21;21;27;33;36;42;62
chr19,57830241,57830241,promoter-TSS,ZNF587B,ENST00000442832.8;ENST00000594901.2;ENST00000604231.1,53;57;70
chr19,57889072,57889072,promoter-TSS,ZNF814,ENST00000596604.5;ENST00000597342.5;ENST00000597832.5;ENST00000595894.5;ENST00000595295.1;ENST00000597348.5;ENST00000600634.5;ENST00000595048.5;ENST00000594629.1;ENST00000435989.7;ENST00000597807.1,151;113;52;264;250;34;254;291;1;34;102
chr19,58150773,58150773,promoter-TSS,,ENST00000598312.6;ENST00000597186.5,15;13
chr2,264964,264964,promoter-TSS,ACP1,ENST00000413140.5;ENST00000407983.7;ENST00000442386.5;ENST00000439645.6;ENST00000405364.2;ENST00000405233.5;ENST00000480874.5;ENST00000272065.10;ENST00000272067.11;ENST00000453390.5;ENST00000484464.5;ENST00000403712.6;ENST00000356150.10;ENST00000626873.2;ENST00000463865.5;ENST00000405430.5;ENST00000403658.5;ENST00000468321.5;ENST00000471948.5;ENST00000488044.5;ENST00000488979.6;ENST00000475027.5;ENST00000454318.1;ENST00000402632.5;ENST00000415368.5;ENST00000465733.5;ENST00000477707.5;ENST00000472861.1,70;63;63;47;44;37;27;16;16;0;240;931;931;805;571;784;153;220;980;97;395;153;139;153;153;153;153;153
chr1,108692297,108692297,promoter-TSS,,ENST00000370025.9;ENST00000370022.9;ENST00000467302.5;ENST00000370021.1;ENST00000703087.1,12;26;29;43;108
chr1,108746755,108746755,promoter-TSS,STXBP3,ENST00000483586.5;ENST00000370008.4;ENST00000469338.1,80;80;72
chr2,8837568,8837568,promoter-TSS,KIDINS220,ENST00000569008.2;ENST00000689369.1;ENST00000693394.1;ENST00000689852.1;ENST00000693432.1;ENST00000256707.8;ENST00000685097.1;ENST00000687912.1;ENST00000473731.5;ENST00000687894.1;ENST00000691030.1;ENST00000686906.1;ENST00000488729.5;ENST00000489024.5;ENST00000459813.2;ENST00000692419.1;ENST00000689531.1;ENST00000686179.1;ENST00000692889.1;ENST00000687240.1;ENST00000690607.1;ENST00000319688.5;ENST00000689114.1;ENST00000685274.1;ENST00000693366.1;ENST00000693249.1;ENST00000685083.1;ENST00000496725.1,61;46;46;46;46;44;39;44;61;44;44;46;27;43;46;46;44;46;44;44;45;31;44;27;44;39;44;44
chr2,15561304,15561304,promoter-TSS,,ENST00000281513.10;ENST00000700065.1;ENST00000700067.1;ENST00000700068.1;ENST00000700069.1;ENST00000700070.1;ENST00000700071.1;ENST00000700072.1;ENST00000700073.1,29;12;14;14;9;31;29;9;35
chr2,15591882,15591882,promoter-TSS,,ENST00000676916.1;ENST00000676937.1;ENST00000617198.5;ENST00000459706.2;ENST00000233084.8;ENST00000677437.1;ENST00000678137.1;ENST00000678594.1;ENST00000470674.2;ENST00000676635.1;ENST00000677355.1;ENST00000677552.1;ENST00000621973.2;ENST00000678391.1,35;35;29;13;13;13;13;13;12;12;12;2;5;23
chr2,18560817,18560817,promoter-TSS,,ENST00000381249.4;ENST00000468071.1,163;137
chr1,109619774,109619774,promoter-TSS,,ENST00000474459.6;ENST00000680192.1;ENST00000667949.2;ENST00000680519.1;ENST00000342115.8;ENST00000528667.7;ENST00000469039.2;ENST00000531203.6;ENST00000256578.8;ENST00000679935.1,56;62;62;62;62;62;71;833;879;157
chr2,24793395,24793395,promoter-TSS,CENPO,ENST00000491031.5;ENST00000380834.7;ENST00000486527.6;ENST00000260662.2;ENST00000498362.1;ENST00000328379.6;ENST00000480190.1;ENST00000474668.1;ENST00000487316.1;ENST00000492046.1,4;29;49;66;82;3;341;320;304;319
chr2,27134781,27134781,promoter-TSS,PREB,ENST00000468045.5;ENST00000260643.7;ENST00000444452.5;ENST00000406567.7;ENST00000474802.1;ENST00000416802.1,151;144;165;168;114;144
chr2,27212363,27212363,promoter-TSS,ATRAID,ENST00000405489.7;ENST00000419744.1;ENST00000491220.1;ENST00000310574.8;ENST00000488743.6;ENST00000408041.5;ENST00000445802.5;ENST00000412471.5;ENST00000401463.5;ENST00000426119.5;ENST00000414408.5,6;502;831;94;216;610;424;332;569;474;100
chr2,27370640,27370640,promoter-TSS,SNX17,ENST00000484886.1;ENST00000233575.7;ENST00000440760.5;ENST00000494893.5;ENST00000427123.5;ENST00000464279.5;ENST00000489402.1;ENST00000453453.1;ENST00000347454.9;ENST00000405940.6;ENST00000445933.6;ENST00000451130.6;ENST00000493344.6;ENST00000475582.5;ENST00000418146.1;ENST00000462749.1,24;23;22;19;11;3;5;24;301;324;305;626;313;316;310;313
chr2,27629067,27629067,promoter-TSS,GPN1,ENST00000616939.4;ENST00000264718.7;ENST00000436280.5;ENST00000610189.2;ENST00000478484.5;ENST00000461249.1;ENST00000324364.4;ENST00000394775.3;ENST00000522876.1,70;70;42;16;14;178;54;188;175
