chr,start,end,id,tag_fold_change
chr17,3049339,3049340,MM1_HSA_H1-hESC_YY1_peaks_with_motif_2746,26.83695
chr17,3668841,3668842,MM1_HSA_H1-hESC_YY1_peaks_with_motif_2749,65.36354
chr17,4263954,4263955,MM1_HSA_H1-hESC_YY1_peaks_with_motif_2752,19.79249
chr17,4704106,4704107,MM1_HSA_H1-hESC_YY1_peaks_with_motif_2755,65.36539
chr17,4796168,4796169,MM1_HSA_H1-hESC_YY1_peaks_with_motif_2757,61.30811
chr17,4967798,4967799,MM1_HSA_H1-hESC_YY1_peaks_with_motif_2758,22.85696
chr17,5191821,5191822,MM1_HSA_H1-hESC_YY1_peaks_with_motif_2760,22.08702
chr17,5486074,5486075,MM1_HSA_H1-hESC_YY1_peaks_with_motif_2762,18.40965
chr17,6454837,6454838,MM1_HSA_H1-hESC_YY1_peaks_with_motif_2764,21.60407
chr17,7583839,7583840,MM1_HSA_H1-hESC_YY1_peaks_with_motif_2777,44.29285
chr17,8162938,8162939,MM1_HSA_H1-hESC_YY1_peaks_with_motif_2783,39.27626
chr17,8247981,8247982,MM1_HSA_H1-hESC_YY1_peaks_with_motif_2785,40.25116
chr17,8630680,8630681,MM1_HSA_H1-hESC_YY1_peaks_with_motif_2786,14.14354
chr17,14069544,14069545,MM1_HSA_H1-hESC_YY1_peaks_with_motif_2801,65.57253
chr17,15563483,15563484,MM1_HSA_H1-hESC_YY1_peaks_with_motif_2807,36.771
chr17,16215521,16215522,MM1_HSA_H1-hESC_YY1_peaks_with_motif_2809,78.81812
chr17,17281146,17281147,MM1_HSA_H1-hESC_YY1_peaks_with_motif_2813,15.4001
chr17,18039168,18039169,MM1_HSA_H1-hESC_YY1_peaks_with_motif_2820,65.54883
chr17,18315305,18315306,MM1_HSA_H1-hESC_YY1_peaks_with_motif_2821,74.38104
chr17,18781246,18781247,MM1_HSA_H1-hESC_YY1_peaks_with_motif_2822,32.23944
chr17,18858219,18858220,MM1_HSA_H1-hESC_YY1_peaks_with_motif_2823,19.02962
chr17,19111252,19111253,MM1_HSA_H1-hESC_YY1_peaks_with_motif_2824,16.35553
chr17,19977785,19977786,MM1_HSA_H1-hESC_YY1_peaks_with_motif_2829,31.30679
chr17,21214144,21214145,MM1_HSA_H1-hESC_YY1_peaks_with_motif_2832,54.04194
chr17,27294099,27294100,MM1_HSA_H1-hESC_YY1_peaks_with_motif_2836,46.57775
chr17,28598995,28598996,MM1_HSA_H1-hESC_YY1_peaks_with_motif_2841,23.73114
chr17,28719993,28719994,MM1_HSA_H1-hESC_YY1_peaks_with_motif_2842,67.3054
chr17,28951960,28951961,MM1_HSA_H1-hESC_YY1_peaks_with_motif_2846,18.37492
chr17,30116846,30116847,MM1_HSA_H1-hESC_YY1_peaks_with_motif_2851,52.05881
chr17,30477419,30477420,MM1_HSA_H1-hESC_YY1_peaks_with_motif_2853,36.41025
chr17,30711001,30711002,MM1_HSA_H1-hESC_YY1_peaks_with_motif_2856,47.83798
chr17,32350100,32350101,MM1_HSA_H1-hESC_YY1_peaks_with_motif_2863,50.26419
chr17,32444504,32444505,MM1_HSA_H1-hESC_YY1_peaks_with_motif_2864,41.97849
chr17,34961559,34961560,MM1_HSA_H1-hESC_YY1_peaks_with_motif_2870,48.10915
chr17,37609343,37609344,MM1_HSA_H1-hESC_YY1_peaks_with_motif_2879,52.02809
chr17,37643415,37643416,MM1_HSA_H1-hESC_YY1_peaks_with_motif_2880,12.34773
chr17,38297202,38297203,MM1_HSA_H1-hESC_YY1_peaks_with_motif_2882,54.74038
chr17,38747933,38747934,MM1_HSA_H1-hESC_YY1_peaks_with_motif_2885,23.9084
chr1,67430413,67430414,MM1_HSA_H1-hESC_YY1_peaks_with_motif_2887,54.88707
chr17,38799930,38799931,MM1_HSA_H1-hESC_YY1_peaks_with_motif_2888,63.32188
chr17,39164832,39164833,MM1_HSA_H1-hESC_YY1_peaks_with_motif_2889,14.07598
chr17,39451247,39451248,MM1_HSA_H1-hESC_YY1_peaks_with_motif_2892,67.50282
chr17,39952712,39952713,MM1_HSA_H1-hESC_YY1_peaks_with_motif_2894,10.03186
chr17,40054393,40054394,MM1_HSA_H1-hESC_YY1_peaks_with_motif_2896,64.24821
chr17,40140561,40140562,MM1_HSA_H1-hESC_YY1_peaks_with_motif_2898,53.9451
chr17,40219210,40219211,MM1_HSA_H1-hESC_YY1_peaks_with_motif_2899,60.77768
chr17,41865387,41865388,MM1_HSA_H1-hESC_YY1_peaks_with_motif_2903,48.26888
chr17,42017391,42017392,MM1_HSA_H1-hESC_YY1_peaks_with_motif_2905,70.62946
chr17,42050615,42050616,MM1_HSA_H1-hESC_YY1_peaks_with_motif_2906,27.09716
chr17,42458719,42458720,MM1_HSA_H1-hESC_YY1_peaks_with_motif_2909,37.16989
chr17,42798685,42798686,MM1_HSA_H1-hESC_YY1_peaks_with_motif_2915,36.41856
chr17,42980569,42980570,MM1_HSA_H1-hESC_YY1_peaks_with_motif_2916,57.54761
chr17,43171206,43171207,MM1_HSA_H1-hESC_YY1_peaks_with_motif_2917,27.37019
chr17,43361562,43361563,MM1_HSA_H1-hESC_YY1_peaks_with_motif_2918,15.27548
chr17,43778914,43778915,MM1_HSA_H1-hESC_YY1_peaks_with_motif_2922,16.81815
chr17,44014971,44014972,MM1_HSA_H1-hESC_YY1_peaks_with_motif_2923,79.56683
chr17,44066598,44066599,MM1_HSA_H1-hESC_YY1_peaks_with_motif_2924,30.06948
chr17,44503359,44503360,MM1_HSA_H1-hESC_YY1_peaks_with_motif_2929,32.90789
chr17,44689746,44689747,MM1_HSA_H1-hESC_YY1_peaks_with_motif_2931,59.27991
chr17,45061338,45061339,MM1_HSA_H1-hESC_YY1_peaks_with_motif_2934,49.20453
chr17,45161517,45161518,MM1_HSA_H1-hESC_YY1_peaks_with_motif_2936,37.30183
chr17,45585181,45585182,MM1_HSA_H1-hESC_YY1_peaks_with_motif_2938,17.0007
chr17,47492418,47492419,MM1_HSA_H1-hESC_YY1_peaks_with_motif_2945,39.58498
chr17,47831529,47831530,MM1_HSA_H1-hESC_YY1_peaks_with_motif_2946,9.29006
chr1,70354709,70354710,MM1_HSA_H1-hESC_YY1_peaks_with_motif_2948,31.62433
chr17,48998475,48998476,MM1_HSA_H1-hESC_YY1_peaks_with_motif_2953,9.43457
chr17,49036198,49036199,MM1_HSA_H1-hESC_YY1_peaks_with_motif_2954,23.56248
chr1,70706460,70706461,MM1_HSA_H1-hESC_YY1_peaks_with_motif_2955,10.09452
chr1,6625184,6625185,MM1_HSA_H1-hESC_YY1_peaks_with_motif_2965,69.12201
chr17,50346142,50346143,MM1_HSA_H1-hESC_YY1_peaks_with_motif_2966,9.9634
chr17,50719581,50719582,MM1_HSA_H1-hESC_YY1_peaks_with_motif_2969,50.50211
chr1,72283394,72283395,MM1_HSA_H1-hESC_YY1_peaks_with_motif_2979,10.25968
chr17,56961012,56961013,MM1_HSA_H1-hESC_YY1_peaks_with_motif_2981,27.23725
chr1,6701809,6701810,MM1_HSA_H1-hESC_YY1_peaks_with_motif_2983,55.37487
chr17,57988561,57988562,MM1_HSA_H1-hESC_YY1_peaks_with_motif_2987,14.33657
chr17,58007254,58007255,MM1_HSA_H1-hESC_YY1_peaks_with_motif_2988,34.41612
chr17,59155156,59155157,MM1_HSA_H1-hESC_YY1_peaks_with_motif_2993,27.37019
chr17,59893132,59893133,MM1_HSA_H1-hESC_YY1_peaks_with_motif_2996,16.72379
chr17,60078827,60078828,MM1_HSA_H1-hESC_YY1_peaks_with_motif_2997,17.26659
chr17,60887475,60887476,MM1_HSA_H1-hESC_YY1_peaks_with_motif_3000,20.66865
chr17,63827152,63827153,MM1_HSA_H1-hESC_YY1_peaks_with_motif_3006,69.69732
chr17,64919512,64919513,MM1_HSA_H1-hESC_YY1_peaks_with_motif_3011,58.46275
chr17,65056561,65056562,MM1_HSA_H1-hESC_YY1_peaks_with_motif_3012,26.21273
chr1,75375860,75375861,MM1_HSA_H1-hESC_YY1_peaks_with_motif_3013,19.23095
chr17,67366510,67366511,MM1_HSA_H1-hESC_YY1_peaks_with_motif_3021,15.75462
chr17,67825515,67825516,MM1_HSA_H1-hESC_YY1_peaks_with_motif_3025,73.08639
chr17,72151290,72151291,MM1_HSA_H1-hESC_YY1_peaks_with_motif_3035,11.15125
chr17,73193035,73193036,MM1_HSA_H1-hESC_YY1_peaks_with_motif_3038,91.40414
chr17,75047211,75047212,MM1_HSA_H1-hESC_YY1_peaks_with_motif_3046,48.49926
chr17,75153066,75153067,MM1_HSA_H1-hESC_YY1_peaks_with_motif_3047,12.94844
chr17,75261895,75261896,MM1_HSA_H1-hESC_YY1_peaks_with_motif_3049,53.43295
chr17,75456656,75456657,MM1_HSA_H1-hESC_YY1_peaks_with_motif_3051,84.07956
chr17,75667370,75667371,MM1_HSA_H1-hESC_YY1_peaks_with_motif_3053,41.51341
chr17,75904898,75904899,MM1_HSA_H1-hESC_YY1_peaks_with_motif_3054,73.00126
chr17,76072543,76072544,MM1_HSA_H1-hESC_YY1_peaks_with_motif_3056,37.66439
chr17,76103861,76103862,MM1_HSA_H1-hESC_YY1_peaks_with_motif_3057,33.38235
chr17,76266035,76266036,MM1_HSA_H1-hESC_YY1_peaks_with_motif_3058,32.00919
chr17,76557628,76557629,MM1_HSA_H1-hESC_YY1_peaks_with_motif_3060,20.90828
chr1,77682699,77682700,MM1_HSA_H1-hESC_YY1_peaks_with_motif_3062,29.6302
chr17,76737389,76737390,MM1_HSA_H1-hESC_YY1_peaks_with_motif_3064,72.94167
chr1,77779578,77779579,MM1_HSA_H1-hESC_YY1_peaks_with_motif_3065,88.1464
chr1,77979081,77979082,MM1_HSA_H1-hESC_YY1_peaks_with_motif_3069,34.49376
chr17,81239315,81239316,MM1_HSA_H1-hESC_YY1_peaks_with_motif_3081,99.10066
chr17,81871447,81871448,MM1_HSA_H1-hESC_YY1_peaks_with_motif_3088,32.40611
chr17,81977635,81977636,MM1_HSA_H1-hESC_YY1_peaks_with_motif_3089,68.56635
chr18,9102698,9102699,MM1_HSA_H1-hESC_YY1_peaks_with_motif_3109,35.24976
chr18,26226463,26226464,MM1_HSA_H1-hESC_YY1_peaks_with_motif_3143,15.32798
chr18,31943103,31943104,MM1_HSA_H1-hESC_YY1_peaks_with_motif_3155,57.5781
chr18,46098299,46098300,MM1_HSA_H1-hESC_YY1_peaks_with_motif_3168,42.02833
chr18,46917344,46917345,MM1_HSA_H1-hESC_YY1_peaks_with_motif_3171,14.8867
chr18,47754715,47754716,MM1_HSA_H1-hESC_YY1_peaks_with_motif_3173,30.40257
chr18,54224753,54224754,MM1_HSA_H1-hESC_YY1_peaks_with_motif_3190,73.08639
chr18,54357912,54357913,MM1_HSA_H1-hESC_YY1_peaks_with_motif_3191,62.32196
chr18,55589908,55589909,MM1_HSA_H1-hESC_YY1_peaks_with_motif_3196,55.85479
chr18,56651191,56651192,MM1_HSA_H1-hESC_YY1_peaks_with_motif_3199,60.20689
chr18,57354138,57354139,MM1_HSA_H1-hESC_YY1_peaks_with_motif_3202,37.91163
chr18,57586589,57586590,MM1_HSA_H1-hESC_YY1_peaks_with_motif_3203,15.93187
chr18,57630269,57630270,MM1_HSA_H1-hESC_YY1_peaks_with_motif_3205,88.1464
chr18,59359240,59359241,MM1_HSA_H1-hESC_YY1_peaks_with_motif_3209,23.03271
chr18,59864327,59864328,MM1_HSA_H1-hESC_YY1_peaks_with_motif_3210,22.45133
chr18,79069435,79069436,MM1_HSA_H1-hESC_YY1_peaks_with_motif_3227,34.46446
chr18,80109247,80109248,MM1_HSA_H1-hESC_YY1_peaks_with_motif_3229,26.50216
chr19,507444,507445,MM1_HSA_H1-hESC_YY1_peaks_with_motif_3232,115.90646
chr1,88891478,88891479,MM1_HSA_H1-hESC_YY1_peaks_with_motif_3233,14.85639
chr19,572609,572610,MM1_HSA_H1-hESC_YY1_peaks_with_motif_3234,14.69108
chr19,893156,893157,MM1_HSA_H1-hESC_YY1_peaks_with_motif_3236,23.27875
chr19,984369,984370,MM1_HSA_H1-hESC_YY1_peaks_with_motif_3238,106.4826
chr19,1021095,1021096,MM1_HSA_H1-hESC_YY1_peaks_with_motif_3239,69.66597
chr19,1174261,1174262,MM1_HSA_H1-hESC_YY1_peaks_with_motif_3240,73.4744
chr19,1205793,1205794,MM1_HSA_H1-hESC_YY1_peaks_with_motif_3241,48.56021
chr19,1383884,1383885,MM1_HSA_H1-hESC_YY1_peaks_with_motif_3245,70.87383
chr19,1848698,1848699,MM1_HSA_H1-hESC_YY1_peaks_with_motif_3248,69.29533
chr19,2015662,2015663,MM1_HSA_H1-hESC_YY1_peaks_with_motif_3250,14.63028
chr19,2151559,2151560,MM1_HSA_H1-hESC_YY1_peaks_with_motif_3252,73.4744
chr19,2163946,2163947,MM1_HSA_H1-hESC_YY1_peaks_with_motif_3253,54.59859
chr19,2269506,2269507,MM1_HSA_H1-hESC_YY1_peaks_with_motif_3256,81.60646
chr19,2328569,2328570,MM1_HSA_H1-hESC_YY1_peaks_with_motif_3259,26.04077
chr19,3500672,3500673,MM1_HSA_H1-hESC_YY1_peaks_with_motif_3268,51.55966
chr19,3506336,3506337,MM1_HSA_H1-hESC_YY1_peaks_with_motif_3269,44.64069
chr19,3869043,3869044,MM1_HSA_H1-hESC_YY1_peaks_with_motif_3274,31.90623
chr19,4007746,4007747,MM1_HSA_H1-hESC_YY1_peaks_with_motif_3277,68.11305
chr19,4670320,4670321,MM1_HSA_H1-hESC_YY1_peaks_with_motif_3280,75.58914
chr1,90219807,90219808,MM1_HSA_H1-hESC_YY1_peaks_with_motif_3281,23.41766
chr19,4791698,4791699,MM1_HSA_H1-hESC_YY1_peaks_with_motif_3282,110.15762
chr19,5978076,5978077,MM1_HSA_H1-hESC_YY1_peaks_with_motif_3288,56.99921
chr19,5990447,5990448,MM1_HSA_H1-hESC_YY1_peaks_with_motif_3289,40.8731
chr19,7637160,7637161,MM1_HSA_H1-hESC_YY1_peaks_with_motif_3293,36.60016
chr19,7903978,7903979,MM1_HSA_H1-hESC_YY1_peaks_with_motif_3295,23.73114
chr19,7943649,7943650,MM1_HSA_H1-hESC_YY1_peaks_with_motif_3296,56.16085
chr19,8321384,8321385,MM1_HSA_H1-hESC_YY1_peaks_with_motif_3298,45.237
chr19,8445003,8445004,MM1_HSA_H1-hESC_YY1_peaks_with_motif_3300,40.93028
chr19,9584546,9584547,MM1_HSA_H1-hESC_YY1_peaks_with_motif_3304,56.2831
chr19,9835318,9835319,MM1_HSA_H1-hESC_YY1_peaks_with_motif_3307,47.82738
chr19,10333484,10333485,MM1_HSA_H1-hESC_YY1_peaks_with_motif_3311,36.53613
chr19,10403462,10403463,MM1_HSA_H1-hESC_YY1_peaks_with_motif_3312,17.70443
chr19,10701421,10701422,MM1_HSA_H1-hESC_YY1_peaks_with_motif_3315,88.34277
chr19,10836171,10836172,MM1_HSA_H1-hESC_YY1_peaks_with_motif_3316,13.8048
chr19,11435520,11435521,MM1_HSA_H1-hESC_YY1_peaks_with_motif_3321,87.88598
chr19,12734654,12734655,MM1_HSA_H1-hESC_YY1_peaks_with_motif_3325,73.40819
chr19,12737503,12737504,MM1_HSA_H1-hESC_YY1_peaks_with_motif_3326,46.54899
chr19,12933803,12933804,MM1_HSA_H1-hESC_YY1_peaks_with_motif_3330,78.51204
chr19,12945892,12945893,MM1_HSA_H1-hESC_YY1_peaks_with_motif_3331,59.047
chr19,12957196,12957197,MM1_HSA_H1-hESC_YY1_peaks_with_motif_3332,58.47334
chr19,13116721,13116722,MM1_HSA_H1-hESC_YY1_peaks_with_motif_3334,53.82566
chr19,13150357,13150358,MM1_HSA_H1-hESC_YY1_peaks_with_motif_3335,108.83189
chr19,13952521,13952522,MM1_HSA_H1-hESC_YY1_peaks_with_motif_3345,42.27397
chr19,14248811,14248812,MM1_HSA_H1-hESC_YY1_peaks_with_motif_3349,42.16578
chr19,15331876,15331877,MM1_HSA_H1-hESC_YY1_peaks_with_motif_3353,25.05099
chr19,15432726,15432727,MM1_HSA_H1-hESC_YY1_peaks_with_motif_3356,73.86389
chr19,17075414,17075415,MM1_HSA_H1-hESC_YY1_peaks_with_motif_3362,28.43206
chr19,17215364,17215365,MM1_HSA_H1-hESC_YY1_peaks_with_motif_3364,94.58782
chr19,17267462,17267463,MM1_HSA_H1-hESC_YY1_peaks_with_motif_3365,38.53732
chr19,17688335,17688336,MM1_HSA_H1-hESC_YY1_peaks_with_motif_3371,74.64624
chr19,17719516,17719517,MM1_HSA_H1-hESC_YY1_peaks_with_motif_3372,41.82215
chr19,17932747,17932748,MM1_HSA_H1-hESC_YY1_peaks_with_motif_3374,92.05052
chr19,18522040,18522041,MM1_HSA_H1-hESC_YY1_peaks_with_motif_3376,29.75785
chr19,18637062,18637063,MM1_HSA_H1-hESC_YY1_peaks_with_motif_3378,24.04884
chr19,18683765,18683766,MM1_HSA_H1-hESC_YY1_peaks_with_motif_3379,7.11299
chr19,19320844,19320845,MM1_HSA_H1-hESC_YY1_peaks_with_motif_3382,51.62169
chr1,93848153,93848154,MM1_HSA_H1-hESC_YY1_peaks_with_motif_3383,7.96064
chr19,19489340,19489341,MM1_HSA_H1-hESC_YY1_peaks_with_motif_3384,57.68098
chr19,19516185,19516186,MM1_HSA_H1-hESC_YY1_peaks_with_motif_3385,83.18707
chr19,21851744,21851745,MM1_HSA_H1-hESC_YY1_peaks_with_motif_3410,34.25555
chr19,29213165,29213166,MM1_HSA_H1-hESC_YY1_peaks_with_motif_3423,23.71387
chr19,32345604,32345605,MM1_HSA_H1-hESC_YY1_peaks_with_motif_3429,70.58772
chr19,33521776,33521777,MM1_HSA_H1-hESC_YY1_peaks_with_motif_3432,62.12698
chr19,36115579,36115580,MM1_HSA_H1-hESC_YY1_peaks_with_motif_3442,10.18569
chr19,36528649,36528650,MM1_HSA_H1-hESC_YY1_peaks_with_motif_3444,52.39158
chr19,37172855,37172856,MM1_HSA_H1-hESC_YY1_peaks_with_motif_3445,122.64649
chr19,37210712,37210713,MM1_HSA_H1-hESC_YY1_peaks_with_motif_3446,60.77768
chr19,37218113,37218114,MM1_HSA_H1-hESC_YY1_peaks_with_motif_3447,20.83261
chr19,38831883,38831884,MM1_HSA_H1-hESC_YY1_peaks_with_motif_3454,36.91084
chr19,38849969,38849970,MM1_HSA_H1-hESC_YY1_peaks_with_motif_3455,23.87907
chr19,38930706,38930707,MM1_HSA_H1-hESC_YY1_peaks_with_motif_3457,43.08148
chr19,39125802,39125803,MM1_HSA_H1-hESC_YY1_peaks_with_motif_3459,14.88044
chr19,39391421,39391422,MM1_HSA_H1-hESC_YY1_peaks_with_motif_3460,35.67931
chr19,39445503,39445504,MM1_HSA_H1-hESC_YY1_peaks_with_motif_3461,43.27324
chr19,39480851,39480852,MM1_HSA_H1-hESC_YY1_peaks_with_motif_3462,61.29242
chr1,96721770,96721771,MM1_HSA_H1-hESC_YY1_peaks_with_motif_3465,25.64194
chr19,39834160,39834161,MM1_HSA_H1-hESC_YY1_peaks_with_motif_3466,20.4572
chr19,40433830,40433831,MM1_HSA_H1-hESC_YY1_peaks_with_motif_3468,21.55572
chr19,41364314,41364315,MM1_HSA_H1-hESC_YY1_peaks_with_motif_3474,48.80363
chr19,41397825,41397826,MM1_HSA_H1-hESC_YY1_peaks_with_motif_3475,36.54319
chr19,41439894,41439895,MM1_HSA_H1-hESC_YY1_peaks_with_motif_3476,41.46205
chr19,42075821,42075822,MM1_HSA_H1-hESC_YY1_peaks_with_motif_3478,44.29285
chr19,43575439,43575440,MM1_HSA_H1-hESC_YY1_peaks_with_motif_3481,8.37732
chr19,44165096,44165097,MM1_HSA_H1-hESC_YY1_peaks_with_motif_3487,32.7533
chr19,44212567,44212568,MM1_HSA_H1-hESC_YY1_peaks_with_motif_3488,26.70703
chr19,45792763,45792764,MM1_HSA_H1-hESC_YY1_peaks_with_motif_3498,33.08243
chr19,45863170,45863171,MM1_HSA_H1-hESC_YY1_peaks_with_motif_3499,38.17348
chr1,100038117,100038118,MM1_HSA_H1-hESC_YY1_peaks_with_motif_3501,63.85548
chr19,46746072,46746073,MM1_HSA_H1-hESC_YY1_peaks_with_motif_3508,45.96216
chr1,100249816,100249817,MM1_HSA_H1-hESC_YY1_peaks_with_motif_3510,34.54906
chr1,100351404,100351405,MM1_HSA_H1-hESC_YY1_peaks_with_motif_3514,30.46688
chr19,47113117,47113118,MM1_HSA_H1-hESC_YY1_peaks_with_motif_3515,36.54319
chr19,47484295,47484296,MM1_HSA_H1-hESC_YY1_peaks_with_motif_3517,86.96819
chr19,47745434,47745435,MM1_HSA_H1-hESC_YY1_peaks_with_motif_3519,51.88789
chr19,48255980,48255981,MM1_HSA_H1-hESC_YY1_peaks_with_motif_3521,83.82097
chr19,48445990,48445991,MM1_HSA_H1-hESC_YY1_peaks_with_motif_3523,32.67956
chr19,48811005,48811006,MM1_HSA_H1-hESC_YY1_peaks_with_motif_3528,44.96614
chr19,48954799,48954800,MM1_HSA_H1-hESC_YY1_peaks_with_motif_3531,59.40923
chr19,49642214,49642215,MM1_HSA_H1-hESC_YY1_peaks_with_motif_3539,25.67962
chr19,49818147,49818148,MM1_HSA_H1-hESC_YY1_peaks_with_motif_3543,85.59353
chr19,50476575,50476576,MM1_HSA_H1-hESC_YY1_peaks_with_motif_3548,26.0787
chr1,1232009,1232010,MM1_HSA_H1-hESC_YY1_peaks_with_motif_3550,114.53564
chr19,51927111,51927112,MM1_HSA_H1-hESC_YY1_peaks_with_motif_3559,54.10322
chr19,52008252,52008253,MM1_HSA_H1-hESC_YY1_peaks_with_motif_3561,64.46103
chr19,52048890,52048891,MM1_HSA_H1-hESC_YY1_peaks_with_motif_3563,48.16551
chr19,52190119,52190120,MM1_HSA_H1-hESC_YY1_peaks_with_motif_3564,29.49726
chr19,54102866,54102867,MM1_HSA_H1-hESC_YY1_peaks_with_motif_3565,39.50586
chr19,54137745,54137746,MM1_HSA_H1-hESC_YY1_peaks_with_motif_3566,52.3307
chr19,55280092,55280093,MM1_HSA_H1-hESC_YY1_peaks_with_motif_3571,66.80438
chr19,55624544,55624545,MM1_HSA_H1-hESC_YY1_peaks_with_motif_3576,55.8145
chr19,55639158,55639159,MM1_HSA_H1-hESC_YY1_peaks_with_motif_3577,13.27303
chr19,55655593,55655594,MM1_HSA_H1-hESC_YY1_peaks_with_motif_3578,47.99682
chr19,57411179,57411180,MM1_HSA_H1-hESC_YY1_peaks_with_motif_3582,25.90782
chr19,57709218,57709219,MM1_HSA_H1-hESC_YY1_peaks_with_motif_3585,50.85133
chr19,57746797,57746798,MM1_HSA_H1-hESC_YY1_peaks_with_motif_3586,33.21705
chr19,57769632,57769633,MM1_HSA_H1-hESC_YY1_peaks_with_motif_3587,42.2597
chr19,57830240,57830241,MM1_HSA_H1-hESC_YY1_peaks_with_motif_3588,35.47966
chr19,57889071,57889072,MM1_HSA_H1-hESC_YY1_peaks_with_motif_3589,45.63823
chr19,58150772,58150773,MM1_HSA_H1-hESC_YY1_peaks_with_motif_3594,32.78772
chr2,264963,264964,MM1_HSA_H1-hESC_YY1_peaks_with_motif_3606,37.52604
chr1,108692296,108692297,MM1_HSA_H1-hESC_YY1_peaks_with_motif_3615,59.8148
chr1,108746754,108746755,MM1_HSA_H1-hESC_YY1_peaks_with_motif_3616,23.33286
chr2,8837567,8837568,MM1_HSA_H1-hESC_YY1_peaks_with_motif_3619,40.37691
chr2,15561303,15561304,MM1_HSA_H1-hESC_YY1_peaks_with_motif_3630,64.85661
chr2,15591881,15591882,MM1_HSA_H1-hESC_YY1_peaks_with_motif_3631,27.27627
chr2,18560816,18560817,MM1_HSA_H1-hESC_YY1_peaks_with_motif_3639,10.08772
chr1,109619773,109619774,MM1_HSA_H1-hESC_YY1_peaks_with_motif_3645,10.87401
chr2,24793394,24793395,MM1_HSA_H1-hESC_YY1_peaks_with_motif_3652,74.73589
chr2,27134780,27134781,MM1_HSA_H1-hESC_YY1_peaks_with_motif_3662,61.90941
chr2,27212362,27212363,MM1_HSA_H1-hESC_YY1_peaks_with_motif_3663,36.84809
chr2,27370639,27370640,MM1_HSA_H1-hESC_YY1_peaks_with_motif_3667,44.24906
chr2,27629066,27629067,MM1_HSA_H1-hESC_YY1_peaks_with_motif_3668,29.44726
chr2,28752126,28752127,MM1_HSA_H1-hESC_YY1_peaks_with_motif_3670,50.39313
chr1,110034524,110034525,MM1_HSA_H1-hESC_YY1_peaks_with_motif_3673,42.70814
chr2,37206160,37206161,MM1_HSA_H1-hESC_YY1_peaks_with_motif_3683,12.99172
chr2,38377250,38377251,MM1_HSA_H1-hESC_YY1_peaks_with_motif_3686,50.1423
chr2,39779238,39779239,MM1_HSA_H1-hESC_YY1_peaks_with_motif_3691,26.09621
chr1,110339451,110339452,MM1_HSA_H1-hESC_YY1_peaks_with_motif_3692,58.2278
chr1,110927680,110927681,MM1_HSA_H1-hESC_YY1_peaks_with_motif_3703,26.41949
chr2,47403235,47403236,MM1_HSA_H1-hESC_YY1_peaks_with_motif_3710,9.93646
chr2,48047349,48047350,MM1_HSA_H1-hESC_YY1_peaks_with_motif_3711,27.23725
chr2,48440618,48440619,MM1_HSA_H1-hESC_YY1_peaks_with_motif_3715,53.95861
chr2,58428362,58428363,MM1_HSA_H1-hESC_YY1_peaks_with_motif_3732,14.60775
chr2,61471094,61471095,MM1_HSA_H1-hESC_YY1_peaks_with_motif_3738,42.47404
chr2,62505924,62505925,MM1_HSA_H1-hESC_YY1_peaks_with_motif_3740,118.02081
chr2,63044801,63044802,MM1_HSA_H1-hESC_YY1_peaks_with_motif_3741,13.49366
chr2,63573902,63573903,MM1_HSA_H1-hESC_YY1_peaks_with_motif_3744,23.54777
chr2,64524168,64524169,MM1_HSA_H1-hESC_YY1_peaks_with_motif_3745,43.80501
chr2,65130116,65130117,MM1_HSA_H1-hESC_YY1_peaks_with_motif_3750,41.19617
chr1,112619840,112619841,MM1_HSA_H1-hESC_YY1_peaks_with_motif_3754,59.00511
chr2,67397354,67397355,MM1_HSA_H1-hESC_YY1_peaks_with_motif_3758,56.9494
chr2,69437418,69437419,MM1_HSA_H1-hESC_YY1_peaks_with_motif_3762,41.78316
chr2,70086286,70086287,MM1_HSA_H1-hESC_YY1_peaks_with_motif_3765,65.54883
chr2,70248629,70248630,MM1_HSA_H1-hESC_YY1_peaks_with_motif_3768,41.32911
chr2,71331970,71331971,MM1_HSA_H1-hESC_YY1_peaks_with_motif_3775,43.31213
chr2,71417504,71417505,MM1_HSA_H1-hESC_YY1_peaks_with_motif_3776,22.96899
chr2,72825890,72825891,MM1_HSA_H1-hESC_YY1_peaks_with_motif_3778,20.2855
chr2,73214273,73214274,MM1_HSA_H1-hESC_YY1_peaks_with_motif_3780,55.78505
chr2,74483022,74483023,MM1_HSA_H1-hESC_YY1_peaks_with_motif_3788,80.07327
chr2,74507663,74507664,MM1_HSA_H1-hESC_YY1_peaks_with_motif_3790,17.09463
chr2,74529689,74529690,MM1_HSA_H1-hESC_YY1_peaks_with_motif_3791,51.81806
chr2,75646780,75646781,MM1_HSA_H1-hESC_YY1_peaks_with_motif_3793,53.906
chr1,113812273,113812274,MM1_HSA_H1-hESC_YY1_peaks_with_motif_3796,24.61742
chr2,86106245,86106246,MM1_HSA_H1-hESC_YY1_peaks_with_motif_3808,28.59643
chr2,86199507,86199508,MM1_HSA_H1-hESC_YY1_peaks_with_motif_3809,36.30703
chr2,96740042,96740043,MM1_HSA_H1-hESC_YY1_peaks_with_motif_3822,29.43037
chr2,96761031,96761032,MM1_HSA_H1-hESC_YY1_peaks_with_motif_3823,19.477
chr2,105038090,105038091,MM1_HSA_H1-hESC_YY1_peaks_with_motif_3835,38.23428
