chr,start,end,id,tag_fold_change
chr18,50968460,50968461,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2039,8.14344
chr18,51196734,51196735,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2040,8.84246
chr18,54224765,54224766,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2041,22.17787
chr18,54357901,54357902,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2042,13.1937
chr18,54776545,54776546,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2043,6.72185
chr1,15834995,15834996,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2044,51.80153
chr1,110963331,110963332,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2045,25.73894
chr18,55250949,55250950,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2046,7.05349
chr18,55280647,55280648,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2047,22.35113
chr18,55589910,55589911,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2048,28.36524
chr18,56651192,56651193,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2049,18.80436
chr18,57354162,57354163,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2050,8.38346
chr18,57586602,57586603,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2051,11.2699
chr18,57621897,57621898,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2052,46.90385
chr18,57630275,57630276,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2053,33.5192
chr18,59359225,59359226,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2054,39.58583
chr18,59911234,59911235,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2055,12.99342
chr1,111449471,111449472,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2056,33.20217
chr1,15850141,15850142,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2057,14.51194
chr18,62187505,62187506,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2058,12.01118
chr18,62526803,62526804,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2059,18.30786
chr18,62863922,62863923,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2060,8.99281
chr1,111755914,111755915,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2061,14.88435
chr18,63422243,63422244,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2062,5.21671
chr1,15893379,15893380,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2063,9.29403
chr1,15903161,15903162,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2064,12.41864
chr18,69951481,69951482,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2065,13.89595
chr1,112619126,112619127,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2066,31.4659
chr18,73691271,73691272,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2067,9.93718
chr18,74115207,74115208,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2068,7.74203
chr18,79069416,79069417,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2069,13.19528
chr18,80109270,80109271,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2070,13.04278
chr1,113073406,113073407,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2071,12.99862
chr19,507469,507470,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2072,46.05046
chr19,572621,572622,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2073,8.28215
chr19,797026,797027,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2074,23.65528
chr19,893145,893146,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2075,16.1855
chr19,984361,984362,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2076,31.34827
chr19,1021113,1021114,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2077,21.44534
chr19,1174268,1174269,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2078,42.74232
chr19,1205779,1205780,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2079,22.47964
chr19,1269661,1269662,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2080,27.79105
chr19,1383887,1383888,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2081,27.85451
chr19,1624605,1624606,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2082,12.99484
chr19,1848501,1848502,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2083,31.92931
chr19,2015707,2015708,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2084,35.55362
chr19,2151556,2151557,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2085,30.2034
chr19,2163960,2163961,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2086,31.1018
chr19,2269510,2269511,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2087,31.39512
chr19,2270803,2270804,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2088,14.40735
chr19,2328566,2328567,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2089,14.44419
chr19,2456987,2456988,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2090,11.94829
chr19,2579010,2579011,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2091,5.88367
chr19,2783460,2783461,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2092,7.72764
chr1,15976076,15976077,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2093,26.79455
chr19,3360191,3360192,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2094,8.53514
chr19,3404719,3404720,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2095,16.65229
chr19,3500670,3500671,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2096,27.81054
chr19,3506348,3506349,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2097,8.65083
chr19,3985409,3985410,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2098,14.10487
chr19,4007751,4007752,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2099,28.12961
chr19,4670321,4670322,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2100,20.27752
chr19,4791709,4791710,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2101,45.3194
chr1,113812263,113812264,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2102,22.2172
chr19,5623132,5623133,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2103,27.90882
chr19,5680664,5680665,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2104,6.56196
chr19,5978063,5978064,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2105,22.34613
chr19,5985463,5985464,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2106,8.56525
chr19,6602347,6602348,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2107,8.63751
chr19,6812096,6812097,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2108,22.25925
chr19,7534070,7534071,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2109,33.70676
chr19,7903947,7903948,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2110,8.64052
chr19,7943650,7943651,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2111,28.65887
chr19,8321367,8321368,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2112,15.23862
chr19,8445005,8445006,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2113,23.68318
chr19,8514133,8514134,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2114,15.55101
chr19,8552938,8552939,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2115,51.76778
chr19,9324198,9324199,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2116,7.42433
chr19,9584534,9584535,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2117,41.54069
chr19,9621231,9621232,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2118,28.8077
chr19,9675091,9675092,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2119,16.48895
chr19,9818818,9818819,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2120,19.90001
chr19,9835333,9835334,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2121,17.22915
chr19,10333505,10333506,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2122,22.39471
chr19,10403482,10403483,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2123,12.10915
chr19,10543933,10543934,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2124,22.17787
chr19,10653850,10653851,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2125,24.21815
chr19,10701427,10701428,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2126,20.60879
chr19,10836202,10836203,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2127,6.73931
chr19,11156178,11156179,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2128,5.87029
chr1,114511066,114511067,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2129,7.11969
chr19,11435492,11435493,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2130,39.29354
chr19,11529117,11529118,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2131,27.31194
chr19,12681944,12681945,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2132,34.40917
chr19,12734657,12734658,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2133,28.36524
chr19,12737515,12737516,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2134,33.0625
chr19,12775665,12775666,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2135,30.40151
chr19,12933803,12933804,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2136,27.7906
chr19,12945879,12945880,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2137,19.24826
chr19,12957213,12957214,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2138,22.18132
chr19,13037462,13037463,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2139,10.26299
chr19,13116724,13116725,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2140,36.36412
chr19,13150352,13150353,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2141,32.53872
chr19,13167553,13167554,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2142,6.99347
chr19,13672695,13672696,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2143,12.88775
chr19,13839220,13839221,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2144,11.01749
chr19,13840656,13840657,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2145,8.51281
chr1,114757593,114757594,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2146,27.61399
chr19,13847417,13847418,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2147,6.78077
chr19,13921319,13921320,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2148,7.31345
chr19,13952522,13952523,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2149,18.9662
chr19,14204765,14204766,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2150,11.7123
chr19,14248810,14248811,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2151,17.02525
chr19,14419596,14419597,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2152,12.15532
chr19,15331883,15331884,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2153,13.63628
chr19,15379342,15379343,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2154,27.57515
chr19,15418789,15418790,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2155,14.72382
chr19,15432699,15432700,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2156,36.90536
chr19,15450000,15450001,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2157,55.251220000000004
chr19,16111919,16111920,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2158,9.07418
chr19,16471943,16471944,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2159,12.70346
chr19,17075407,17075408,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2160,10.05403
chr19,17135745,17135746,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2161,9.35162
chr19,17215363,17215364,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2162,42.51445
chr19,17267451,17267452,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2163,39.70174
chr19,17419911,17419912,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2164,8.86944
chr19,17688342,17688343,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2165,39.34746
chr19,17719504,17719505,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2166,36.11219
chr19,17860130,17860131,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2167,16.81894
chr19,17932735,17932736,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2168,30.91341
chr19,18522037,18522038,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2169,20.34198
chr19,18571744,18571745,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2170,26.83346
chr19,18637052,18637053,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2171,13.71305
chr19,18683713,18683714,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2172,4.96581
chr19,18919347,18919348,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2173,15.26845
chr19,19320841,19320842,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2174,21.81847
chr19,19489340,19489341,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2175,21.44534
chr19,19516173,19516174,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2176,36.65488
chr19,19663783,19663784,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2177,41.51698
chr19,19821431,19821432,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2178,10.79487
chr19,19866149,19866150,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2179,16.70142
chr19,19901244,19901245,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2180,7.35799
chr19,20424305,20424306,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2181,17.62964
chr19,20565478,20565479,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2182,7.76706
chr19,20776581,20776582,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2183,7.32027
chr19,20923579,20923580,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2184,18.44966
chr19,21020955,21020956,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2185,9.95323
chr19,21082512,21082513,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2186,15.1726
chr19,21329057,21329058,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2187,10.08332
chr19,21359297,21359298,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2188,10.70572
chr19,21505600,21505601,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2189,11.01034
chr19,21767284,21767285,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2190,16.61628
chr19,21835911,21835912,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2191,13.80359
chr19,21851755,21851756,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2192,24.77735
chr19,23075530,23075531,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2193,11.94829
chr19,23250086,23250087,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2194,14.24997
chr19,23273933,23273934,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2195,12.09441
chr19,23395168,23395169,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2196,8.39248
chr19,23687186,23687187,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2197,18.95342
chr19,23758601,23758602,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2198,11.4646
chr19,23763306,23763307,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2199,10.27801
chr19,23915163,23915164,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2200,18.66027
chr19,24033762,24033763,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2201,24.43031
chr19,29213149,29213150,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2202,7.07673
chr19,32345619,32345620,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2203,33.09035
chr19,33081180,33081181,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2204,19.81499
chr19,33521755,33521756,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2205,33.49073
chr19,34172531,34172532,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2206,22.20785
chr19,34733912,34733913,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2207,21.03403
chr19,35269260,35269261,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2208,11.12665
chr19,35718022,35718023,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2209,24.83362
chr19,35745427,35745428,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2210,17.45553
chr19,36257605,36257606,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2211,13.36466
chr19,36528642,36528643,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2212,22.80015
chr19,37172874,37172875,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2213,30.35314
chr19,37210702,37210703,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2214,31.39512
chr19,37218128,37218129,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2215,21.00121
chr19,37506815,37506816,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2216,40.4038
chr19,38224140,38224141,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2217,7.95191
chr19,38335785,38335786,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2218,21.49715
chr19,38374458,38374459,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2219,23.27569
chr1,116499181,116499182,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2220,5.63495
chr19,38831879,38831880,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2221,23.20952
chr19,38849976,38849977,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2222,8.34091
chr19,38899786,38899787,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2223,36.96282
chr19,38930712,38930713,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2224,23.85361
chr19,39125806,39125807,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2225,24.45206
chr19,39391416,39391417,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2226,13.22551
chr19,39445494,39445495,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2227,19.80262
chr19,39480848,39480849,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2228,24.86242
chr19,39834163,39834164,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2229,9.21782
chr19,40433821,40433822,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2230,8.76168
chr19,40750500,40750501,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2231,30.84695
chr19,41264354,41264355,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2232,36.22145
chr19,41364312,41364313,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2233,26.46366
chr19,41397829,41397830,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2234,25.76669
chr19,41439887,41439888,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2235,25.58885
chr19,41959442,41959443,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2236,20.50818
chr19,42075811,42075812,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2237,22.83626
chr19,42635172,42635173,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2238,12.60758
chr19,44112265,44112266,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2239,12.49126
chr19,44165115,44165116,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2240,19.47199
chr19,44212555,44212556,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2241,13.20649
chr19,44500516,44500517,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2242,16.8398
chr19,44588049,44588050,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2243,9.06729
chr19,44588663,44588664,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2244,8.9154
chr19,44955406,44955407,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2245,17.94259
chr19,45376377,45376378,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2246,10.89907
chr19,45439877,45439878,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2247,6.83999
chr19,45731139,45731140,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2248,12.14849
chr19,45768835,45768836,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2249,8.80593
chr19,45792755,45792756,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2250,16.29047
chr19,45863133,45863134,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2251,14.30012
chr19,46426747,46426748,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2252,7.33071
chr19,46546726,46546727,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2253,13.53192
chr19,46746075,46746076,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2254,47.83775
chr19,46766843,46766844,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2255,7.56623
chr19,46860896,46860897,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2256,15.24728
chr19,47113121,47113122,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2257,22.93821
chr19,47130690,47130691,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2258,7.1137
chr19,47484300,47484301,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2259,47.0248
chr19,47613399,47613400,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2260,8.48997
chr19,47745437,47745438,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2261,27.86096
chr19,48255983,48255984,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2262,44.55755
chr19,48446000,48446001,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2263,20.69707
chr19,48619132,48619133,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2264,15.41612
chr19,48624145,48624146,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2265,44.21303
chr19,48811005,48811006,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2266,19.92543
chr19,48954813,48954814,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2267,23.39483
chr19,49348115,49348116,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2268,11.08893
chr19,49487302,49487303,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2269,33.6715
chr1,117821976,117821977,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2270,8.15704
chr19,49496016,49496017,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2271,41.85063
chr19,49591212,49591213,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2272,21.68858
chr19,49642264,49642265,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2273,13.20239
chr19,49677284,49677285,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2274,15.5374
chr19,49813665,49813666,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2275,34.52515
chr19,49818160,49818161,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2276,35.08255
chr19,49876778,49876779,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2277,47.0056
chr19,50476549,50476550,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2278,12.74345
chr19,50760102,50760103,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2279,9.52314
chr19,50804587,50804588,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2280,13.24091
chr19,50994283,50994284,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2281,9.87585
chr19,51366294,51366295,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2282,5.40487
chr1,16352406,16352407,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2283,13.63446
chr19,51571083,51571084,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2284,48.19682
chr19,51888037,51888038,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2285,31.01572
chr19,51905081,51905082,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2286,41.09334
chr19,51927361,51927362,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2287,27.54834
chr19,51986955,51986956,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2288,40.4732
chr19,52008254,52008255,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2289,38.81683
chr19,52028667,52028668,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2290,32.9206
chr19,52048908,52048909,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2291,45.02962
chr19,52190099,52190100,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2292,19.79821
chr19,54102872,54102873,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2293,19.77203
chr19,54137761,54137762,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2294,26.40779
chr19,54562005,54562006,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2295,28.45297
chr19,55280108,55280109,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2296,35.96778
chr19,55408457,55408458,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2297,15.67318
chr19,55599677,55599678,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2298,36.20506
chr19,55624540,55624541,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2299,19.33991
chr19,55639146,55639147,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2300,7.345
chr19,55655603,55655604,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2301,24.18914
chr1,16367073,16367074,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2302,32.23399
chr19,55809622,55809623,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2303,13.30041
chr19,56252977,56252978,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2304,20.37672
chr19,56393583,56393584,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2305,12.74713
chr19,56839057,56839058,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2306,33.51482
chr19,57191502,57191503,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2307,24.51302
chr19,57411194,57411195,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2308,24.35945
chr19,57746786,57746787,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2309,19.78228
chr19,57769639,57769640,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2310,35.05813
chr19,57889019,57889020,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2311,13.72826
chr19,58002841,58002842,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2312,27.8567
chr19,58098248,58098249,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2313,6.20726
chr19,58150750,58150751,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2314,22.51481
chr19,58183333,58183334,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2315,28.52741
chr19,58278965,58278966,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2316,19.26101
chr19,58362475,58362476,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2317,9.06287
chr1,119140645,119140646,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2318,17.69006
chr19,58440152,58440153,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2319,18.39924
chr19,58559122,58559123,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2320,28.59588
chr19,58572747,58572748,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2321,5.61327
chr19,58573509,58573510,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2322,4.08209
chr2,264978,264979,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2323,12.37664
